hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
250731,24,6,02,2,4680,後　藤　　美　翼,18,77,6.95,2,0.12,1.52.3
250731,24,6,03,3,3551,藤　田　　美　代,23,74,6.93,3,0.09,1.53.6
250731,24,6,04,6,4045,佐々木　　裕　美,20,78,6.91,6,0.11,1.55.0
250731,24,6,05,5,4317,木　村　　紗友希,75,75,7.04,5,0.10,
250731,24,6,06,4,5362,中　嶋　　世　奈,62,45,6.97,4,0.13,
250731,24,7,01,2,3623,深　川　　真　二,44,41,6.93,2,0.06,1.50.6
250731,24,7,02,3,4574,東　　　　潤　樹,36,50,6.98,3,0.09,1.51.0
250731,24,7,03,1,5067,山　田　　真　聖,55,76,7.01,1,0.01,1.53.4
250731,24,7,04,4,4142,平　野　　和　明,71,64,7.02,4,0.09,1.55.3
250731,24,7,05,6,4080,山　崎　　哲　司,58,65,6.94,6,0.07,
250731,24,7,06,5,3614,谷　　　　勝　幸,35,37,6.99,5,0.09,
250731,24,8,01,2,3470,新　田　　芳　美,43,69,7.00,2,0.14,1.51.6
250731,24,8,02,1,3604,武　藤　　綾　子,48,71,6.95,1,0.12,1.53.2
250731,24,8,03,6,4984,森　下　　愛　梨,56,40,6.98,5,0.41,1.54.4
250731,24,8,04,3,4874,池　田　　奈津美,16,31,7.08,3,0.16,1.54.9
250731,24,8,05,4,4011,堀之内　　紀代子,17,53,6.98,4,0.12,
250731,24,8,06,5,5387,戸　田　　海咲音,53,62,6.92,6,0.19,
250731,24,9,01,1,4336,松　田　　竜　馬,72,56,7.03,1,0.11,1.50.6
250731,24,9,02,3,4302,西　野　　翔　太,25,59,6.95,3,0.07,1.51.9
250731,24,9,03,4,4248,岡　本　　　　大,28,55,7.01,5,0.19,1.53.2
250731,24,9,04,5,3612,馬　袋　　義　則,51,46,7.01,4,0.12,1.53.8
250731,24,9,05,6,4890,石　川　　　　諒,61,44,7.00,6,0.14,
250731,24,9,06,2,3617,竹　田　　広　樹,70,16,7.07,2,0.25,
250731,24,10,01,1,3579,中　里　　優　子,76,26,6.94,1,0.19,1.51.4
250731,24,10,02,4,4275,菅　野　　はやか,41,28,6.99,4,0.16,1.52.7
250731,24,10,03,3,4878,西　岡　　育　未,67,13,7.00,3,0.16,1.53.7
250731,24,10,04,2,4893,渡　邉　　真奈美,37,14,6.97,2,0.21,1.53.9
250731,24,10,05,5,4900,中　田　　夕　貴,30,38,6.93,5,0.14,
250731,24,10,06,6,5296,永　田　　　　楽,24,61,6.90,6,0.14,
250731,24,11,01,1,3556,田　中　　信一郎,64,58,6.89,1,0.07,1.49.6
250731,24,11,02,5,4260,中　越　　博　紀,21,51,6.95,5,0.12,1.51.6
250731,24,11,03,2,4574,東　　　　潤　樹,36,50,6.94,2,0.12,1.52.3
250731,24,11,04,3,4213,重　富　　伸　也,39,73,6.91,3,0.10,1.54.3
250731,24,11,05,6,4747,山　戸　　信　二,34,39,6.90,6,0.07,
250731,24,11,06,4,4790,柳　内　　敬　太,19,34,6.96,4,0.11,
250731,24,12,01,1,4720,西　澤　　日花里,46,49,6.92,1,0.11,1.51.2
250731,24,12,02,3,4680,後　藤　　美　翼,18,77,6.91,3,0.07,1.52.1
250731,24,12,03,4,5314,中　曽　　瑠　華,63,60,7.05,4,0.02,1.54.4
250731,24,12,04,5,5164,森　田　　梨　湖,27,35,6.99,5,0.07,1.55.9
250731,24,12,05,2,5250,嶋　田　　有　里,57,43,6.99,2,0.16,
250731,24,12,06,6,5203,神　里　　琴　音,31,11,7.00,6,0.18,
250731,21,1,01,1,3499,市　川　　哲　也,59,113,6.85,1,0.06,1.50.9
250731,21,1,02,3,3714,梶　原　　　　正,7,145,6.84,3,0.03,1.52.6
250731,21,1,03,4,5337,出　畑　　孝　成,56,131,6.79,4,0.21,1.53.8
250731,21,1,04,6,3868,尾　形　　栄　治,24,139,6.82,6,0.25,1.55.1
250731,21,1,05,5,3681,山　谷　　　　央,20,112,6.82,5,0.28,
250731,21,1,F,2,3350,藤　本　　佳　史,55,137,6.79,2,F0.01,
250731,21,2,01,4,4786,佐　藤　　博　亮,21,122,6.86,5,0.19,1.50.6
250731,21,2,02,3,3202,三　品　　隆　浩,40,158,6.84,4,0.23,1.51.8
250731,21,2,03,6,3935,岩　津　　徹　郎,31,128,6.86,6,0.19,1.52.3
250731,21,2,04,1,3684,清　水　　攻　二,49,154,6.84,1,0.24,1.54.0
250731,21,2,05,2,4449,中　嶋　　達　也,27,130,6.77,3,0.33,
250731,21,2,06,5,3070,山　室　　展　弘,15,125,6.82,2,0.31,
250731,21,3,01,1,4377,濱　本　　優　一,30,170,6.78,1,0.16,1.49.7
250731,21,3,02,2,3615,横　田　　　　茂,14,120,6.86,2,0.19,1.51.4
250731,21,3,03,3,4025,山　本　　隆　幸,23,140,6.75,3,0.18,1.52.2
250731,21,3,04,4,5240,高　橋　　龍　治,26,163,6.79,4,0.21,1.53.8
250731,21,3,05,5,4674,池　田　　剛　規,34,114,6.83,5,0.16,
250731,21,3,06,6,5404,内　田　　　　壮,2,159,6.80,6,0.28,
250731,21,4,01,2,5177,松　井　　貫　太,48,138,6.70,2,0.01,1.51.9
250731,21,4,02,4,4684,楠　原　　翔　太,36,126,6.84,4,0.19,1.53.8
250731,21,4,F,1,4475,末　永　　祐　輝,54,157,6.72,1,F0.04,
250731,21,4,F,3,4121,富　永　　修　一,12,142,6.80,3,F0.03,
250731,21,4,F,5,4842,山　下　　昂　大,53,115,6.84,5,F0.02,
250731,21,4,F,6,5401,谷　　　　海夏人,25,169,6.75,6,F0.03,
250731,21,5,01,1,4544,松　田　　大志郎,17,167,6.74,1,0.21,1.48.8
250731,21,5,02,3,4460,後　藤　　翔　之,13,150,6.81,3,0.21,1.50.9
250731,21,5,03,2,3714,梶　原　　　　正,7,145,6.85,2,0.22,1.53.2
250731,21,5,04,4,3606,川　北　　浩　貴,6,119,6.87,4,0.23,1.53.3
250731,21,5,05,6,3784,中　島　　友　和,47,148,6.79,6,0.19,
250731,21,5,06,5,4111,奥　田　　　　誠,41,153,6.87,5,0.27,
250731,21,6,01,2,4522,古　澤　　光　紀,52,152,6.72,3,0.17,1.50.0
250731,21,6,02,5,3499,市　川　　哲　也,59,113,6.83,5,0.21,1.51.1
250731,21,6,03,1,3070,山　室　　展　弘,15,125,6.78,1,0.15,1.52.4
250731,21,6,04,3,5243,三　馬　　崇　史,8,168,6.81,4,0.14,1.54.1
250731,21,6,05,6,4706,三　浦　　洋次朗,3,143,6.85,6,0.19,
250731,21,6,06,4,3539,金　子　　順　一,37,118,6.81,2,0.17,
250731,21,7,01,6,5333,山　下　　智　己,11,164,6.78,6,0.13,1.49.8
250731,21,7,02,4,3681,山　谷　　　　央,20,112,6.79,4,0.14,1.52.3
250731,21,7,03,1,4173,岡　谷　　健　吾,10,116,6.77,1,0.21,1.53.8
250731,21,7,04,5,5240,高　橋　　龍　治,26,163,6.76,5,0.16,1.54.5
250731,21,7,05,2,3372,加　藤　　雅　之,19,165,6.77,2,0.24,
250731,21,7,06,3,4449,中　嶋　　達　也,27,130,6.71,3,0.24,
250731,21,8,01,2,4910,中　村　　泰　平,57,161,6.75,2,0.16,1.49.4
250731,21,8,02,3,4057,松　井　　賢　治,29,141,6.78,3,0.19,1.51.0
250731,21,8,03,5,4475,末　永　　祐　輝,54,157,6.71,5,0.17,1.52.1
250731,21,8,04,6,5337,出　畑　　孝　成,56,131,6.80,6,0.21,1.54.4
250731,21,8,05,1,3202,三　品　　隆　浩,40,158,6.77,1,0.28,
250731,21,8,06,4,3430,角　浜　　　　修,51,155,6.83,4,0.19,
250731,21,9,01,3,3935,岩　津　　徹　郎,31,128,6.82,3,0.21,1.50.6
250731,21,9,02,2,4748,渡　邉　　雄　朗,16,149,6.77,2,0.17,1.52.0
250731,21,9,03,6,4460,後　藤　　翔　之,13,150,6.83,6,0.23,1.53.4
250731,21,9,04,4,3350,藤　本　　佳　史,55,137,6.82,4,0.22,1.53.6
250731,21,9,05,5,3615,横　田　　　　茂,14,120,6.87,5,0.24,
250731,21,9,06,1,4879,山　崎　　鉄　平,58,121,6.81,1,0.35,
250731,21,10,01,2,4544,松　田　　大志郎,17,167,6.73,2,0.14,1.49.6
250731,21,10,02,5,4120,柘　植　　政　浩,35,166,6.83,4,0.16,1.51.8
250731,21,10,03,6,4674,池　田　　剛　規,34,114,6.80,6,0.21,1.53.2
250731,21,10,04,4,5243,三　馬　　崇　史,8,168,6.83,5,0.14,1.53.4
250731,21,10,05,1,4842,山　下　　昂　大,53,115,6.84,1,0.23,
250731,21,10,06,3,3868,尾　形　　栄　治,24,139,6.83,3,0.24,
250731,21,11,01,1,4072,森　永　　　　淳,33,144,6.75,1,0.20,1.50.2
250731,21,11,02,5,4173,岡　谷　　健　吾,10,116,6.79,5,0.24,1.52.8
250731,21,11,03,6,4025,山　本　　隆　幸,23,140,6.79,6,0.21,1.54.2
250731,21,11,04,2,4706,三　浦　　洋次朗,3,143,6.82,2,0.23,1.54.3
250731,21,11,05,4,3784,中　島　　友　和,47,148,6.80,4,0.21,
250731,21,11,06,3,3684,清　水　　攻　二,49,154,6.82,3,0.24,
250731,21,12,01,1,4522,古　澤　　光　紀,52,152,6.76,1,0.10,1.50.2
250731,21,12,02,4,4377,濱　本　　優　一,30,170,6.79,4,0.09,1.51.3
250731,21,12,03,6,4121,富　永　　修　一,12,142,6.80,6,0.12,1.51.7
250731,21,12,04,2,3606,川　北　　浩　貴,6,119,6.77,2,0.14,1.52.3
250731,21,12,05,5,4786,佐　藤　　博　亮,21,122,6.79,5,0.09,
250731,21,12,06,3,4910,中　村　　泰　平,57,161,6.79,3,0.08,
250731,19,1,01,1,4661,中　島　　昂　章,50,51,6.83,1,0.12,1.50.8
250731,19,1,02,3,4214,林　　　　祐　介,41,28,6.77,3,0.12,1.52.7
250731,19,1,03,4,3680,森　林　　　　太,70,58,6.94,4,0.09,1.54.0
250731,19,1,04,2,3591,後　藤　　孝　義,66,72,6.87,2,0.13,1.55.5
250731,19,1,05,6,5374,木　山　　大　聖,15,34,6.91,5,0.07,
250731,19,1,K0,5,3976,内　田　　　　圭,57,18,,,,
250731,19,2,01,1,4894,原　村　　拓　也,63,52,6.83,1,0.18,1.50.3
250731,19,2,02,2,4592,小　林　　孝　弘,13,16,6.85,2,0.11,1.51.0
250731,19,2,03,3,3211,北　川　　敏　弘,39,49,6.88,3,0.11,1.53.5
250731,19,2,04,6,3878,胡　本　　悟　志,19,53,6.79,5,0.16,1.54.3
250731,19,2,05,5,5379,廣　部　　大　明,33,27,6.87,6,0.24,
250731,19,2,06,4,4020,川　上　　清　人,32,13,6.90,4,0.22,
250731,19,3,01,1,4411,沢　田　　昭　宏,58,21,6.88,1,0.07,1.50.8
250731,19,3,02,2,3462,竹　上　　真　司,28,20,6.89,2,0.11,1.52.5
250731,19,3,03,6,4635,峰　重　　力　也,46,31,6.86,5,0.08,1.53.6
250731,19,3,04,4,3613,角　谷　　健　吾,71,22,6.92,3,0.12,1.54.0
250731,19,3,05,5,3949,今　出　　晋　二,14,47,6.88,6,0.26,
250731,19,3,06,3,5323,香　川　　陽　太,59,23,6.89,4,0.09,
250731,19,4,01,1,3769,佐　竹　　恒　彦,11,64,6.85,1,0.20,1.50.7
250731,19,4,02,5,5299,西　丸　　敦　基,26,59,6.93,5,0.15,1.52.1
250731,19,4,03,4,3743,林　　　　美　憲,38,40,6.85,4,0.14,1.53.5
250731,19,4,04,6,3662,大　庭　　元　明,49,35,6.93,6,0.13,1.54.6
250731,19,4,05,3,4389,伊　藤　　喜　智,60,41,6.90,3,0.16,
250731,19,4,06,2,5261,岡　　　　暢　祐,47,71,6.92,2,0.27,
250731,19,5,01,2,4727,安　部　　慎　一,31,57,6.91,2,0.13,1.50.8
250731,19,5,02,6,3300,川　崎　　智　幸,54,39,6.87,6,0.08,1.51.8
250731,19,5,03,4,3779,原　田　　幸　哉,69,36,6.85,4,0.04,1.52.7
250731,19,5,04,3,3685,荒　井　　輝　年,16,44,6.95,3,0.05,1.54.7
250731,19,5,05,1,4116,川　田　　正　人,48,46,6.87,1,0.09,
250731,19,5,06,5,5374,木　山　　大　聖,15,34,6.86,5,0.05,
250731,19,6,01,4,5086,本　村　　　　大,55,68,6.84,4,0.09,1.49.7
250731,19,6,02,5,4732,堀　本　　和　也,25,12,6.90,5,0.08,1.52.1
250731,19,6,03,1,4614,石　倉　　洋　行,67,29,6.85,1,0.26,1.53.7
250731,19,6,04,2,4020,川　上　　清　人,32,13,6.96,2,0.24,1.54.6
250731,19,6,05,3,3878,胡　本　　悟　志,19,53,6.88,3,0.19,
250731,19,6,06,6,3948,大　町　　利　克,52,61,6.93,6,0.11,
250731,19,7,01,1,4812,西　野　　雄　貴,18,14,6.82,1,0.17,1.49.7
250731,19,7,02,3,4635,峰　重　　力　也,46,31,6.89,2,0.16,1.52.5
250731,19,7,03,6,4894,原　村　　拓　也,63,52,6.88,5,0.25,1.53.3
250731,19,7,04,4,3211,北　川　　敏　弘,39,49,6.86,3,0.17,1.53.7
250731,19,7,05,5,3591,後　藤　　孝　義,66,72,6.92,4,0.29,
250731,19,7,K0,2,3976,内　田　　　　圭,57,18,,,,
250731,19,8,01,1,3662,大　庭　　元　明,49,35,6.86,1,0.15,1.51.1
250731,19,8,02,5,4592,小　林　　孝　弘,13,16,6.82,5,0.12,1.51.8
250731,19,8,03,3,3680,森　林　　　　太,70,58,6.85,3,0.18,1.54.3
250731,19,8,04,2,3949,今　出　　晋　二,14,47,6.84,2,0.13,1.55.5
250731,19,8,05,6,5379,廣　部　　大　明,33,27,6.83,6,0.15,
250731,19,8,06,4,3462,竹　上　　真　司,28,20,6.84,4,0.14,
250731,19,9,01,1,3613,角　谷　　健　吾,71,22,6.80,1,0.07,1.50.5
250731,19,9,02,3,3300,川　崎　　智　幸,54,39,6.85,3,0.06,1.51.2
250731,19,9,03,5,5261,岡　　　　暢　祐,47,71,6.85,4,0.09,1.53.4
250731,19,9,04,6,4661,中　島　　昂　章,50,51,6.89,5,0.15,1.54.2
250731,19,9,05,2,5299,西　丸　　敦　基,26,59,6.85,2,0.12,
250731,19,9,06,4,5323,香　川　　陽　太,59,23,6.86,6,0.13,
250731,19,10,01,1,3779,原　田　　幸　哉,69,36,6.89,1,0.14,1.49.5
250731,19,10,02,4,4389,伊　藤　　喜　智,60,41,6.93,4,0.17,1.52.4
250731,19,10,03,6,4214,林　　　　祐　介,41,28,6.93,6,0.20,1.53.3
250731,19,10,04,2,4116,川　田　　正　人,48,46,6.89,2,0.18,1.54.3
250731,19,10,05,5,4411,沢　田　　昭　宏,58,21,6.90,5,0.16,
250731,19,10,06,3,3769,佐　竹　　恒　彦,11,64,6.92,3,0.24,
250731,19,11,01,5,4812,西　野　　雄　貴,18,14,6.91,5,0.05,1.50.4
250731,19,11,02,4,3685,荒　井　　輝　年,16,44,6.97,3,0.16,1.52.3
250731,19,11,03,1,3743,林　　　　美　憲,38,40,6.90,1,0.18,1.54.0
250731,19,11,04,6,4727,安　部　　慎　一,31,57,6.93,6,0.10,1.54.7
250731,19,11,05,2,4614,石　倉　　洋　行,67,29,6.88,2,0.17,
250731,19,11,06,3,5086,本　村　　　　大,55,68,6.90,4,0.11,
250731,19,12,01,1,4296,岡　崎　　恭　裕,37,48,6.90,1,0.08,1.51.0
250731,19,12,02,2,3956,横　澤　　剛　治,42,32,6.90,2,0.13,1.52.1
250731,19,12,03,4,4298,宮　下　　元　胤,64,70,6.85,5,0.14,1.53.6
250731,19,12,04,5,4604,岩　瀬　　裕　亮,29,15,6.95,6,0.16,1.54.5
250731,19,12,05,6,4151,下　河　　誉　史,51,11,6.89,3,0.14,
250731,19,12,06,3,4297,山　田　　哲　也,22,50,6.83,4,0.10,
250731,14,1,01,1,5014,梶　山　　涼　斗,56,14,6.81,1,0.06,1.49.7
250731,14,1,02,3,5249,三　木　　晴　斗,36,77,6.83,3,0.02,1.50.5
250731,14,1,03,2,3611,岩　崎　　芳　美,13,66,6.84,2,0.14,1.52.0
250731,14,1,04,5,4251,川　崎　　誠　志,32,27,6.95,5,0.08,1.53.4
250731,14,1,05,4,5211,高　井　　駿　弥,60,61,6.89,4,0.01,
250731,14,1,06,6,5198,奥　村　　明日香,33,56,6.90,6,0.09,
250731,14,2,01,4,4791,黒　澤　　めぐみ,53,52,6.93,4,0.06,1.49.3
250731,14,2,02,5,4938,小　芦　　るり華,35,33,6.89,5,0.07,1.51.8
250731,14,2,03,1,4778,堤　　　　啓　輔,69,19,6.87,1,0.03,1.52.8
250731,14,2,04,2,3953,志　道　　吉　和,12,78,6.87,2,0.20,1.54.4
250731,14,2,05,3,5276,大　島　　隆乃介,31,62,6.95,3,0.20,
250731,14,2,06,6,5130,上　野　　拓　馬,26,24,6.95,6,0.08,
250731,14,3,01,3,4776,竹　田　　和　哉,74,31,7.00,3,0.11,1.50.3
250731,14,3,02,1,5123,福　山　　恵里奈,51,10,6.88,1,0.11,1.51.8
250731,14,3,03,2,3708,岡　部　　貴　司,37,63,6.87,2,0.12,1.53.2
250731,14,3,04,4,5278,田　中　　駿　兵,34,20,6.95,4,0.12,1.54.3
250731,14,3,05,5,4510,坂　本　　奈　央,63,35,6.98,5,0.20,
250731,14,3,06,6,5397,寺　田　　夢　生,27,71,6.88,6,0.17,
250731,14,4,01,4,4439,近　藤　　友　宝,30,76,6.97,4,0.10,1.50.3
250731,14,4,02,5,5311,小　林　　京　平,50,83,6.85,5,0.09,1.51.9
250731,14,4,03,3,3873,別　府　　昌　樹,66,67,6.97,3,0.21,1.53.5
250731,14,4,04,2,4607,鶴　田　　勇　雄,29,28,6.82,2,0.38,1.54.2
250731,14,4,05,6,3866,木　山　　誠　一,80,64,6.92,6,0.04,
250731,14,4,06,1,5308,藤　森　　拓　海,55,17,6.84,1,0.33,
250731,14,5,01,1,4567,上　村　　慎太郎,76,29,6.73,1,0.09,1.50.8
250731,14,5,02,5,3257,田　頭　　　　実,81,15,6.97,2,0.08,1.51.5
250731,14,5,03,3,4764,小　池　　礼　乃,62,32,6.92,4,0.27,1.53.6
250731,14,5,04,2,4251,川　崎　　誠　志,32,27,6.90,3,0.20,1.54.7
250731,14,5,05,4,4430,永　田　　秀　二,57,38,6.92,5,0.23,
250731,14,5,06,6,4615,板　倉　　敦　史,58,18,6.91,6,0.21,
250731,14,6,01,2,3024,西　島　　義　則,68,80,6.95,1,0.10,1.49.9
250731,14,6,02,4,4360,庄　司　　孝　輔,54,57,6.89,4,0.14,1.51.9
250731,14,6,03,1,5198,奥　村　　明日香,33,56,6.89,2,0.17,1.52.7
250731,14,6,04,6,4793,金　子　　　　萌,21,23,6.89,6,0.19,1.54.1
250731,14,6,05,3,4938,小　芦　　るり華,35,33,6.81,3,0.18,
250731,14,6,06,5,4422,永　井　　亮　次,84,73,6.89,5,0.18,
250731,14,7,01,2,4452,松　尾　　　　祭,64,30,6.91,2,0.11,1.49.8
250731,14,7,02,5,4352,下　條　　雄太郎,67,25,6.90,5,0.09,1.52.4
250731,14,7,03,3,3550,都　築　　正　治,61,21,6.85,3,0.07,1.53.9
250731,14,7,04,1,4510,坂　本　　奈　央,63,35,6.78,1,0.17,1.54.7
250731,14,7,05,4,5123,福　山　　恵里奈,51,10,6.90,4,0.15,
250731,14,7,06,6,4778,堤　　　　啓　輔,69,19,6.87,6,0.15,
250731,14,8,01,1,5130,上　野　　拓　馬,26,24,6.78,1,0.07,1.49.6
250731,14,8,02,2,4776,竹　田　　和　哉,74,31,6.92,2,0.13,1.51.7
250731,14,8,03,4,5308,藤　森　　拓　海,55,17,6.85,5,0.16,1.52.5
250731,14,8,04,6,4439,近　藤　　友　宝,30,76,6.76,4,0.20,1.55.0
250731,14,8,05,5,5412,久保田　　凪　紗,59,72,6.81,6,0.15,
250731,14,8,06,3,3611,岩　崎　　芳　美,13,66,6.90,3,0.12,
250731,14,9,01,3,4791,黒　澤　　めぐみ,53,52,6.80,3,0.14,1.49.2
250731,14,9,02,1,5211,高　井　　駿　弥,60,61,6.82,1,0.13,1.51.1
250731,14,9,03,2,5249,三　木　　晴　斗,36,77,6.84,2,0.20,1.52.1
250731,14,9,04,6,4764,小　池　　礼　乃,62,32,6.91,5,0.26,1.52.8
250731,14,9,05,4,3953,志　道　　吉　和,12,78,6.89,4,0.25,
250731,14,9,06,5,5397,寺　田　　夢　生,27,71,6.77,6,0.32,
250731,14,10,01,3,3024,西　島　　義　則,68,80,6.89,2,0.09,1.49.9
250731,14,10,02,2,3257,田　頭　　　　実,81,15,6.88,3,0.09,1.50.5
250731,14,10,03,4,3873,別　府　　昌　樹,66,67,6.83,4,0.05,1.52.6
250731,14,10,04,6,5014,梶　山　　涼　斗,56,14,6.83,6,0.07,1.53.2
250731,14,10,05,5,3708,岡　部　　貴　司,37,63,6.88,5,0.03,
250731,14,10,06,1,5278,田　中　　駿　兵,34,20,6.84,1,0.31,
250731,14,11,01,1,4793,金　子　　　　萌,21,23,6.75,1,0.17,1.49.6
250731,14,11,02,2,4352,下　條　　雄太郎,67,25,6.77,2,0.15,1.51.2
250731,14,11,03,6,4452,松　尾　　　　祭,64,30,6.84,6,0.19,1.52.0
250731,14,11,04,3,4430,永　田　　秀　二,57,38,6.89,3,0.18,1.53.3
250731,14,11,05,5,4607,鶴　田　　勇　雄,29,28,6.87,5,0.14,
250731,14,11,06,4,5276,大　島　　隆乃介,31,62,6.82,4,0.13,
250731,14,12,01,1,4762,藤　原　　啓史朗,75,53,6.71,1,0.15,1.49.3
250731,14,12,02,3,4643,近　江　　翔　吾,52,65,6.76,3,0.03,1.50.3
250731,14,12,03,4,3679,飯　島　　昌　弘,82,34,6.89,4,0.07,1.52.6
250731,14,12,04,5,4359,横　川　　聖　志,39,58,6.80,5,0.07,1.53.5
250731,14,12,05,6,4109,谷　津　　幸　宏,38,84,6.76,6,0.08,
250731,14,12,06,2,5289,佃　　　　來　紀,14,13,6.85,2,0.06,
250731,13,1,01,1,5146,野　田　　彩　加,11,40,6.88,1,0.21,1.51.4
250731,13,1,02,3,5324,畑　田　　希　咲,39,48,6.86,3,0.25,1.53.7
250731,13,1,03,2,5248,本　田　　　　愛,18,75,6.89,2,0.26,1.53.7
250731,13,1,04,4,5151,山　下　　奈　緒,7,39,6.83,4,0.31,1.55.2
250731,13,1,05,5,5117,冨名腰　　桃　奈,17,35,6.90,5,0.30,1.57.1
250731,13,1,06,6,5347,井　澤　　聖　奈,21,55,6.87,6,0.35,1.58.7
250731,13,2,01,1,3474,松　瀬　　弘　美,56,44,6.86,1,0.24,1.51.6
250731,13,2,02,5,4974,安　井　　瑞　紀,58,31,6.84,5,0.15,1.51.9
250731,13,2,03,2,4243,西　村　　　　歩,46,47,6.88,2,0.20,1.53.1
250731,13,2,04,4,4443,津　田　　裕　絵,30,50,6.87,4,0.25,1.54.6
250731,13,2,05,3,4891,寺　島　　美　里,28,21,6.82,3,0.20,1.55.4
250731,13,2,06,6,5297,南　　　　彩　寧,10,73,6.87,6,0.23,1.57.3
250731,13,3,01,6,5079,大　石　　真　央,29,36,6.80,6,0.11,1.50.9
250731,13,3,02,3,3580,水　口　　由　紀,53,16,6.90,3,0.19,1.52.6
250731,13,3,03,2,4936,戸　敷　　晃　美,45,29,6.83,2,0.19,1.53.2
250731,13,3,04,5,3175,渡　辺　　千　草,3,37,6.84,5,0.08,1.54.3
250731,13,3,05,1,5003,来　田　　衣　織,55,30,6.83,1,0.29,1.58.4
250731,13,3,06,4,3932,池　田　　浩　美,31,72,6.90,4,0.10,2.07.3
250731,13,4,01,2,4744,伊　藤　　玲　奈,2,64,6.89,2,0.11,1.51.6
250731,13,4,02,4,4071,古　賀　　千　晶,40,54,6.84,4,0.13,1.53.9
250731,13,4,03,3,4501,樋　口　　由加里,26,23,6.86,3,0.13,1.54.4
250731,13,4,04,1,3355,橋谷田　　佳　織,24,34,6.85,1,0.19,1.57.5
250731,13,4,05,5,4775,千　葉　　真　弥,16,13,6.79,5,0.14,1.58.4
250731,13,4,06,6,5069,山　崎　　小葉音,20,59,6.88,6,0.17,2.00.6
250731,13,5,01,1,4994,山　本　　梨　菜,61,15,6.81,1,0.29,1.50.6
250731,13,5,02,3,5192,中　尾　　優　香,27,28,6.86,3,0.24,1.52.5
250731,13,5,03,4,4689,豊　田　　　　結,47,14,6.92,4,0.25,1.55.2
250731,13,5,04,2,3778,安　達　　美　帆,44,41,6.87,2,0.35,1.56.5
250731,13,5,05,5,3334,角　　　　ひとみ,4,70,6.83,5,0.22,1.57.8
250731,13,5,06,6,5346,中　村　　紋夕梨,42,63,6.82,6,0.19,1.58.0
250731,13,6,01,1,5188,武　井　　莉里佳,5,11,6.76,1,0.17,1.51.0
250731,13,6,02,5,5322,根　岸　　真　優,15,22,6.89,5,0.18,1.53.1
250731,13,6,03,2,4244,鈴　木　　成　美,50,68,6.89,2,0.17,1.54.3
250731,13,6,04,4,3509,池　　　　千　夏,33,57,6.92,4,0.12,1.55.3
