hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
260531,23,4,05,6,4039,村　上　　功　祐,3,45,6.77,6,0.15,1.53.2
260531,23,4,06,5,3793,高　橋　　真　吾,6,39,6.86,5,0.09,1.56.3
260531,23,5,01,1,3406,中　里　　英　夫,40,26,6.73,1,0.11,1.49.0
260531,23,5,02,3,4515,藤　田　　浩　人,37,3,6.70,3,0.09,1.51.4
260531,23,5,03,2,4873,蒲　原　　健　太,48,28,6.71,2,0.10,1.51.8
260531,23,5,04,5,3808,秋　田　　健太郎,45,17,6.78,5,0.09,1.53.9
260531,23,5,05,4,4313,西　村　　美智子,10,15,6.70,4,0.12,1.54.0
260531,23,5,06,6,3885,久　田　　　　武,46,59,6.75,6,0.23,1.56.4
260531,23,6,01,2,5068,前　田　　　　滉,35,22,6.62,2,0.10,1.48.9
260531,23,6,02,3,4346,前　田　　健太郎,25,7,6.75,3,0.15,1.51.7
260531,23,6,03,1,3580,水　口　　由　紀,30,46,6.78,1,0.13,1.52.3
260531,23,6,04,5,4522,古　澤　　光　紀,44,51,6.79,5,0.13,1.52.6
260531,23,6,05,4,3839,川　合　　理　司,26,34,6.86,4,0.13,1.55.2
260531,23,6,06,6,5263,花　田　　凱　成,58,30,6.72,6,0.08,1.56.0
260531,23,7,01,1,3745,橋　本　　年　光,13,57,6.70,1,0.06,1.49.1
260531,23,7,02,3,3251,平　石　　和　男,33,23,6.88,3,0.09,1.50.7
260531,23,7,03,5,3557,太　田　　和　美,57,12,6.80,5,0.10,1.51.6
260531,23,7,04,6,3998,冨　成　　謙　児,21,32,6.75,6,0.18,1.53.4
260531,23,7,05,2,3684,清　水　　攻　二,60,8,6.75,2,0.07,1.54.7
260531,23,7,06,4,4906,鈴　木　　雅　希,51,18,6.81,4,0.06,1.56.1
260531,23,8,01,2,3645,淺　田　　千亜希,19,33,6.85,2,0.05,1.49.8
260531,23,8,02,4,4278,藤　岡　　俊　介,36,31,6.81,4,0.07,1.51.3
260531,23,8,03,3,5124,上　瀧　　絢　也,38,60,6.82,3,0.07,1.52.8
260531,23,8,04,6,3470,新　田　　芳　美,16,20,6.80,6,0.17,1.53.4
260531,23,8,05,1,3604,武　藤　　綾　子,20,43,6.75,1,0.21,1.54.8
260531,23,8,06,5,4677,片　橋　　幸　貴,49,35,6.80,5,0.22,1.55.5
260531,23,9,01,1,3619,長谷川　　　　充,52,21,6.81,1,0.14,1.49.6
260531,23,9,02,4,4039,村　上　　功　祐,3,45,6.79,4,0.12,1.51.0
260531,23,9,03,2,4590,渡　邉　　優　美,29,10,6.73,2,0.13,1.52.7
260531,23,9,04,5,3965,北　中　　元　樹,42,58,6.85,5,0.17,1.54.5
260531,23,9,05,3,4564,山　本　　景士郎,7,41,6.75,3,0.19,1.55.8
260531,23,9,06,6,4873,蒲　原　　健　太,48,28,6.75,6,0.18,1.56.3
260531,23,10,01,1,4515,藤　田　　浩　人,37,3,6.76,1,0.16,1.50.3
260531,23,10,02,3,4000,松　本　　博　昭,27,53,6.73,3,0.11,1.51.2
260531,23,10,03,5,3441,土　屋　　太　朗,9,37,6.82,4,0.07,1.52.4
260531,23,10,04,6,4732,堀　本　　和　也,28,29,6.88,5,0.06,1.52.4
260531,23,10,05,2,4193,郷　原　　章　平,47,54,6.80,2,0.09,1.54.4
260531,23,10,06,4,3580,水　口　　由　紀,30,46,6.89,6,0.10,1.55.9
260531,23,11,01,1,4823,中　村　　桃　佳,12,16,6.82,1,0.10,1.49.3
260531,23,11,02,3,5068,前　田　　　　滉,35,22,6.72,3,0.11,1.51.1
260531,23,11,03,2,4495,森　　　　晋太郎,43,14,6.82,2,0.17,1.52.6
260531,23,11,04,6,3684,清　水　　攻　二,60,8,6.80,6,0.18,1.53.1
260531,23,11,05,5,3955,眞　田　　英　二,15,13,6.88,5,0.13,1.53.6
260531,23,11,06,4,3885,久　田　　　　武,46,59,6.89,4,0.12,1.57.2
260531,23,12,01,1,4278,藤　岡　　俊　介,36,31,6.83,1,0.04,1.48.7
260531,23,12,02,3,4649,和　田　　操　拓,31,24,6.81,3,0.13,1.51.5
260531,23,12,03,6,3251,平　石　　和　男,33,23,7.04,6,0.20,1.52.6
260531,23,12,04,5,3406,中　里　　英　夫,40,26,6.82,5,0.14,1.53.1
260531,23,12,05,4,4522,古　澤　　光　紀,44,51,6.87,4,0.13,1.53.6
260531,23,12,06,2,4450,平　高　　奈　菜,18,40,6.80,2,0.14,1.55.8
260531,20,1,01,2,5339,石　井　　伸　長,28,70,6.91,2,0.15,1.50.1
260531,20,1,02,1,5155,内　山　　七　海,45,36,6.89,1,0.13,1.51.2
260531,20,1,03,3,3930,岸　本　　　　隆,41,59,6.91,3,0.11,1.53.0
260531,20,1,04,4,5152,丸　山　　祐　也,55,63,6.97,4,0.14,1.55.8
260531,20,1,05,6,3866,木　山　　誠　一,11,51,6.97,5,0.11,
260531,20,1,06,5,5469,今　泉　　博　人,6,54,6.86,6,0.21,
260531,20,2,01,1,4489,岩　川　　仁　士,32,27,6.93,1,0.17,1.51.0
260531,20,2,02,3,4148,枝　尾　　　　賢,42,14,6.89,3,0.17,1.52.5
260531,20,2,03,2,4574,東　　　　潤　樹,24,49,6.95,2,0.20,1.53.0
260531,20,2,04,6,3940,飯　山　　　　泰,51,20,6.89,6,0.14,1.53.3
260531,20,2,05,5,4381,田　路　　朋　史,8,52,6.88,5,0.12,
260531,20,2,06,4,5334,樫　葉　　新　心,1,35,6.85,4,0.15,
260531,20,3,01,2,4544,松　田　　大志郎,57,11,6.91,2,0.22,1.51.6
260531,20,3,02,3,3602,奥　平　　拓　也,7,42,7.00,3,0.25,1.52.1
260531,20,3,03,4,4987,島　倉　　　　都,15,56,6.92,6,0.19,1.54.1
260531,20,3,04,1,4103,山　崎　　善　庸,17,45,6.98,1,0.36,1.54.9
260531,20,3,05,6,4834,浜　本　　裕　己,58,60,6.95,4,0.24,
260531,20,3,06,5,5166,仲　道　　大　輔,16,72,7.05,5,0.25,
260531,20,4,01,1,4375,照　屋　　厚　仁,54,46,6.97,1,0.08,1.50.2
260531,20,4,02,2,5043,中　村　　日　向,12,26,6.92,2,0.12,1.51.4
260531,20,4,03,3,4543,重　木　　輝　彦,47,74,6.92,3,0.18,1.53.9
260531,20,4,04,4,5318,河　内　　一　馬,30,37,6.96,4,0.17,1.55.4
260531,20,4,05,6,4608,荒　井　　翔　伍,38,44,6.98,6,0.16,
260531,20,4,06,5,5123,福　山　　恵里奈,18,13,6.91,5,0.19,
260531,20,5,01,1,4852,川　原　　祐　明,27,50,6.92,1,0.15,1.50.7
260531,20,5,02,2,5064,品　川　　二千翔,48,29,6.98,2,0.15,1.52.4
260531,20,5,03,4,4269,杉　山　　裕　也,9,15,6.89,4,0.19,1.54.4
260531,20,5,04,3,4234,野　相　　弘　司,59,57,7.01,3,0.14,1.55.2
260531,20,5,05,6,5458,田　中　　大　輝,56,38,6.87,6,0.19,
260531,20,5,06,5,4844,村　上　　奈　穂,25,25,6.92,5,0.27,
260531,20,6,01,2,5172,田　村　　　　慶,53,73,6.93,2,0.09,1.50.3
260531,20,6,02,5,5417,小　柳　　勝　希,4,69,6.95,5,0.12,1.52.0
260531,20,6,03,1,3703,鳥　飼　　　　眞,29,16,6.92,1,0.15,1.53.6
260531,20,6,04,4,4063,市　橋　　卓　士,19,47,6.98,4,0.11,1.54.9
260531,20,6,05,3,4888,金　児　　隆　太,33,17,6.93,3,0.11,
260531,20,6,06,6,4513,河　野　　真　也,35,64,6.92,6,0.20,
260531,20,7,01,1,3942,寺　田　　　　祥,44,62,6.94,1,0.19,1.51.8
260531,20,7,02,3,4276,鈴　木　　勝　博,10,12,6.99,4,0.19,1.52.5
260531,20,7,03,6,3532,柴　田　　　　光,39,34,7.01,2,0.18,1.54.1
260531,20,7,04,5,4103,山　崎　　善　庸,17,45,6.99,6,0.24,1.56.2
260531,20,7,05,4,4429,豊　田　　泰　洋,60,39,7.00,5,0.20,
260531,20,7,06,2,5334,樫　葉　　新　心,1,35,6.91,3,0.25,
260531,20,8,01,1,4072,森　永　　　　淳,5,66,6.86,1,0.09,1.50.6
260531,20,8,02,2,3907,村　越　　　　篤,20,31,6.93,2,0.09,1.52.0
260531,20,8,03,3,4834,浜　本　　裕　己,58,60,6.97,3,0.09,1.53.8
260531,20,8,04,4,5180,藤　本　　紗弥香,14,61,6.86,4,0.18,1.55.0
260531,20,8,05,5,4489,岩　川　　仁　士,32,27,6.96,5,0.23,
260531,20,8,06,6,5469,今　泉　　博　人,6,54,6.89,6,0.24,
260531,20,9,01,1,4036,金　田　　　　諭,37,48,6.94,1,0.14,1.51.3
260531,20,9,02,6,3602,奥　平　　拓　也,7,42,7.01,6,0.12,1.52.3
260531,20,9,03,4,3618,海　野　　ゆかり,34,21,6.95,4,0.08,1.54.8
260531,20,9,04,2,4006,小　野　　勇　作,40,32,6.96,2,0.17,1.55.4
260531,20,9,05,3,5152,丸　山　　祐　也,55,63,7.00,3,0.16,
260531,20,9,06,5,4224,大　橋　　栄里佳,52,65,6.99,5,0.13,
260531,20,10,01,5,4269,杉　山　　裕　也,9,15,6.88,5,0.17,1.51.0
260531,20,10,02,3,4513,河　野　　真　也,35,64,6.89,3,0.11,1.52.6
260531,20,10,03,2,4608,荒　井　　翔　伍,38,44,6.93,2,0.13,1.53.6
260531,20,10,04,6,4574,東　　　　潤　樹,24,49,6.97,6,0.23,1.53.6
260531,20,10,05,4,3930,岸　本　　　　隆,41,59,6.95,4,0.14,
260531,20,10,06,1,5166,仲　道　　大　輔,16,72,7.00,1,0.13,
260531,20,11,01,1,4543,重　木　　輝　彦,47,74,6.89,1,0.19,1.50.8
260531,20,11,02,5,5064,品　川　　二千翔,48,29,6.97,5,0.13,1.51.8
260531,20,11,03,6,4276,鈴　木　　勝　博,10,12,6.95,6,0.14,1.53.7
260531,20,11,04,4,5339,石　井　　伸　長,28,70,6.95,4,0.14,1.55.1
260531,20,11,05,3,5172,田　村　　　　慶,53,73,6.98,3,0.16,
260531,20,11,06,2,4381,田　路　　朋　史,8,52,6.88,2,0.19,
260531,20,12,01,6,5043,中　村　　日　向,12,26,6.87,6,0.23,1.51.2
260531,20,12,02,5,4852,川　原　　祐　明,27,50,6.94,5,0.16,1.51.8
260531,20,12,03,3,3942,寺　田　　　　祥,44,62,6.98,3,0.11,1.53.4
260531,20,12,04,4,4072,森　永　　　　淳,5,66,6.87,4,0.12,1.53.9
260531,20,12,05,1,4544,松　田　　大志郎,57,11,6.89,1,0.13,
260531,20,12,06,2,4063,市　橋　　卓　士,19,47,6.96,2,0.16,
260531,18,1,01,1,4314,青　木　　幸太郎,75,26,7.02,1,0.27,1.51.8
260531,18,1,02,3,4385,鈴　木　　祐美子,62,50,6.92,3,0.15,1.53.8
260531,18,1,03,4,3934,鋤　柄　　貴　俊,16,22,7.08,4,0.09,1.55.4
260531,18,1,04,2,3870,寺　嶋　　　　雄,13,73,7.00,2,0.20,1.56.9
260531,18,1,05,6,4301,関　　　　裕　也,21,65,7.05,5,0.07,
260531,18,1,06,5,5366,塩　嶋　　泰　空,61,63,7.08,6,0.06,
260531,18,2,01,2,5192,中　尾　　優　香,56,70,6.97,2,0.19,1.51.4
260531,18,2,02,1,4155,長　野　　壮志郎,15,11,6.95,1,0.14,1.53.2
260531,18,2,03,6,4475,末　永　　祐　輝,69,29,6.86,6,0.14,1.54.4
260531,18,2,04,3,4154,森　安　　弘　雅,63,32,6.97,3,0.13,1.55.4
260531,18,2,05,5,5265,大　廣　　咲　季,18,48,6.95,5,0.13,
260531,18,2,06,4,4919,吉　田　　翔　悟,51,75,6.99,4,0.12,
260531,18,3,01,1,4545,岡　村　　慶　太,58,57,6.91,1,0.16,1.51.8
260531,18,3,02,4,5158,宮　脇　　遼　太,11,74,6.87,5,0.17,1.53.7
260531,18,3,03,5,4199,北　川　　潤　二,25,62,6.97,2,0.22,1.55.2
260531,18,3,04,3,5013,山　下　　夏　鈴,70,58,6.93,4,0.15,1.56.0
260531,18,3,05,6,5336,瀬　川　　大　地,22,18,6.97,6,0.21,
260531,18,3,06,2,4425,大　井　　清　貴,54,49,7.00,3,0.15,
260531,18,4,01,1,4387,平　山　　智　加,24,45,6.92,1,0.08,1.51.4
260531,18,4,02,2,4241,大　串　　重　幸,50,15,6.92,2,0.10,1.52.8
260531,18,4,03,4,4439,近　藤　　友　宝,19,56,6.99,4,0.20,1.54.5
260531,18,4,04,5,4158,木　場　　雄二郎,57,31,7.00,5,0.19,1.55.7
260531,18,4,05,3,3461,渡　邊　　哲　也,71,40,7.05,3,0.15,
260531,18,4,06,6,5459,田　中　　き　ら,47,24,7.02,6,0.27,
260531,18,5,01,5,4640,山ノ内　　雅　人,52,44,6.97,5,0.11,1.51.2
260531,18,5,02,2,4550,石　岡　　将　太,67,72,6.99,2,0.13,1.52.6
260531,18,5,03,1,4163,山　崎　　裕　司,14,17,6.95,1,0.12,1.54.4
260531,18,5,04,6,4951,新　田　　洋　一,23,59,6.96,6,0.12,1.55.3
260531,18,5,05,3,5083,柳　瀬　　幹　太,26,19,6.91,3,0.10,
260531,18,5,06,4,5342,原　村　　百　那,20,20,6.96,4,0.09,
260531,18,6,01,4,4207,松　下　　一　也,72,46,6.95,4,0.07,1.51.9
260531,18,6,02,2,3944,山　口　　裕　二,64,21,6.94,2,0.11,1.52.4
260531,18,6,03,5,4826,井　上　　一　輝,48,23,6.96,5,0.09,1.53.1
260531,18,6,04,1,5085,中　村　　栄　治,66,43,6.98,1,0.11,1.55.9
260531,18,6,05,3,3643,米　田　　隆　弘,49,64,6.99,3,0.12,
260531,18,6,06,6,5465,直　江　　健　成,65,52,7.08,6,0.29,
260531,18,7,01,2,3478,嶋　田　　貴　支,12,39,6.95,2,0.08,1.50.3
260531,18,7,02,1,5336,瀬　川　　大　地,22,18,6.92,1,0.09,1.52.8
260531,18,7,03,4,4164,岩　永　　節　也,59,69,6.91,4,0.15,1.53.8
260531,18,7,04,5,3934,鋤　柄　　貴　俊,16,22,7.00,5,0.10,1.54.1
260531,18,7,05,3,4425,大　井　　清　貴,54,49,6.97,3,0.21,
260531,18,7,06,6,5366,塩　嶋　　泰　空,61,63,7.04,6,0.14,
260531,18,8,01,1,5265,大　廣　　咲　季,18,48,6.97,1,0.17,1.51.0
260531,18,8,02,3,4246,喜　多　　那由夏,17,54,6.94,3,0.12,1.53.5
260531,18,8,03,6,5013,山　下　　夏　鈴,70,58,6.86,5,0.09,1.54.5
260531,18,8,04,2,4385,鈴　木　　祐美子,62,50,6.90,2,0.16,1.54.6
260531,18,8,05,4,5192,中　尾　　優　香,56,70,6.99,4,0.15,
260531,18,8,06,5,5459,田　中　　き　ら,47,24,7.00,6,0.29,
260531,18,9,01,6,5083,柳　瀬　　幹　太,26,19,6.88,6,0.03,1.51.0
260531,18,9,02,3,4199,北　川　　潤　二,25,62,6.97,3,0.13,1.52.3
260531,18,9,03,1,4640,山ノ内　　雅　人,52,44,6.93,1,0.13,1.54.0
260531,18,9,04,4,4154,森　安　　弘　雅,63,32,7.00,4,0.15,1.54.8
260531,18,9,05,5,4241,大　串　　重　幸,50,15,6.96,5,0.12,
260531,18,9,06,2,4439,近　藤　　友　宝,19,56,6.98,2,0.14,
260531,18,10,01,1,4158,木　場　　雄二郎,57,31,6.97,1,0.12,1.51.5
260531,18,10,02,3,4387,平　山　　智　加,24,45,6.91,3,0.09,1.52.0
260531,18,10,03,4,4545,岡　村　　慶　太,58,57,6.94,4,0.11,1.52.8
260531,18,10,04,2,4207,松　下　　一　也,72,46,6.90,2,0.12,1.54.8
260531,18,10,05,5,4314,青　木　　幸太郎,75,26,7.00,5,0.14,
260531,18,10,06,6,5085,中　村　　栄　治,66,43,6.99,6,0.18,
260531,18,11,01,1,4475,末　永　　祐　輝,69,29,6.84,1,0.06,1.51.1
260531,18,11,02,3,4163,山　崎　　裕　司,14,33,6.91,3,0.13,1.52.3
260531,18,11,03,2,4826,井　上　　一　輝,48,23,6.89,2,0.12,1.53.4
260531,18,11,04,5,5158,宮　脇　　遼　太,11,74,6.86,5,0.23,1.54.8
260531,18,11,05,6,3478,嶋　田　　貴　支,12,39,6.98,6,0.27,
260531,18,11,06,4,4155,長　野　　壮志郎,15,11,6.97,4,0.14,
260531,18,12,01,1,5066,鈴　木　　孝　明,73,53,6.83,1,0.13,1.50.0
260531,18,12,02,2,3719,辻　　　　栄　蔵,60,55,6.91,2,0.19,1.52.4
260531,18,12,03,4,4713,白　神　　　　優,68,35,7.01,4,0.21,1.53.3
260531,18,12,04,6,4539,金　子　　賢　志,74,66,6.93,6,0.13,1.54.6
260531,18,12,05,3,4184,渡　邊　　雄一郎,55,71,6.88,3,0.15,
260531,18,12,06,5,4119,泥　谷　　一　毅,53,13,6.95,5,0.17,
260531,15,1,01,1,3710,吉　永　　泰　弘,1,52,6.69,1,0.19,1.50.7
260531,15,1,02,6,4245,高　橋　　直　哉,17,43,6.78,6,0.20,1.51.6
260531,15,1,03,2,5063,大　塚　　雅　治,51,59,6.77,2,0.22,1.53.3
260531,15,1,04,3,3963,原　田　　秀　弥,32,64,6.71,3,0.18,1.54.0
260531,15,1,05,4,4462,夏　山　　亮　平,39,65,6.76,4,0.16,1.56.2
260531,15,1,06,5,5407,中　岡　　　　駿,13,45,6.72,5,0.17,1.57.5
260531,15,2,01,1,5120,山　本　　稔太朗,20,4,6.67,1,0.08,1.50.5
260531,15,2,02,6,5289,佃　　　　來　紀,61,15,6.67,6,0.15,1.52.2
260531,15,2,03,3,4779,伊　倉　　　　光,3,47,6.74,4,0.09,1.53.5
260531,15,2,04,4,3362,間　嶋　　仁　志,25,6,6.79,2,0.15,1.54.4
260531,15,2,05,5,4672,守　屋　　大　地,43,44,6.73,5,0.13,1.54.7
260531,15,2,06,2,4835,橋　本　　　　明,57,38,6.79,3,0.11,1.56.7
260531,15,3,01,5,4883,岡　部　　大　輝,7,62,6.66,5,0.18,1.47.7
260531,15,3,02,1,3161,古　場　　輝　義,8,21,6.76,1,0.18,1.51.1
260531,15,3,03,2,4146,柳　橋　　宏　紀,28,2,6.77,2,0.15,1.52.5
260531,15,3,04,4,4485,楠　原　　正　剛,9,20,6.81,4,0.18,1.53.0
260531,15,3,05,3,4509,平　見　　真　彦,36,48,6.69,3,0.15,1.53.9
260531,15,3,06,6,4583,古　田　　祐　貴,53,3,6.70,6,0.21,1.55.5
260531,15,4,01,1,4331,三　好　　勇　人,37,41,6.67,1,0.09,1.50.1
260531,15,4,02,4,4022,待　鳥　　雄　紀,62,34,6.64,4,0.09,1.51.2
260531,15,4,03,2,4075,中　野　　次　郎,16,61,6.65,2,0.09,1.52.6
260531,15,4,04,6,4066,東　本　　勝　利,40,12,6.70,6,0.19,1.53.7
260531,15,4,05,3,4588,田　中　　京　介,58,23,6.74,3,0.07,1.54.5
260531,15,4,06,5,5098,大　江　　　　純,26,58,6.71,5,0.14,1.56.4
260531,15,5,01,3,4228,吉　田　　慎二郎,55,46,6.63,4,0.15,1.50.4
260531,15,5,02,1,3265,今　村　　暢　孝,45,51,6.77,1,0.18,1.51.6
260531,15,5,03,6,3473,石　川　　真　二,60,39,6.76,2,0.22,1.52.8
260531,15,5,04,5,5070,中　島　　　　航,66,32,6.86,6,0.31,1.54.1
260531,15,5,05,4,3710,吉　永　　泰　弘,1,52,6.85,5,0.28,1.54.5
260531,15,5,06,2,4325,新　出　　浩　司,64,28,6.85,3,0.19,1.57.3
260531,15,6,01,5,4318,桑　原　　将　光,35,36,6.73,5,0.07,1.57.3
260531,15,6,02,6,4367,山　口　　修　路,22,9,6.75,6,0.12,2.00.1
260531,15,6,03,4,4779,伊　倉　　　　光,3,47,6.72,4,0.05,2.02.2
260531,15,6,04,3,3362,間　嶋　　仁　志,25,6,6.91,3,0.11,2.05.1
260531,15,6,S2,1,3713,伊　藤　　誠　二,59,53,6.73,1,0.11,
260531,15,6,S0,2,3946,赤　岩　　善　生,48,25,6.82,2,0.12,
260531,15,7,01,1,4610,佐　藤　　大　佑,15,30,6.66,1,0.14,1.53.7
260531,15,7,02,3,4583,古　田　　祐　貴,53,3,6.78,3,0.12,1.57.0
260531,15,7,03,6,4776,竹　田　　和　哉,4,50,6.79,6,0.13,2.00.5
260531,15,7,04,4,5120,山　本　　稔太朗,20,4,6.68,4,0.14,2.03.6
260531,15,7,05,5,3963,原　田　　秀　弥,32,64,6.91,5,0.12,2.11.7
260531,15,7,S1,2,4672,守　屋　　大　地,43,44,6.79,2,0.16,
260531,15,8,01,1,3740,大　澤　　普　司,24,22,6.78,1,0.11,1.49.8
260531,15,8,02,4,4588,田　中　　京　介,58,23,6.81,4,0.05,1.51.7
260531,15,8,03,2,4485,楠　原　　正　剛,9,20,6.73,2,0.06,1.52.1
260531,15,8,04,3,4146,柳　橋　　宏　紀,28,2,6.79,3,0.07,1.53.4
260531,15,8,05,5,5063,大　塚　　雅　治,51,59,6.76,5,0.03,1.55.3
260531,15,8,06,6,5407,中　岡　　　　駿,13,45,6.81,6,0.11,1.57.1
260531,15,9,01,1,3473,石　川　　真　二,60,39,6.75,1,0.07,1.49.7
260531,15,9,02,4,4883,岡　部　　大　輝,7,62,6.71,5,0.20,1.51.3
260531,15,9,03,3,4066,東　本　　勝　利,40,12,6.68,4,0.21,1.53.0
260531,15,9,04,5,4835,橋　本　　　　明,57,38,6.87,6,0.19,1.54.2
260531,15,9,05,6,3265,今　村　　暢　孝,45,51,6.84,2,0.11,1.55.5
260531,15,9,06,2,5098,大　江　　　　純,26,58,6.72,3,0.09,1.56.5
260531,15,10,01,3,4331,三　好　　勇　人,37,41,6.70,4,0.15,1.50.1
260531,15,10,02,5,3946,赤　岩　　善　生,48,25,6.80,6,0.23,1.50.8
260531,15,10,03,6,3161,古　場　　輝　義,8,21,6.76,1,0.02,1.52.3
260531,15,10,04,1,5289,佃　　　　來　紀,61,15,6.70,2,0.02,1.53.2
260531,15,10,05,4,4228,吉　田　　慎二郎,55,46,6.65,5,0.16,1.55.5
260531,15,10,06,2,4318,桑　原　　将　光,35,36,6.72,3,0.09,2.01.0
260531,15,11,01,1,4776,竹　田　　和　哉,4,50,6.82,1,0.16,1.50.0
260531,15,11,02,2,4610,佐　藤　　大　佑,15,30,6.74,2,0.18,1.51.5
260531,15,11,03,3,3740,大　澤　　普　司,24,22,6.76,3,0.15,1.52.7
260531,15,11,04,5,4075,中　野　　次　郎,16,61,6.79,5,0.12,1.53.4
260531,15,11,05,4,4509,平　見　　真　彦,36,48,6.77,4,0.17,1.54.0
260531,15,11,06,6,3713,伊　藤　　誠　二,59,53,6.71,6,0.13,1.56.0
260531,15,12,01,1,4483,北　野　　輝　季,52,33,6.65,1,0.09,1.49.3
260531,15,12,02,3,4734,安河内　　　　将,14,35,6.73,4,0.10,1.49.9
260531,15,12,03,4,4828,松　山　　将　吾,29,49,6.66,5,0.08,1.52.3
260531,15,12,04,5,5234,塚　越　　海　斗,54,14,6.75,6,0.09,1.53.7
260531,15,12,05,2,4787,椎　名　　　　豊,30,29,6.70,3,0.15,1.55.3
260531,15,12,06,6,3849,中　岡　　正　彦,46,1,6.84,2,0.13,1.57.3
260531,14,1,01,1,4624,高　田　　　　明,16,77,6.82,1,0.16,1.48.2
260531,14,1,02,3,3933,山　地　　正　樹,72,64,6.78,3,0.16,1.48.8
260531,14,1,03,4,4065,金　田　　幸　子,61,76,6.85,4,0.12,1.50.1
260531,14,1,04,5,5326,三　嶌　　さらら,79,72,6.86,5,0.07,1.53.1
260531,14,1,05,6,5450,藤　本　　遼　磨,62,34,6.79,6,0.05,
260531,14,1,06,2,4988,牟　田　　奨　太,60,73,6.95,2,0.12,
260531,14,2,01,3,4694,高　田　　　　綾,55,62,6.90,3,0.24,1.49.1
260531,14,2,02,2,4019,笠　原　　　　亮,65,16,6.89,2,0.24,1.51.6
260531,14,2,03,1,5203,神　里　　琴　音,35,60,6.85,1,0.27,1.52.1
260531,14,2,04,5,3550,都　築　　正　治,52,79,6.79,5,0.21,1.54.5
260531,14,2,05,6,3611,岩　崎　　芳　美,84,75,6.88,6,0.26,
260531,14,2,06,4,4498,宮　本　　夏　樹,18,29,6.87,4,0.21,
260531,14,3,01,1,4528,黒　井　　達　矢,22,82,6.72,1,0.15,1.47.5
260531,14,3,02,2,4706,三　浦　　洋次朗,33,32,6.83,2,0.16,1.50.8
260531,14,3,03,6,3304,烏　野　　賢　太,74,18,6.93,6,0.19,1.51.9
260531,14,3,04,4,4200,早　川　　尚　人,64,71,6.76,4,0.17,1.53.1
260531,14,3,05,5,5146,野　田　　彩　加,10,15,6.89,5,0.19,
260531,14,3,06,3,3463,乙　津　　康　志,68,58,6.75,3,0.16,
260531,14,4,01,1,5054,佐々木　　大　河,69,11,6.83,1,0.10,1.48.9
260531,14,4,02,3,3556,田　中　　信一郎,63,66,6.82,3,0.17,1.49.8
260531,14,4,03,2,4531,武　富　　智　亮,11,84,6.85,2,0.22,1.51.6
260531,14,4,04,6,4714,喜多須　　杏　奈,81,20,6.88,6,0.21,1.53.1
260531,14,4,05,5,4474,渡　辺　　　　崇,38,80,6.81,5,0.20,
260531,14,4,06,4,5310,土　屋　　　　蘭,39,30,6.85,4,0.19,
260531,14,5,01,2,4459,片　岡　　雅　裕,82,39,6.77,2,0.12,1.48.0
260531,14,5,02,4,4598,加　藤　　政　彦,54,33,6.79,4,0.13,1.50.8
260531,14,5,03,3,4969,町　田　　洸　希,23,54,6.79,3,0.19,1.51.6
260531,14,5,04,6,4402,乙　藤　　智　史,77,56,6.75,6,0.14,1.52.2
260531,14,5,05,1,4020,川　上　　清　人,71,28,6.85,1,0.18,
