hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
260331,24,9,04,4,3933,山　地　　正　樹,60,43,6.80,3,0.04,1.54.6
260331,24,9,05,6,5409,宮　本　　琉　正,50,61,6.82,6,0.07,
260331,24,9,06,3,4572,渡　部　　　　悟,63,60,6.85,4,0.19,
260331,24,10,01,1,4949,横　田　　貴　満,26,11,6.78,1,0.11,1.50.1
260331,24,10,02,2,4345,西　舘　　　　健,23,58,6.81,2,0.09,1.51.7
260331,24,10,03,5,4873,蒲　原　　健　太,11,26,6.74,5,0.18,1.51.8
260331,24,10,04,4,4895,門　間　　雄　大,24,21,6.82,4,0.13,1.54.0
260331,24,10,05,6,4958,溝　口　　海義也,34,59,6.73,6,0.17,
260331,24,10,06,3,4782,浜　崎　　準　也,27,51,6.82,3,0.09,
260331,24,11,01,1,3822,平　尾　　崇　典,25,53,6.74,1,0.12,1.49.2
260331,24,11,02,2,5087,佐　藤　　　　航,71,29,6.78,2,0.07,1.51.2
260331,24,11,03,6,4515,藤　田　　浩　人,49,40,6.76,6,0.14,1.53.0
260331,24,11,04,3,4676,後　藤　　隼　之,22,22,6.83,3,0.08,1.54.6
260331,24,11,05,5,5086,本　村　　　　大,65,50,6.73,5,0.16,
260331,24,11,06,4,3776,横　井　　健　太,12,75,6.86,4,0.16,
260331,24,12,01,1,4014,片　岡　　恵　里,21,18,6.71,1,0.09,1.48.7
260331,24,12,02,3,4994,山　本　　梨　菜,59,69,6.75,3,0.04,1.51.2
260331,24,12,03,2,5291,三　嶌　　こころ,40,49,6.77,2,0.14,1.52.5
260331,24,12,04,5,5310,土　屋　　　　蘭,58,78,6.81,5,0.02,1.54.3
260331,24,12,05,6,5428,古園井　　綾　南,44,77,6.80,6,0.20,
260331,24,12,F,4,5342,原　村　　百　那,47,62,6.78,4,F0.01,
260331,23,1,01,1,4259,真　庭　　明　志,32,36,6.67,1,0.06,1.49.8
260331,23,1,02,3,3838,伊　藤　　啓　三,43,39,6.72,3,0.04,1.51.5
260331,23,1,03,2,3563,堤　　　　　　昇,9,31,6.78,2,0.06,1.53.2
260331,23,1,04,4,4648,木　村　　亮　太,22,23,6.72,4,0.05,1.53.4
260331,23,1,05,5,3784,中　島　　友　和,14,37,6.75,5,0.11,1.56.6
260331,23,1,06,6,5404,内　田　　　　壮,4,11,6.70,6,0.21,1.58.1
260331,23,2,01,1,5081,篠　原　　飛　翔,31,32,6.71,1,0.09,1.49.9
260331,23,2,02,4,5210,藤　井　　公　人,49,16,6.79,4,0.16,1.50.9
260331,23,2,03,3,3616,中　村　　　　真,38,45,6.74,3,0.16,1.52.6
260331,23,2,04,5,5270,小　玉　　啓　太,36,12,6.75,5,0.11,1.53.3
260331,23,2,05,6,3478,嶋　田　　貴　支,50,4,6.76,6,0.11,1.54.8
260331,23,2,06,2,3743,林　　　　美　憲,57,48,6.72,2,0.12,1.58.2
260331,23,3,01,1,4953,尾　上　　雅　也,39,14,6.71,1,0.11,1.47.9
260331,23,3,02,5,3826,村　田　　修　次,19,7,6.74,5,0.09,1.50.4
260331,23,3,03,2,4047,吉　永　　浩　則,1,3,6.76,2,0.08,1.52.5
260331,23,3,04,3,4911,片　岡　　大　地,8,26,6.72,3,0.09,1.53.5
260331,23,3,05,4,5014,梶　山　　涼　斗,52,60,6.66,4,0.14,1.53.9
260331,23,3,06,6,4417,服　部　　　　剛,48,38,6.68,6,0.12,1.55.1
260331,23,4,01,1,3535,渡　　　　修　平,44,15,6.64,1,0.12,1.50.4
260331,23,4,02,5,4598,加　藤　　政　彦,47,19,6.71,4,0.12,1.51.3
260331,23,4,03,6,4179,広　次　　　　修,45,52,6.75,5,0.11,1.53.4
260331,23,4,04,2,4651,佐　藤　　大　騎,12,30,6.75,2,0.19,1.55.9
260331,23,4,05,4,4052,興　津　　　　藍,60,33,6.65,6,0.04,1.59.1
260331,23,4,06,3,4330,奈　須　　啓　太,25,40,6.70,3,0.11,2.00.9
260331,23,5,01,1,4787,椎　名　　　　豊,17,10,6.79,1,0.19,1.49.0
260331,23,5,02,6,4215,吉　島　　祥　之,37,27,6.75,6,0.10,1.50.5
260331,23,5,03,2,4607,鶴　田　　勇　雄,26,6,6.75,2,0.26,1.52.0
260331,23,5,04,5,4529,嶋　　　　義　信,18,50,6.72,5,0.07,1.52.5
260331,23,5,05,3,3686,鳥居塚　　孝　博,55,56,6.72,3,0.18,1.53.1
260331,23,5,06,4,4406,幸　野　　史　明,33,46,6.77,4,0.14,1.55.7
260331,23,6,01,1,4471,新　田　　泰　章,3,13,6.78,1,0.19,1.50.5
260331,23,6,02,4,3478,嶋　田　　貴　支,50,4,6.83,4,0.27,1.51.6
260331,23,6,03,5,3841,佐々木　　和　伸,23,18,6.73,5,0.23,1.53.1
260331,23,6,04,6,5417,小　柳　　勝　希,59,43,6.74,6,0.35,1.54.3
260331,23,6,05,2,3838,伊　藤　　啓　三,43,39,6.80,2,0.19,1.54.5
260331,23,6,06,3,5234,塚　越　　海　斗,24,1,6.77,3,0.18,1.54.6
260331,23,7,01,1,4047,吉　永　　浩　則,1,3,6.88,1,0.09,1.50.9
260331,23,7,02,4,3961,谷　村　　一　哉,54,53,6.92,5,0.16,1.51.8
260331,23,7,03,2,3615,横　田　　　　茂,42,57,6.92,3,0.15,1.53.2
260331,23,7,04,6,3743,林　　　　美　憲,57,48,6.88,2,0.14,1.53.7
260331,23,7,05,3,4652,酒　見　　峻　介,51,58,6.86,4,0.17,1.54.1
260331,23,7,06,5,5404,内　田　　　　壮,4,11,6.76,6,0.19,1.57.8
260331,23,8,01,4,4083,福　島　　勇　樹,13,54,6.81,3,0.19,1.49.3
260331,23,8,02,1,5270,小　玉　　啓　太,36,12,6.91,1,0.18,1.51.3
260331,23,8,03,2,3784,中　島　　友　和,14,37,6.91,2,0.18,1.52.3
260331,23,8,04,3,4417,服　部　　　　剛,48,38,6.81,6,0.36,1.52.7
260331,23,8,05,6,4081,樋　口　　範　政,58,5,6.93,5,0.34,1.54.2
260331,23,8,06,5,4651,佐　藤　　大　騎,12,30,6.91,4,0.26,1.57.1
260331,23,9,01,3,3826,村　田　　修　次,19,7,6.90,3,0.11,1.50.4
260331,23,9,02,4,4607,鶴　田　　勇　雄,26,6,6.89,4,0.11,1.52.2
260331,23,9,03,5,5219,森　口　　和　紀,53,29,6.88,5,0.13,1.53.6
260331,23,9,04,2,4330,奈　須　　啓　太,25,40,6.96,2,0.11,1.54.1
260331,23,9,05,6,4565,西　村　　豪　洋,56,25,6.91,6,0.21,1.54.5
260331,23,9,06,1,5210,藤　井　　公　人,49,16,6.90,1,0.13,1.55.6
260331,23,10,01,4,4529,嶋　　　　義　信,18,50,6.79,4,0.02,1.49.8
260331,23,10,02,1,4911,片　岡　　大　地,8,26,6.79,1,0.01,1.51.2
260331,23,10,03,2,4598,加　藤　　政　彦,47,19,6.74,2,0.01,1.52.4
260331,23,10,04,6,4648,木　村　　亮　太,22,23,6.83,6,0.07,1.54.0
260331,23,10,05,5,4471,新　田　　泰　章,3,13,6.87,5,0.11,1.57.0
260331,23,10,F,3,5081,篠　原　　飛　翔,31,32,6.83,3,F0.02,
260331,23,11,01,3,4787,椎　名　　　　豊,17,10,6.94,3,0.08,1.49.7
260331,23,11,02,1,4877,鈴　谷　　一　平,46,2,6.89,1,0.24,1.51.0
260331,23,11,03,5,3535,渡　　　　修　平,44,15,6.82,5,0.06,1.53.3
260331,23,11,04,2,4521,小　池　　公　生,30,42,6.82,2,0.19,1.54.2
260331,23,11,05,6,3615,横　田　　　　茂,42,57,7.07,6,0.09,1.55.2
260331,23,11,06,4,5261,岡　　　　暢　祐,29,44,6.92,4,0.10,1.55.2
260331,23,12,01,1,4083,福　島　　勇　樹,13,54,6.81,1,0.14,1.48.6
260331,23,12,02,2,3841,佐々木　　和　伸,23,18,6.82,2,0.14,1.50.0
260331,23,12,03,4,3686,鳥居塚　　孝　博,55,56,6.81,4,0.17,1.52.4
260331,23,12,04,6,4652,酒　見　　峻　介,51,58,6.79,6,0.22,1.53.8
260331,23,12,05,3,4259,真　庭　　明　志,32,36,6.78,3,0.14,1.54.7
260331,23,12,06,5,4953,尾　上　　雅　也,39,14,6.83,5,0.20,2.01.0
260331,21,1,01,1,4076,杉　田　　篤　光,55,151,7.01,1,0.13,1.52.4
260331,21,1,02,3,3690,河　合　　三　弘,15,169,7.10,3,0.15,1.53.8
260331,21,1,03,4,4487,三　原　　　　司,46,139,6.97,4,0.08,1.54.9
260331,21,1,04,5,5212,西　川　　拓　利,38,123,7.04,5,0.05,1.57.1
260331,21,1,05,6,3602,奥　平　　拓　也,32,155,7.14,6,0.11,
260331,21,1,06,2,4410,井　上　　大　輔,12,137,7.04,2,0.19,
260331,21,2,01,2,4861,田　中　　宏　樹,54,153,6.98,2,0.05,1.51.3
260331,21,2,02,1,4684,楠　原　　翔　太,43,138,7.14,1,0.07,1.52.9
260331,21,2,03,3,3975,小野寺　　智　洋,22,170,7.02,3,0.05,1.54.1
260331,21,2,04,4,3978,齊　藤　　　　仁,28,118,7.06,4,0.11,1.55.3
260331,21,2,05,5,5299,西　丸　　敦　基,8,124,7.05,5,0.11,
260331,21,2,06,6,4580,長谷川　　雅　和,21,143,7.23,6,0.27,
260331,21,3,01,3,4366,前　沢　　丈　史,37,135,7.24,3,0.00,1.50.3
260331,21,3,02,2,3747,國　崎　　良　春,9,140,7.07,2,0.01,1.52.2
260331,21,3,03,4,4247,齊　藤　　　　優,44,132,6.99,4,0.03,1.53.2
260331,21,3,04,5,3711,江　本　　真　治,13,159,7.16,5,0.07,1.55.2
260331,21,3,05,6,5207,高　山　　敬　悟,57,156,7.05,6,0.05,
260331,21,3,F,1,4718,北　川　　太　一,34,158,7.10,1,F0.02,
260331,21,4,01,1,4472,尾　嶋　　一　広,39,141,6.92,1,0.06,1.50.6
260331,21,4,02,2,4148,枝　尾　　　　賢,18,166,6.99,2,0.09,1.53.0
260331,21,4,03,6,4822,百　武　　　　翔,1,115,7.00,6,0.21,1.53.8
260331,21,4,04,5,4615,板　倉　　敦　史,27,116,6.99,5,0.20,1.54.0
260331,21,4,05,3,3875,廣　中　　良　一,2,142,6.94,3,0.10,
260331,21,4,06,4,4377,濱　本　　優　一,36,127,7.00,4,0.46,
260331,21,5,01,1,5016,宮　田　　龍　馬,51,134,6.94,1,0.20,1.50.9
260331,21,5,02,2,4623,中　北　　将　史,45,160,6.97,2,0.20,1.51.9
260331,21,5,03,5,4049,荒　川　　健　太,33,120,7.03,4,0.21,1.53.0
260331,21,5,04,3,3161,古　場　　輝　義,19,144,7.04,3,0.22,1.53.6
260331,21,5,05,6,3554,仲　口　　博　崇,11,130,6.98,5,0.25,
260331,21,5,06,4,4076,杉　田　　篤　光,55,151,6.99,6,0.27,
260331,21,6,01,3,3304,烏　野　　賢　太,10,152,6.92,3,0.16,1.50.2
260331,21,6,02,1,3975,小野寺　　智　洋,22,170,6.88,1,0.16,1.51.4
260331,21,6,03,6,3874,山　本　　寛　久,52,119,6.92,5,0.17,1.52.8
260331,21,6,04,4,4388,是　澤　　孝　宏,16,157,6.93,4,0.18,1.54.6
260331,21,6,05,2,4840,鈴　木　　秀　茉,26,150,6.93,2,0.27,
260331,21,6,K0,5,4410,井　上　　大　輔,12,137,,,,
260331,21,7,01,2,5299,西　丸　　敦　基,8,124,6.90,2,0.20,1.50.7
260331,21,7,02,4,3901,松　田　　憲　幸,42,165,7.02,4,0.26,1.53.1
260331,21,7,03,6,4085,荻　野　　裕　介,4,147,6.89,6,0.31,1.54.0
260331,21,7,04,3,4247,齊　藤　　　　優,44,132,6.82,3,0.20,1.55.1
260331,21,7,05,1,3690,河　合　　三　弘,15,169,6.95,1,0.23,
260331,21,7,06,5,4728,山　口　　　　亮,35,125,6.86,5,0.21,
260331,21,8,01,1,3875,廣　中　　良　一,2,142,6.88,1,0.15,1.49.1
260331,21,8,02,5,4861,田　中　　宏　樹,54,153,6.81,5,0.16,1.50.2
260331,21,8,03,3,4148,枝　尾　　　　賢,18,166,6.90,3,0.16,1.51.7
260331,21,8,04,2,4366,前　沢　　丈　史,37,135,6.88,2,0.17,1.53.2
260331,21,8,05,4,4718,北　川　　太　一,34,158,6.88,4,0.18,
260331,21,8,06,6,3350,藤　本　　佳　史,25,113,6.93,6,0.22,
260331,21,9,01,1,3978,齊　藤　　　　仁,28,118,6.82,1,0.18,1.48.8
260331,21,9,02,2,4377,濱　本　　優　一,36,127,6.85,2,0.24,1.51.0
260331,21,9,03,4,4684,楠　原　　翔　太,43,138,6.86,4,0.22,1.52.9
260331,21,9,04,6,4049,荒　川　　健　太,33,120,6.88,6,0.21,1.53.8
260331,21,9,05,5,3161,古　場　　輝　義,19,144,6.91,5,0.26,
260331,21,9,06,3,4615,板　倉　　敦　史,27,116,6.90,3,0.27,
260331,21,10,01,1,4822,百　武　　　　翔,1,115,6.78,1,0.07,1.49.3
260331,21,10,02,3,4487,三　原　　　　司,46,139,6.75,3,0.21,1.49.9
260331,21,10,03,4,3874,山　本　　寛　久,52,119,6.82,4,0.23,1.51.8
260331,21,10,04,5,4388,是　澤　　孝　宏,16,157,6.81,5,0.19,1.52.3
260331,21,10,05,6,3747,國　崎　　良　春,9,140,6.78,6,0.20,
260331,21,10,06,2,5016,宮　田　　龍　馬,51,134,6.78,2,0.19,
260331,21,11,01,1,3554,仲　口　　博　崇,11,130,6.75,1,0.14,1.49.0
260331,21,11,02,3,5212,西　川　　拓　利,38,123,6.79,3,0.14,1.50.4
260331,21,11,03,2,3711,江　本　　真　治,13,159,6.77,2,0.12,1.51.8
260331,21,11,04,5,3304,烏　野　　賢　太,10,152,6.77,5,0.07,1.53.1
260331,21,11,05,4,4728,山　口　　　　亮,35,125,6.88,4,0.11,
260331,21,11,06,6,4472,尾　嶋　　一　広,39,141,6.75,6,0.07,
260331,21,12,01,1,4448,青　木　　玄　太,56,162,6.78,1,0.14,1.48.3
260331,21,12,02,2,4828,松　山　　将　吾,23,163,6.79,2,0.14,1.50.1
260331,21,12,03,3,4311,岡　村　　　　仁,3,133,6.81,3,0.20,1.51.5
260331,21,12,04,5,4416,三　宅　　健　太,17,168,6.80,5,0.21,1.52.4
260331,21,12,05,6,4146,柳　橋　　宏　紀,59,114,6.76,6,0.33,
260331,21,12,06,4,4679,植　田　　太　一,14,149,6.81,4,0.29,
260331,19,1,01,1,3661,柳　瀬　　興　志,53,65,6.92,1,0.13,1.50.0
260331,19,1,02,4,3327,野長瀬　　正　孝,11,46,6.96,4,0.31,1.52.9
260331,19,1,03,5,5264,登　　　　みひ果,35,12,6.81,6,0.14,1.53.8
260331,19,1,04,3,3212,亀　本　　勇　樹,73,69,7.03,3,0.20,1.54.5
260331,19,1,05,6,4300,加　藤　　　　綾,67,27,6.96,5,0.27,
260331,19,1,06,2,5138,村　本　　大　成,48,55,6.94,2,0.22,
260331,19,2,01,1,3070,山　室　　展　弘,47,16,6.87,1,0.18,1.51.4
260331,19,2,02,3,3761,山　本　　光　雄,65,18,6.86,3,0.16,1.52.7
260331,19,2,03,2,3850,小　川　　知　行,42,24,6.86,2,0.19,1.54.4
260331,19,2,04,6,3987,後　藤　　正　宗,52,36,6.91,6,0.14,1.55.5
260331,19,2,05,4,3477,近　藤　　稔　也,71,45,6.90,4,0.31,
260331,19,2,06,5,3950,石　川　　哲　秀,12,57,6.95,5,0.15,
260331,19,3,01,6,3740,大　澤　　普　司,70,49,6.96,5,0.18,1.49.9
260331,19,3,02,3,3577,向　所　　浩　二,17,60,6.92,3,0.16,1.51.7
260331,19,3,03,4,4523,中　村　　辰　也,63,11,6.89,4,0.20,1.53.5
260331,19,3,04,1,3842,星　野　　太　郎,37,26,7.02,1,0.21,1.54.2
260331,19,3,05,5,5048,眞　鳥　　康　太,14,68,6.81,6,0.20,
260331,19,3,06,2,4784,向井田　　真　紀,51,40,6.91,2,0.26,
260331,19,4,01,1,4513,河　野　　真　也,39,19,6.85,1,0.13,1.50.1
260331,19,4,02,3,4558,宮　野　　　　仁,19,21,6.83,3,0.19,1.51.2
260331,19,4,03,2,5204,宇　恵　　有　香,61,22,6.83,2,0.09,1.52.8
260331,19,4,04,5,5003,来　田　　衣　織,59,52,6.81,4,0.14,1.53.4
260331,19,4,05,6,4593,小　坂　　宗　司,58,20,6.92,6,0.15,
260331,19,4,06,4,4592,小　林　　孝　弘,33,14,6.78,5,0.14,
260331,19,5,01,5,4967,中　村　　魁　生,36,58,6.79,5,0.12,1.48.9
260331,19,5,02,4,3892,草　場　　康　幸,23,15,6.93,4,0.14,1.49.3
260331,19,5,03,1,4059,入　澤　　友　治,64,33,6.92,1,0.16,1.52.1
260331,19,5,04,3,4301,関　　　　裕　也,34,34,7.02,3,0.20,1.53.8
260331,19,5,05,2,4196,田　中　　太一郎,31,63,6.89,2,0.19,
260331,19,5,06,6,3713,伊　藤　　誠　二,32,66,6.96,6,0.11,
260331,19,6,01,3,3719,辻　　　　栄　蔵,16,70,6.77,3,0.18,1.48.9
260331,19,6,02,1,4396,大　田　　直　弥,57,39,6.89,1,0.23,1.51.0
260331,19,6,03,4,3212,亀　本　　勇　樹,73,69,6.86,4,0.26,1.52.7
260331,19,6,04,2,3477,近　藤　　稔　也,71,45,6.88,2,0.24,1.54.2
260331,19,6,05,5,4812,西　野　　雄　貴,27,53,6.80,5,0.16,
260331,19,6,06,6,5440,薗　頭　　　　心,56,29,6.77,6,0.20,
260331,19,7,01,4,4232,笠　　　　雅　雄,30,48,6.84,4,0.17,1.47.6
260331,19,7,02,2,3950,石　川　　哲　秀,12,57,6.91,2,0.13,1.51.0
260331,19,7,03,5,3850,小　川　　知　行,42,24,6.91,5,0.21,1.52.0
260331,19,7,04,1,3905,天　野　　友　和,72,44,6.80,1,0.21,1.53.0
260331,19,7,05,6,5138,村　本　　大　成,48,55,6.83,6,0.21,
260331,19,7,06,3,4896,花　本　　　　剛,44,17,6.90,3,0.17,
260331,19,8,01,2,5003,来　田　　衣　織,59,52,6.81,2,0.17,1.57.1
260331,19,8,02,1,4300,加　藤　　　　綾,67,27,6.79,1,0.12,1.58.5
260331,19,8,03,4,4569,中　澤　　宏　奈,18,42,6.79,4,0.09,2.01.7
260331,19,8,04,5,4784,向井田　　真　紀,51,40,6.81,5,0.12,2.04.7
260331,19,8,05,6,5204,宇　恵　　有　香,61,22,6.84,6,0.13,
260331,19,8,S1,3,5264,登　　　　みひ果,35,12,6.76,3,0.14,
260331,19,9,01,4,4059,入　澤　　友　治,64,33,6.88,3,0.13,1.49.0
260331,19,9,02,1,4593,小　坂　　宗　司,58,20,6.86,1,0.15,1.50.1
260331,19,9,03,2,5048,眞　鳥　　康　太,14,68,6.69,5,0.18,1.52.4
260331,19,9,04,3,3740,大　澤　　普　司,70,49,6.84,2,0.26,1.52.9
260331,19,9,05,6,4513,河　野　　真　也,39,19,6.83,6,0.24,
260331,19,9,06,5,4196,田　中　　太一郎,31,63,6.87,4,0.23,
260331,19,10,01,1,4812,西　野　　雄　貴,27,53,6.82,1,0.09,1.47.8
260331,19,10,02,3,4523,中　村　　辰　也,63,11,6.74,3,0.14,1.48.9
260331,19,10,03,5,3719,辻　　　　栄　蔵,16,70,6.80,5,0.13,1.50.6
260331,19,10,04,2,4967,中　村　　魁　生,36,58,6.76,2,0.13,1.52.3
260331,19,10,05,6,3761,山　本　　光　雄,65,18,6.78,6,0.17,
260331,19,10,06,4,3070,山　室　　展　弘,47,16,6.82,4,0.14,
260331,19,11,01,1,3713,伊　藤　　誠　二,32,66,6.76,1,0.15,1.49.0
260331,19,11,02,3,3905,天　野　　友　和,72,44,6.78,3,0.14,1.50.3
260331,19,11,03,4,4396,大　田　　直　弥,57,39,6.83,4,0.22,1.51.7
260331,19,11,04,2,3661,柳　瀬　　興　志,53,65,6.81,2,0.20,1.52.7
260331,19,11,05,6,3577,向　所　　浩　二,17,60,6.73,6,0.19,
260331,19,11,06,5,3842,星　野　　太　郎,37,26,6.85,5,0.21,
260331,19,12,01,1,4584,村　岡　　賢　人,43,73,6.74,1,0.08,1.47.3
260331,19,12,02,4,4055,吉　田　　俊　彦,49,61,6.84,4,0.07,1.49.7
260331,19,12,03,2,4470,平　田　　健之佑,45,25,6.80,2,0.09,1.51.5
260331,19,12,04,3,4286,平　田　　さやか,21,67,6.73,3,0.07,1.52.4
260331,19,12,05,5,4120,柘　植　　政　浩,22,35,6.80,5,0.07,
260331,19,12,06,6,5188,武　井　　莉里佳,62,59,6.68,6,0.09,
260331,18,1,01,1,4402,乙　藤　　智　史,54,27,6.98,1,0.12,1.52.8
260331,18,1,02,2,4425,大　井　　清　貴,16,31,7.06,2,0.17,1.53.5
260331,18,1,03,3,3569,増　田　　　　進,17,19,7.06,3,0.16,1.54.5
260331,18,1,04,4,4151,下　河　　誉　史,44,17,7.01,4,0.22,1.56.3
260331,18,1,05,5,5115,香　川　　颯　太,59,56,6.98,5,0.13,
260331,18,1,06,6,5357,田　中　　瀬里奈,46,59,7.05,6,0.26,
260331,18,2,01,3,3502,渡　邉　　英　児,30,74,6.97,3,0.26,1.52.7
260331,18,2,02,5,3158,島　川　　光　男,65,52,6.99,5,0.25,1.53.3
260331,18,2,03,4,3618,海　野　　ゆかり,60,58,6.99,4,0.28,1.54.5
260331,18,2,04,2,5064,品　川　　二千翔,28,69,6.96,2,0.34,1.55.1
260331,18,2,05,6,4435,服　部　　達　哉,74,62,6.96,6,0.28,
260331,18,2,06,1,4174,赤　坂　　俊　輔,13,15,6.97,1,0.27,
260331,18,3,01,1,5229,吉　川　　晴　人,43,43,6.97,1,0.30,1.52.7
260331,18,3,02,2,5105,富　田　　恕　生,38,63,6.98,2,0.27,1.54.0
260331,18,3,03,6,5035,櫻　井　　　　優,42,53,6.89,6,0.15,1.55.6
260331,18,3,04,3,4797,中　山　　　　将,40,35,6.92,3,0.26,1.56.2
260331,18,3,05,5,4096,石　橋　　道　友,52,18,6.94,5,0.17,
260331,18,3,06,4,5322,根　岸　　真　優,56,75,6.95,4,0.21,
260331,18,4,01,1,4193,郷　原　　章　平,50,21,6.95,1,0.09,1.52.2
260331,18,4,02,2,3641,一　瀬　　　　明,15,12,6.95,2,0.15,1.52.9
260331,18,4,03,5,3527,中　嶋　　誠一郎,26,11,7.05,5,0.24,1.54.0
260331,18,4,04,3,5190,大　月　　遊　雅,36,25,6.91,3,0.14,1.55.7
260331,18,4,05,4,5078,山　川　　波　乙,20,30,6.97,4,0.26,
260331,18,4,06,6,4010,越　智　　照　浩,69,14,7.00,6,0.22,
260331,18,5,01,3,3574,大　神　　康　司,70,57,7.04,3,0.20,1.53.2
260331,18,5,02,1,4674,池　田　　剛　規,33,29,6.97,1,0.18,1.54.5
260331,18,5,03,5,4926,吉　川　　貴　仁,22,32,6.94,5,0.21,1.55.4
260331,18,5,04,6,4082,濱　崎　　　　誠,32,46,7.09,6,0.33,1.57.8
260331,18,5,05,2,3797,岩　井　　　　繁,68,23,7.05,2,0.25,
260331,18,5,06,4,4035,杉　江　　浩　明,66,67,7.05,4,0.29,
260331,18,6,01,1,4197,渥　美　　卓　郎,73,48,6.96,1,0.05,1.52.2
260331,18,6,02,2,5191,飛　田　　江　己,63,72,6.99,2,0.03,1.53.5
260331,18,6,03,5,4435,服　部　　達　哉,74,62,7.08,6,0.06,1.55.0
