hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
250831,21,7,01,1,3953,志　道　　吉　和,23,128,6.80,1,0.26,1.50.8
250831,21,7,02,2,3401,上　田　　隆　章,17,153,6.82,2,0.25,1.51.9
250831,21,7,03,3,5160,藤　森　　陸　斗,3,120,6.78,3,0.25,1.53.5
250831,21,7,04,4,4895,門　間　　雄　大,52,169,6.78,4,0.27,1.54.4
250831,21,7,05,6,5395,日　高　　龍之介,53,112,6.78,6,0.28,
250831,21,7,06,5,5263,花　田　　凱　成,11,140,6.72,5,0.29,
250831,21,8,01,2,4027,松　江　　秀　徳,10,147,6.93,2,0.10,1.49.5
250831,21,8,02,3,5068,前　田　　　　滉,8,159,6.84,3,0.10,1.50.8
250831,21,8,03,1,4396,大　田　　直　弥,24,160,6.98,1,0.11,1.52.8
250831,21,8,04,5,3910,松　下　　知　幸,29,144,6.97,5,0.11,1.55.6
250831,21,8,05,4,5107,松　本　　真　広,26,143,6.84,4,0.09,
250831,21,8,06,6,4630,岩　永　　雅　人,58,114,6.82,6,0.12,
250831,21,9,01,6,4643,近　江　　翔　吾,19,118,6.82,5,0.28,1.54.4
250831,21,9,02,5,4330,奈　須　　啓　太,43,133,6.87,4,0.29,1.57.1
250831,21,9,03,1,4298,宮　下　　元　胤,32,157,6.78,1,0.20,1.59.1
250831,21,9,04,3,4904,松　本　　一　毅,57,162,6.87,3,0.26,2.01.5
250831,21,9,05,4,4251,川　崎　　誠　志,35,137,6.83,6,0.37,
250831,21,9,S1,2,4713,白　神　　　　優,46,132,6.80,2,0.13,
250831,21,10,01,4,3909,佐々木　　康　幸,40,130,6.81,4,0.10,1.49.9
250831,21,10,02,1,4543,重　木　　輝　彦,21,122,6.81,1,0.16,1.50.4
250831,21,10,03,2,4073,大　橋　　純一郎,2,121,6.82,2,0.15,1.52.2
250831,21,10,04,6,4545,岡　村　　慶　太,33,167,6.81,6,0.16,1.52.8
250831,21,10,05,5,4883,岡　部　　大　輝,15,141,6.85,5,0.13,
250831,21,10,06,3,4803,飯　田　　庄　吾,30,170,6.82,3,0.17,
250831,21,11,01,1,4654,篠　田　　優　也,12,131,6.84,1,0.16,1.49.4
250831,21,11,02,4,3807,岡　部　　　　哲,16,150,6.93,4,0.13,1.51.1
250831,21,11,03,3,4544,松　田　　大志郎,25,155,6.80,3,0.15,1.52.0
250831,21,11,04,6,5158,宮　脇　　遼　太,9,146,6.73,6,0.11,1.53.2
250831,21,11,05,5,4553,坪　口　　竜　也,51,151,6.89,5,0.15,
250831,21,11,06,2,5160,藤　森　　陸　斗,3,120,6.83,2,0.17,
250831,21,12,01,5,4089,妹　尾　　忠　幸,56,149,6.84,5,0.21,1.49.8
250831,21,12,02,6,4645,上　村　　純　一,54,124,6.77,6,0.16,1.50.6
250831,21,12,03,4,4264,長　尾　　章　平,20,123,6.90,4,0.19,1.52.6
250831,21,12,04,2,4610,佐　藤　　大　佑,27,115,6.83,2,0.35,1.53.2
250831,21,12,05,1,4787,椎　名　　　　豊,31,166,6.80,1,0.25,
250831,21,12,06,3,4630,岩　永　　雅　人,58,114,6.84,3,0.39,
250831,20,1,01,3,4573,佐　藤　　　　翼,47,67,6.97,3,0.08,1.50.7
250831,20,1,02,1,4024,井　口　　佳　典,9,56,6.95,1,0.14,1.52.5
250831,20,1,03,2,4482,守　屋　　美　穂,41,68,6.92,2,0.13,1.53.5
250831,20,1,04,5,4324,海　野　　康志郎,35,11,7.06,5,0.08,1.54.6
250831,20,1,05,4,3388,今　垣　　光太郎,37,63,7.11,4,0.06,
250831,20,1,06,6,4497,桑　原　　　　悠,20,43,7.04,6,0.08,
250831,20,2,01,1,4686,丸　野　　一　樹,25,45,6.99,1,0.08,1.50.3
250831,20,2,02,2,4502,遠　藤　　エ　ミ,59,65,7.04,2,0.06,1.51.7
250831,20,2,03,3,4266,長　田　　頼　宗,2,62,7.01,3,0.03,1.53.4
250831,20,2,04,4,4932,新　開　　　　航,58,30,6.94,4,0.07,1.54.0
250831,20,2,05,6,4500,山　田　　康　二,39,25,6.94,6,0.08,
250831,20,2,06,5,4362,土　屋　　智　則,17,54,7.06,5,0.03,
250831,20,3,01,1,3415,松　井　　　　繁,45,64,6.98,1,0.07,1.51.4
250831,20,3,02,3,3978,齊　藤　　　　仁,26,14,6.99,3,0.10,1.52.1
250831,20,3,03,4,4444,桐　生　　順　平,51,31,7.01,4,0.09,1.52.6
250831,20,3,04,5,4168,石　野　　貴　之,29,12,6.97,5,0.07,1.54.2
250831,20,3,05,6,4205,山　口　　　　剛,33,70,7.01,6,0.12,
250831,20,3,06,2,4061,萩　原　　秀　人,4,59,6.90,2,0.11,
250831,20,4,01,1,4371,西　山　　貴　浩,7,75,7.05,1,0.03,1.50.3
250831,20,4,02,3,4350,篠　崎　　元　志,32,48,6.97,3,0.09,1.51.7
250831,20,4,03,4,4504,前　田　　将　太,53,13,7.05,4,0.13,1.53.3
250831,20,4,04,2,4688,永　井　　彪　也,55,58,7.00,2,0.07,1.54.1
250831,20,4,05,6,4494,河　合　　佑　樹,40,29,7.03,6,0.12,
250831,20,4,06,5,4757,山　田　　祐　也,18,42,7.01,5,0.07,
250831,20,5,01,2,4030,森　高　　一　真,10,39,6.98,2,0.08,1.51.2
250831,20,5,02,5,4851,関　　　　浩　哉,11,46,6.89,5,0.14,1.52.1
250831,20,5,03,6,4013,中　島　　孝　平,46,38,6.97,6,0.13,1.53.6
250831,20,5,04,4,3779,原　田　　幸　哉,5,66,6.92,4,0.11,1.54.9
250831,20,5,05,1,3719,辻　　　　栄　蔵,48,35,6.98,1,0.12,
250831,20,5,06,3,4719,上　條　　暢　嵩,49,20,6.93,3,0.07,
250831,20,6,01,1,4831,羽　野　　直　也,43,16,6.97,1,0.11,1.51.4
250831,20,6,02,3,3590,濱野谷　　憲　吾,34,36,6.94,3,0.11,1.52.3
250831,20,6,03,6,3941,池　田　　浩　二,24,17,6.95,6,0.16,1.53.9
250831,20,6,04,4,3854,吉　川　　元　浩,54,15,6.92,4,0.11,1.54.4
250831,20,6,05,5,4573,佐　藤　　　　翼,47,67,6.90,5,0.17,
250831,20,6,06,2,4847,佐　藤　　隆太郎,27,60,6.93,2,0.11,
250831,20,7,01,1,4524,深　谷　　知　博,30,18,6.93,1,0.04,1.49.1
250831,20,7,02,6,4337,平　本　　真　之,23,69,6.96,5,0.04,1.51.8
250831,20,7,03,3,4459,片　岡　　雅　裕,28,37,7.11,3,0.06,1.53.1
250831,20,7,04,4,4362,土　屋　　智　則,17,54,7.04,4,0.03,1.53.8
250831,20,7,05,5,4445,宮　地　　元　輝,61,21,6.96,6,0.01,
250831,20,7,06,2,4324,海　野　　康志郎,35,11,6.97,2,0.06,
250831,20,8,01,1,4571,菅　　　　章　哉,3,49,6.88,1,0.06,1.50.5
250831,20,8,02,2,4500,山　田　　康　二,39,25,6.92,2,0.11,1.51.8
250831,20,8,03,6,4418,茅　原　　悠　紀,16,50,6.99,6,0.19,1.53.4
250831,20,8,04,4,4371,西　山　　貴　浩,7,75,7.04,3,0.13,1.54.1
250831,20,8,05,3,3388,今　垣　　光太郎,37,63,7.01,4,0.14,
250831,20,8,06,5,4504,前　田　　将　太,53,13,7.06,5,0.14,
250831,20,9,01,1,4262,馬　場　　貴　也,44,33,6.93,1,0.11,1.51.0
250831,20,9,02,4,4205,山　口　　　　剛,33,70,6.96,4,0.06,1.52.1
250831,20,9,03,3,4290,稲　田　　浩　二,38,44,6.94,3,0.08,1.53.2
250831,20,9,04,2,3942,寺　田　　　　祥,1,34,6.93,2,0.11,1.54.3
250831,20,9,05,6,4586,磯　部　　　　誠,36,57,6.92,5,0.11,
250831,20,9,06,5,3716,石　渡　　鉄　兵,56,47,6.96,6,0.19,
250831,20,10,01,1,3941,池　田　　浩　二,24,17,6.94,1,0.13,1.50.1
250831,20,10,02,5,4030,森　高　　一　真,10,39,6.99,5,0.11,1.51.9
250831,20,10,03,6,4831,羽　野　　直　也,43,16,6.99,6,0.08,1.53.6
250831,20,10,04,3,3415,松　井　　　　繁,45,64,6.95,3,0.16,1.53.8
250831,20,10,05,4,4350,篠　崎　　元　志,32,48,6.95,4,0.09,
250831,20,10,06,2,3719,辻　　　　栄　蔵,48,35,6.99,2,0.15,
250831,20,11,01,1,4013,中　島　　孝　平,46,38,6.97,1,0.11,1.50.4
250831,20,11,02,3,3854,吉　川　　元　浩,54,15,6.96,3,0.08,1.51.0
250831,20,11,03,5,4524,深　谷　　知　博,30,18,6.90,5,0.08,1.52.2
250831,20,11,04,6,4686,丸　野　　一　樹,25,45,6.99,6,0.08,1.54.5
250831,20,11,05,2,4445,宮　地　　元　輝,61,21,6.96,2,0.09,
250831,20,11,06,4,4688,永　井　　彪　也,55,58,6.97,4,0.11,
250831,20,12,01,2,3897,白　井　　英　治,57,71,6.88,2,0.16,1.50.4
250831,20,12,02,1,3783,瓜　生　　正　義,14,52,6.87,1,0.15,1.52.2
250831,20,12,03,3,4237,大　峯　　　　豊,42,53,6.88,3,0.15,1.53.3
250831,20,12,04,4,4344,新　田　　雄　史,6,55,6.90,4,0.12,1.53.5
250831,20,12,05,6,4848,仲　谷　　颯　仁,12,28,6.92,6,0.18,
250831,20,12,06,5,4914,吉　田　　裕　平,21,73,6.91,5,0.13,
250831,19,1,01,1,3875,廣　中　　良　一,52,46,6.81,1,0.10,1.50.3
250831,19,1,02,3,5054,佐々木　　大　河,50,43,6.79,2,0.10,1.52.1
250831,19,1,03,4,5314,中　曽　　瑠　華,15,20,6.83,3,0.09,1.53.3
250831,19,1,04,6,4363,大　野　　芳　顕,61,13,6.78,5,0.18,1.54.6
250831,19,1,05,2,4565,西　村　　豪　洋,38,50,6.63,6,0.21,
250831,19,1,06,5,4108,吉　村　　正　明,55,48,6.80,4,0.16,
250831,19,2,01,1,3963,原　田　　秀　弥,66,53,6.78,1,0.12,1.51.4
250831,19,2,02,4,4872,山　下　　流　心,11,61,6.74,4,0.14,1.52.2
250831,19,2,03,6,4703,森　永　　　　隆,16,52,6.82,6,0.17,1.52.9
250831,19,2,04,2,5265,大　廣　　咲　季,70,37,6.73,2,0.24,1.54.3
250831,19,2,05,3,4863,三　浦　　裕　貴,43,38,6.79,3,0.13,
250831,19,2,06,5,4054,福　嶋　　智　之,13,14,6.71,5,0.16,
250831,19,3,01,1,4395,下　河　　雅　史,24,15,6.72,1,0.12,1.50.4
250831,19,3,02,3,4230,濱　崎　　直　矢,32,59,6.73,3,0.05,1.51.2
250831,19,3,03,2,5106,山　崎　　　　祥,58,23,6.69,2,0.13,1.53.3
250831,19,3,04,4,4204,柴　田　　大　輔,49,58,6.70,4,0.32,1.54.0
250831,19,3,05,6,4260,中　越　　博　紀,35,19,6.78,6,0.32,
250831,19,3,06,5,4169,多　田　　有　佑,60,51,6.79,5,0.38,
250831,19,4,01,1,4776,竹　田　　和　哉,57,41,6.82,1,0.11,1.50.0
250831,19,4,02,3,3505,山　田　　竜　一,53,31,6.85,2,0.09,1.51.5
250831,19,4,03,2,4744,伊　藤　　玲　奈,46,32,6.83,3,0.16,1.52.6
250831,19,4,04,5,3232,山　川　　美由紀,17,57,6.81,5,0.15,1.54.4
250831,19,4,05,6,4364,池　永　　　　太,54,67,6.81,6,0.13,
250831,19,4,06,4,5359,佐　藤　　世　那,29,11,6.80,4,0.17,
250831,19,5,01,1,3940,飯　山　　　　泰,18,17,6.75,1,0.21,1.51.2
250831,19,5,02,2,3860,松　本　　浩　貴,12,34,6.83,2,0.18,1.52.7
250831,19,5,03,4,4882,瀧　川　　千　依,34,27,6.77,4,0.19,1.54.3
250831,19,5,04,3,4062,後　藤　　陽　介,40,71,6.80,3,0.23,1.54.5
250831,19,5,05,5,3411,池　上　　隆　行,59,69,6.78,5,0.17,
250831,19,5,06,6,4366,前　沢　　丈　史,68,36,6.85,6,0.16,
250831,19,6,01,2,4236,松　村　　　　敏,56,68,6.80,2,0.14,1.49.8
250831,19,6,02,4,4054,福　嶋　　智　之,13,14,6.79,4,0.17,1.51.8
250831,19,6,03,1,4193,郷　原　　章　平,48,16,6.84,1,0.27,1.53.8
250831,19,6,04,3,4226,村　田　　浩　司,71,21,6.86,3,0.19,1.54.3
250831,19,6,05,5,5314,中　曽　　瑠　華,15,20,6.93,5,0.16,
250831,19,6,06,6,4179,広　次　　　　修,28,18,6.80,6,0.17,
250831,19,7,01,1,4771,下　寺　　秀　和,69,72,6.81,1,0.16,1.50.3
250831,19,7,02,2,5144,中　尾　　彩　香,31,44,6.79,2,0.16,1.51.6
250831,19,7,03,4,4260,中　越　　博　紀,35,19,6.92,4,0.11,1.53.4
250831,19,7,04,3,4108,吉　村　　正　明,55,48,6.88,3,0.15,1.55.2
250831,19,7,05,6,3822,平　尾　　崇　典,27,33,6.80,5,0.10,
250831,19,7,K0,5,4863,三　浦　　裕　貴,43,38,,,,
250831,19,8,01,1,4817,渡　邉　　　　翼,65,49,6.75,1,0.04,1.51.0
250831,19,8,02,2,4204,柴　田　　大　輔,49,58,6.74,2,0.11,1.52.2
250831,19,8,03,6,4443,津　田　　裕　絵,14,35,6.85,6,0.19,1.54.2
250831,19,8,04,3,5359,佐　藤　　世　那,29,11,6.84,3,0.03,1.55.3
250831,19,8,05,4,4487,三　原　　　　司,39,64,6.85,4,0.13,
250831,19,8,06,5,5265,大　廣　　咲　季,70,37,6.82,5,0.12,
250831,19,9,01,1,4114,深　澤　　達　徳,22,39,6.82,1,0.10,1.49.8
250831,19,9,02,3,4565,西　村　　豪　洋,38,50,6.70,6,0.14,1.52.0
250831,19,9,03,5,4776,竹　田　　和　哉,57,41,6.83,4,0.08,1.52.9
250831,19,9,04,2,4169,多　田　　有　佑,60,51,6.89,2,0.16,1.53.0
250831,19,9,05,4,5277,井　上　　未　都,37,70,6.80,3,0.12,
250831,19,9,06,6,4062,後　藤　　陽　介,40,71,6.85,5,0.16,
250831,19,10,01,2,4872,山　下　　流　心,11,61,6.84,2,0.11,1.50.3
250831,19,10,02,1,4230,濱　崎　　直　矢,32,59,6.83,1,0.14,1.51.1
250831,19,10,03,4,4363,大　野　　芳　顕,61,13,6.81,4,0.10,1.52.8
250831,19,10,04,5,4882,瀧　川　　千　依,34,27,6.87,5,0.13,1.54.1
250831,19,10,05,3,4179,広　次　　　　修,28,18,6.86,3,0.09,
250831,19,10,06,6,3505,山　田　　竜　一,53,31,6.85,6,0.12,
250831,19,11,01,1,4703,森　永　　　　隆,16,52,6.88,1,0.18,1.50.1
250831,19,11,02,2,4771,下　寺　　秀　和,69,72,6.85,2,0.17,1.52.3
250831,19,11,03,4,3875,廣　中　　良　一,52,46,6.97,4,0.17,1.52.8
250831,19,11,04,3,4395,下　河　　雅　史,24,15,6.89,3,0.21,1.54.0
250831,19,11,05,5,3940,飯　山　　　　泰,18,17,6.87,5,0.16,
250831,19,11,06,6,4226,村　田　　浩　司,71,21,6.91,6,0.12,
250831,19,12,01,1,3822,平　尾　　崇　典,27,33,6.83,1,0.15,1.50.8
250831,19,12,02,5,5054,佐々木　　大　河,50,43,6.83,4,0.11,1.51.3
250831,19,12,03,6,4236,松　村　　　　敏,56,68,6.79,5,0.08,1.52.0
250831,19,12,04,3,4364,池　永　　　　太,54,67,6.87,3,0.11,1.53.1
250831,19,12,05,2,3963,原　田　　秀　弥,66,53,6.91,2,0.16,
250831,19,12,K0,4,4366,前　沢　　丈　史,68,36,,,,
250831,17,1,01,1,3992,関　口　　智　久,38,67,6.76,1,0.08,1.52.0
250831,17,1,02,5,4506,稗　田　　聖　也,34,15,6.78,5,0.14,1.52.9
250831,17,1,03,2,4992,廣　瀬　　篤　哉,82,23,6.79,2,0.10,1.55.0
250831,17,1,04,3,4403,木　下　　大　將,74,31,6.80,3,0.10,1.55.6
250831,17,1,05,4,4520,高　倉　　孝　太,65,56,6.76,4,0.13,1.56.7
250831,17,1,06,6,4651,佐　藤　　大　騎,56,51,6.72,6,0.11,1.59.4
250831,17,2,01,2,3664,鈴　木　　賢　一,55,19,6.84,2,0.18,1.51.9
250831,17,2,02,1,3582,吉　川　　昭　男,26,66,6.80,1,0.09,1.52.3
250831,17,2,03,5,4273,佐　藤　　　　旭,19,54,6.82,5,0.17,1.53.2
250831,17,2,04,4,4410,井　上　　大　輔,70,33,6.92,4,0.14,1.55.1
250831,17,2,05,3,4151,下　河　　誉　史,35,59,6.80,3,0.18,1.56.4
250831,17,2,06,6,4695,尾　崎　　雄　二,68,38,6.80,6,0.17,1.59.2
250831,17,3,01,2,3990,芹　澤　　克　彦,62,69,6.85,2,0.09,1.58.3
250831,17,3,02,5,4052,興　津　　　　藍,71,16,6.77,5,0.13,2.01.9
250831,17,3,03,6,5298,水　谷　　理　人,79,14,6.72,6,0.09,2.04.2
250831,17,3,04,4,4711,前　出　　達　吉,29,79,6.78,4,0.10,2.05.7
250831,17,3,05,3,5039,倉　田　　茂　将,31,29,6.79,3,0.08,2.10.9
250831,17,3,S1,1,5243,三　馬　　崇　史,54,25,6.77,1,0.08,
250831,17,4,01,1,4302,西　野　　翔　太,58,30,6.72,1,0.21,1.51.8
250831,17,4,02,2,3687,花　田　　和　明,18,20,6.76,2,0.17,1.53.5
250831,17,4,03,5,4022,待　鳥　　雄　紀,16,73,6.74,5,0.13,1.54.0
250831,17,4,04,4,3297,藤　丸　　光　一,66,76,6.73,3,0.15,1.54.2
250831,17,4,05,6,3952,中　澤　　和　志,11,27,6.82,6,0.17,1.55.8
250831,17,4,06,3,4318,桑　原　　将　光,50,17,6.79,4,0.15,2.00.5
250831,17,5,01,1,4172,森　定　　晃　史,67,37,6.73,1,0.14,1.51.7
250831,17,5,02,2,4593,小　坂　　宗　司,69,36,6.76,2,0.18,1.52.2
250831,17,5,03,3,4821,妻　鳥　　晋　也,59,11,6.75,3,0.22,1.54.7
250831,17,5,04,5,3828,明　石　　正　之,22,32,6.73,5,0.29,1.55.8
250831,17,5,05,6,4416,三　宅　　健　太,37,57,6.75,6,0.24,1.57.2
250831,17,5,06,4,4992,廣　瀬　　篤　哉,82,23,6.75,4,0.25,1.57.5
250831,17,6,01,2,4506,稗　田　　聖　也,34,15,6.73,3,0.07,1.51.4
250831,17,6,02,3,4520,高　倉　　孝　太,65,56,6.78,4,0.20,1.52.9
250831,17,6,03,6,3024,西　島　　義　則,30,74,6.80,2,0.17,1.54.3
