hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
250930,24,11,04,2,4499,滝　川　　真由子,46,44,6.79,2,0.22,1.52.8
250930,24,11,05,6,5205,刑　部　　亜里紗,33,21,6.78,6,0.21,
250930,24,11,06,5,4530,小　野　　生　奈,72,23,6.78,5,0.14,
250930,24,12,01,1,4590,渡　邉　　優　美,25,71,6.84,1,0.17,1.47.5
250930,24,12,02,5,4050,田　口　　節　子,62,61,6.85,5,0.08,1.51.1
250930,24,12,03,2,4014,片　岡　　恵　里,13,63,6.80,2,0.16,1.52.4
250930,24,12,04,3,5151,山　下　　奈　緒,66,59,6.81,3,0.13,1.52.9
250930,24,12,05,6,5250,嶋　田　　有　里,61,57,6.88,6,0.06,
250930,24,12,06,4,5335,森　　　　陽　多,59,35,6.83,4,0.14,
250930,23,1,01,1,4518,大須賀　　　　友,50,41,6.66,1,0.16,1.48.6
250930,23,1,02,4,4957,竹之内　　　　極,15,28,6.70,4,0.16,1.50.0
250930,23,1,03,2,5041,荒　牧　　凪　沙,14,38,6.62,2,0.17,1.51.8
250930,23,1,04,6,4200,早　川　　尚　人,28,55,6.81,6,0.12,1.54.2
250930,23,1,05,5,3436,柏　野　　幸　二,9,3,6.79,5,0.16,1.55.4
250930,23,1,06,3,3868,尾　形　　栄　治,46,22,6.76,3,0.20,1.56.9
250930,23,2,01,6,4865,立　具　　敬　司,8,17,6.72,6,0.05,1.49.3
250930,23,2,02,2,4364,池　永　　　　太,36,33,6.75,2,0.16,1.49.9
250930,23,2,03,1,4294,古　賀　　繁　輝,40,43,6.71,1,0.11,1.52.0
250930,23,2,04,4,4945,上　村　　宏　太,30,19,6.77,4,0.13,1.53.3
250930,23,2,05,5,4231,鈴　木　　裕　隆,41,40,6.76,5,0.06,1.53.3
250930,23,2,06,3,4669,井　上　　　　茂,22,60,6.76,3,0.10,1.56.0
250930,23,3,01,3,4713,白　神　　　　優,49,31,6.74,3,0.15,1.49.0
250930,23,3,02,1,4601,森　野　　正　弘,18,10,6.67,1,0.16,1.51.2
250930,23,3,03,2,4111,奥　田　　　　誠,6,52,6.68,2,0.18,1.52.2
250930,23,3,04,4,5133,堀　越　　雄　貴,43,5,6.73,4,0.11,1.52.2
250930,23,3,05,6,4487,三　原　　　　司,17,27,6.79,6,0.19,1.54.0
250930,23,3,06,5,5160,藤　森　　陸　斗,48,53,6.78,5,0.15,1.54.5
250930,23,4,01,3,4215,吉　島　　祥　之,34,46,6.76,3,0.17,1.49.3
250930,23,4,02,5,3708,岡　部　　貴　司,1,56,6.74,4,0.07,1.50.9
250930,23,4,03,6,4264,長　尾　　章　平,25,7,6.70,5,0.07,1.51.7
250930,23,4,04,1,3319,山　崎　　義　明,19,49,6.69,1,0.14,1.52.3
250930,23,4,05,4,4861,田　中　　宏　樹,58,11,6.58,6,0.08,1.54.8
250930,23,4,06,2,4652,酒　見　　峻　介,51,35,6.72,2,0.08,1.55.6
250930,23,5,01,3,4886,入　海　　　　馨,47,13,6.74,3,0.05,1.48.9
250930,23,5,02,1,4154,森　安　　弘　雅,38,36,6.71,1,0.04,1.50.2
250930,23,5,03,4,5120,山　本　　稔太朗,32,42,6.70,4,0.09,1.50.7
250930,23,5,04,2,3442,宮　武　　英　司,29,26,6.74,2,0.06,1.53.0
250930,23,5,05,6,4131,原　　　　豊　土,20,9,6.70,6,0.13,1.54.2
250930,23,5,06,5,4661,中　島　　昂　章,26,44,6.73,5,0.12,1.55.2
250930,23,6,01,5,3959,坪　井　　康　晴,23,12,6.74,5,0.04,1.49.2
250930,23,6,02,2,4565,西　村　　豪　洋,21,8,6.79,2,0.11,1.51.2
250930,23,6,03,1,5082,一　色　　凌　雅,13,24,6.72,1,0.12,1.52.0
250930,23,6,04,3,3436,柏　野　　幸　二,9,3,6.89,3,0.07,1.53.3
250930,23,6,05,4,4159,向　後　　龍　一,33,14,6.83,4,0.03,1.55.2
250930,23,6,06,6,4945,上　村　　宏　太,30,19,6.77,6,0.09,1.57.4
250930,23,7,01,1,5066,鈴　木　　孝　明,16,34,6.74,1,0.06,1.48.6
250930,23,7,02,2,4311,岡　村　　　　仁,59,45,6.89,2,0.09,1.50.4
250930,23,7,03,3,4124,池　田　　雄　一,10,16,6.80,3,0.08,1.51.8
250930,23,7,04,5,3868,尾　形　　栄　治,46,22,6.84,5,0.14,1.53.3
250930,23,7,05,4,4193,郷　原　　章　平,24,4,6.81,4,0.12,1.54.1
250930,23,7,06,6,5133,堀　越　　雄　貴,43,5,6.81,6,0.12,1.56.3
250930,23,8,01,1,3708,岡　部　　貴　司,1,56,6.76,1,0.08,1.49.5
250930,23,8,02,4,4503,上　野　　真之介,4,29,6.82,4,0.21,1.50.9
250930,23,8,03,2,4189,川　上　　　　剛,27,58,6.81,2,0.13,1.51.9
250930,23,8,04,3,3710,吉　永　　泰　弘,42,6,6.81,3,0.15,1.52.9
250930,23,8,05,5,4669,井　上　　　　茂,22,60,6.85,5,0.18,1.54.4
250930,23,8,06,6,4977,馬　野　　　　耀,2,1,6.81,6,0.18,1.57.1
250930,23,9,01,4,5047,國　分　　将太郎,5,2,6.84,4,0.08,1.48.7
250930,23,9,02,1,4892,柴　田　　直　哉,60,21,6.82,1,0.11,1.49.7
250930,23,9,03,5,4601,森　野　　正　弘,18,10,6.80,5,0.07,1.52.5
250930,23,9,04,2,3319,山　崎　　義　明,19,49,6.82,2,0.08,1.53.6
250930,23,9,05,3,3256,三　角　　哲　男,12,59,6.79,3,0.02,1.55.3
250930,23,9,06,6,5041,荒　牧　　凪　沙,14,38,6.66,6,0.00,1.58.6
250930,23,10,01,4,4131,原　　　　豊　土,20,9,6.78,4,0.16,1.49.4
250930,23,10,02,1,4231,鈴　木　　裕　隆,41,40,6.80,1,0.18,1.51.1
250930,23,10,03,3,5082,一　色　　凌　雅,13,24,6.77,3,0.18,1.52.7
250930,23,10,04,2,5160,藤　森　　陸　斗,48,53,6.82,2,0.22,1.54.0
250930,23,10,05,6,4652,酒　見　　峻　介,51,35,6.77,6,0.18,1.54.1
250930,23,10,06,5,4817,渡　邉　　　　翼,7,57,6.83,5,0.12,1.57.1
250930,23,11,01,1,4159,向　後　　龍　一,33,14,6.80,1,0.12,1.49.0
250930,23,11,02,3,4957,竹之内　　　　極,15,28,6.74,3,0.11,1.49.9
250930,23,11,03,6,4886,入　海　　　　馨,47,13,6.75,6,0.15,1.50.5
250930,23,11,04,5,4124,池　田　　雄　一,10,16,6.74,5,0.14,1.52.3
250930,23,11,05,2,4215,吉　島　　祥　之,34,46,6.84,2,0.11,1.53.5
250930,23,11,06,4,4111,奥　田　　　　誠,6,52,6.82,4,0.14,1.54.7
250930,23,12,01,1,4503,上　野　　真之介,4,29,6.74,1,0.09,1.48.7
250930,23,12,02,2,3959,坪　井　　康　晴,23,12,6.76,2,0.12,1.49.8
250930,23,12,03,3,4364,池　永　　　　太,36,33,6.80,3,0.11,1.51.8
250930,23,12,04,5,4311,岡　村　　　　仁,59,45,6.87,5,0.19,1.52.0
250930,23,12,05,4,4264,長　尾　　章　平,25,7,6.79,4,0.16,1.53.5
250930,23,12,06,6,4713,白　神　　　　優,49,31,6.83,6,0.16,1.54.4
250930,21,1,01,4,5031,渡　辺　　空　依,46,167,6.76,4,0.12,1.47.9
250930,21,1,02,1,3988,古　川　　誠　之,21,159,6.81,1,0.10,1.49.5
250930,21,1,03,5,5245,倉　富　　大　誠,18,122,6.72,5,0.11,1.50.9
250930,21,1,04,3,3297,藤　丸　　光　一,10,154,6.72,3,0.13,1.52.5
250930,21,1,05,6,5265,大　廣　　咲　季,8,111,6.76,6,0.12,
250930,21,1,06,2,4947,間　庭　　菜　摘,57,130,6.74,2,0.23,
250930,21,2,01,1,4472,尾　嶋　　一　広,9,127,6.67,1,0.22,1.48.4
250930,21,2,02,6,5321,一　色　　颯　輝,44,129,6.83,6,0.11,1.50.4
250930,21,2,03,2,3832,下　田　　哲　也,48,150,6.77,2,0.15,1.51.7
250930,21,2,04,5,3107,平　岡　　重　典,5,134,6.82,5,0.13,1.52.9
250930,21,2,05,3,5297,南　　　　彩　寧,45,115,6.72,3,0.13,
250930,21,2,06,4,4411,沢　田　　昭　宏,25,120,6.84,4,0.18,
250930,21,3,01,1,4402,乙　藤　　智　史,19,151,6.75,1,0.28,1.49.3
250930,21,3,02,5,4526,池　田　　雄　祐,49,132,6.74,5,0.12,1.50.2
250930,21,3,03,3,5217,藤　原　　碧　生,6,114,6.72,3,0.19,1.51.4
250930,21,3,04,6,4274,長　畑　　友　輔,55,169,6.77,6,0.26,1.52.8
250930,21,3,05,2,5264,登　　　　みひ果,16,128,6.77,2,0.26,
250930,21,3,06,4,5290,坂　本　　一　真,30,124,6.72,4,0.13,
250930,21,4,01,1,4295,小　坂　　尚　哉,43,149,6.75,1,0.07,1.48.6
250930,21,4,02,5,5009,大　賀　　龍之介,12,141,6.76,5,0.09,1.50.4
250930,21,4,03,4,5023,久　永　　祥　平,13,123,6.77,4,0.04,1.51.6
250930,21,4,04,2,4966,田　川　　大　貴,52,152,6.72,2,0.03,1.52.5
250930,21,4,05,6,4689,豊　田　　　　結,35,131,6.77,6,0.18,
250930,21,4,06,3,5232,樅　山　　拓　馬,39,126,6.73,3,0.07,
250930,21,5,01,1,4614,石　倉　　洋　行,58,113,6.74,1,0.21,1.48.6
250930,21,5,02,3,3828,明　石　　正　之,1,163,6.75,3,0.25,1.49.9
250930,21,5,03,2,4347,魚　谷　　香　織,24,165,6.74,2,0.22,1.50.9
250930,21,5,04,4,3845,中　谷　　朋　子,36,157,6.77,4,0.22,1.52.6
250930,21,5,05,5,3661,柳　瀬　　興　志,3,147,6.72,5,0.19,
250930,21,5,06,6,5031,渡　辺　　空　依,46,167,6.72,6,0.24,
250930,21,6,01,4,3805,高　橋　　英　之,28,170,6.72,4,0.10,1.48.6
250930,21,6,02,5,4947,間　庭　　菜　摘,57,130,6.69,6,0.18,1.49.6
250930,21,6,03,6,3946,赤　岩　　善　生,14,164,6.81,2,0.13,1.51.2
250930,21,6,04,1,5321,一　色　　颯　輝,44,129,6.71,1,0.18,1.53.7
250930,21,6,05,2,5297,南　　　　彩　寧,45,115,6.66,5,0.21,
250930,21,6,06,3,4053,芦　澤　　　　望,22,155,6.72,3,0.21,
250930,21,7,01,3,5311,小　林　　京　平,17,162,6.68,3,0.04,1.48.5
250930,21,7,02,1,5245,倉　富　　大　誠,18,122,6.75,1,0.11,1.50.7
250930,21,7,03,4,4274,長　畑　　友　輔,55,169,6.79,4,0.32,1.52.1
250930,21,7,04,2,5186,遠　藤　　圭　吾,42,144,6.81,2,0.08,1.53.2
250930,21,7,05,5,5140,吉　田　　彩　乃,34,138,6.76,5,0.19,
250930,21,7,06,6,4440,萩　原　　知　哉,54,146,6.79,6,0.23,
250930,21,8,01,1,5264,登　　　　みひ果,16,128,6.77,1,0.10,1.48.5
250930,21,8,02,3,5009,大　賀　　龍之介,12,141,6.76,3,0.03,1.50.4
250930,21,8,03,2,4526,池　田　　雄　祐,49,132,6.74,2,0.03,1.50.9
250930,21,8,04,6,4966,田　川　　大　貴,52,152,6.71,6,0.12,1.52.2
250930,21,8,05,5,3832,下　田　　哲　也,48,150,6.78,5,0.11,
250930,21,8,06,4,5265,大　廣　　咲　季,8,111,6.76,4,0.06,
250930,21,9,01,1,4347,魚　谷　　香　織,24,165,6.73,1,0.14,1.56.8
250930,21,9,02,3,3661,柳　瀬　　興　志,3,147,6.73,2,0.22,2.00.6
250930,21,9,03,4,5352,西　岡　　蒼　志,15,145,6.75,4,0.10,2.04.4
250930,21,9,04,5,4689,豊　田　　　　結,35,131,6.74,5,0.15,2.07.8
250930,21,9,S0,2,5232,樅　山　　拓　馬,39,126,6.73,3,0.12,
250930,21,9,K0,6,4411,沢　田　　昭　宏,25,120,,,,
250930,21,10,01,1,5217,藤　原　　碧　生,6,114,6.70,1,0.08,1.47.7
250930,21,10,02,2,3805,高　橋　　英　之,28,170,6.71,2,0.08,1.49.3
250930,21,10,03,4,4295,小　坂　　尚　哉,43,149,6.73,5,0.24,1.50.5
250930,21,10,04,3,3988,古　川　　誠　之,21,159,6.80,3,0.15,1.51.5
250930,21,10,05,5,4053,芦　澤　　　　望,22,155,6.73,6,0.27,
250930,21,10,06,6,3845,中　谷　　朋　子,36,157,6.77,4,0.18,
250930,21,11,01,1,3946,赤　岩　　善　生,14,164,6.77,1,0.13,1.48.8
250930,21,11,02,4,4614,石　倉　　洋　行,58,113,6.74,4,0.18,1.49.4
250930,21,11,03,5,5186,遠　藤　　圭　吾,42,144,6.76,5,0.23,1.51.4
250930,21,11,04,6,4402,乙　藤　　智　史,19,151,6.77,6,0.39,1.52.8
250930,21,11,05,3,5023,久　永　　祥　平,13,123,6.76,3,0.18,
250930,21,11,06,2,4472,尾　嶋　　一　広,9,127,6.65,2,0.19,
250930,21,12,01,1,3024,西　島　　義　則,26,119,6.89,1,0.07,1.47.8
250930,21,12,02,4,3737,上　平　　真　二,38,160,6.76,4,0.08,1.49.1
250930,21,12,03,3,4759,今　泉　　友　吾,59,161,6.80,3,0.14,1.50.5
250930,21,12,04,2,4199,北　川　　潤　二,60,156,6.81,2,0.15,1.51.6
250930,21,12,05,5,4039,村　上　　功　祐,32,136,6.80,5,0.03,
250930,21,12,06,6,5356,長谷川　　　　暖,11,116,6.78,6,0.07,
250930,20,1,01,3,3976,内　田　　　　圭,25,63,6.99,3,0.14,1.50.1
250930,20,1,02,1,3998,冨　成　　謙　児,56,18,6.89,1,0.11,1.51.2
250930,20,1,03,5,5198,奥　村　　明日香,44,19,6.89,5,0.19,1.52.2
250930,20,1,04,4,4747,山　戸　　信　二,4,33,6.90,4,0.16,1.54.5
250930,20,1,05,6,3497,後　藤　　　　浩,36,29,6.84,6,0.16,
250930,20,1,06,2,3842,星　野　　太　郎,47,38,6.92,2,0.16,
250930,20,2,01,1,4811,向井田　　佑　紀,45,62,6.83,1,0.13,1.50.7
250930,20,2,02,5,4302,西　野　　翔　太,48,50,6.87,5,0.13,1.52.2
250930,20,2,03,2,4649,和　田　　操　拓,62,41,6.90,2,0.24,1.53.2
250930,20,2,04,4,4117,廣　中　　智紗衣,14,53,6.82,4,0.19,1.53.3
250930,20,2,05,3,3587,武　田　　信　一,46,27,6.91,3,0.22,
250930,20,2,06,6,5397,寺　田　　夢　生,58,20,6.90,6,0.15,
250930,20,3,01,2,3860,松　本　　浩　貴,11,70,6.83,2,0.04,1.51.0
250930,20,3,02,4,4648,木　村　　亮　太,19,48,6.89,4,0.06,1.52.2
250930,20,3,03,1,4093,吉　田　　宗　弘,34,16,6.85,1,0.07,1.53.3
250930,20,3,04,6,3435,寺　田　　千　恵,12,32,6.79,6,0.12,1.53.7
250930,20,3,05,5,4260,中　越　　博　紀,6,61,6.84,5,0.06,
250930,20,3,F,3,4651,佐　藤　　大　騎,21,24,6.84,3,F0.04,
250930,20,4,01,1,4359,横　川　　聖　志,51,66,6.98,1,0.07,1.50.6
250930,20,4,02,3,4642,松　尾　　夏　海,49,23,6.90,3,0.11,1.50.8
250930,20,4,03,2,4202,浮　田　　圭　浩,10,56,6.91,2,0.11,1.53.0
250930,20,4,04,6,4413,水　摩　　　　敦,54,26,6.95,6,0.22,1.55.0
250930,20,4,05,4,3477,近　藤　　稔　也,1,13,6.93,4,0.14,
250930,20,4,06,5,3699,富　永　　正　人,42,51,6.94,5,0.23,
250930,20,5,01,1,4703,森　永　　　　隆,17,55,6.91,1,0.05,1.49.7
250930,20,5,02,3,3715,倉　尾　　大　介,30,59,6.86,3,0.08,1.52.3
250930,20,5,03,4,4627,藤　原　　菜　希,23,36,6.86,4,0.14,1.53.9
250930,20,5,04,2,3811,石　田　　章　央,40,12,6.91,2,0.06,1.55.0
250930,20,5,05,5,5208,屋　良　　龍　紀,53,57,6.90,5,0.21,
250930,20,5,06,6,5370,日　隈　　　　茜,41,22,6.80,6,0.21,
250930,20,6,01,1,4793,金　子　　　　萌,7,75,6.89,1,0.08,1.49.6
250930,20,6,02,3,4303,牧　原　　　　崇,29,37,6.83,3,0.13,1.51.3
250930,20,6,03,2,4747,山　戸　　信　二,4,33,6.85,2,0.08,1.53.1
250930,20,6,04,5,4506,稗　田　　聖　也,55,45,6.87,5,0.12,1.53.2
250930,20,6,05,6,4171,榎　　　　幸　司,20,28,6.97,6,0.19,
250930,20,6,06,4,3787,天　野　　　　誠,59,72,6.98,4,0.15,
250930,20,7,01,1,4117,廣　中　　智紗衣,14,53,6.82,1,0.18,1.49.4
250930,20,7,02,2,4772,石　丸　　海　渡,3,25,6.85,2,0.15,1.51.2
250930,20,7,03,3,3842,星　野　　太　郎,47,38,6.88,3,0.21,1.52.9
250930,20,7,04,5,4093,吉　田　　宗　弘,34,16,6.87,5,0.23,1.54.2
250930,20,7,05,4,3963,原　田　　秀　弥,15,40,6.91,4,0.21,
250930,20,7,06,6,4062,後　藤　　陽　介,52,65,6.91,6,0.19,
250930,20,8,01,1,4043,桐　本　　康　臣,32,46,6.89,1,0.13,1.51.0
250930,20,8,02,4,5198,奥　村　　明日香,44,19,6.80,4,0.19,1.51.7
250930,20,8,03,3,4873,蒲　原　　健　太,57,71,6.80,3,0.19,1.52.8
250930,20,8,04,2,5044,渡　邉　　　　健,18,64,6.82,2,0.19,1.53.0
250930,20,8,05,6,3714,梶　原　　　　正,26,47,6.86,6,0.15,
250930,20,8,06,5,4202,浮　田　　圭　浩,10,56,6.90,5,0.16,
250930,20,9,01,1,4260,中　越　　博　紀,6,61,6.90,1,0.17,1.49.8
250930,20,9,02,2,4765,野田部　　宏　子,33,44,6.88,2,0.17,1.51.5
250930,20,9,03,3,4413,水　摩　　　　敦,54,26,6.89,3,0.17,1.53.1
250930,20,9,04,6,4877,鈴　谷　　一　平,16,35,6.84,5,0.11,1.55.3
250930,20,9,05,5,3976,内　田　　　　圭,25,63,6.96,4,0.12,
250930,20,9,06,4,5397,寺　田　　夢　生,58,20,6.89,6,0.18,
250930,20,10,01,1,4506,稗　田　　聖　也,55,45,6.83,1,0.15,1.50.7
250930,20,10,02,4,4649,和　田　　操　拓,62,41,6.90,4,0.11,1.52.4
250930,20,10,03,2,3998,冨　成　　謙　児,56,18,6.87,2,0.09,1.53.7
250930,20,10,04,3,4703,森　永　　　　隆,17,55,6.88,3,0.17,1.54.1
250930,20,10,05,5,4651,佐　藤　　大　騎,21,24,6.83,5,0.12,
250930,20,10,06,6,4642,松　尾　　夏　海,49,23,6.82,6,0.11,
250930,20,11,01,1,4302,西　野　　翔　太,48,50,6.80,1,0.07,1.50.1
250930,20,11,02,3,4793,金　子　　　　萌,7,75,6.84,3,0.09,1.51.3
250930,20,11,03,2,3715,倉　尾　　大　介,30,59,6.80,2,0.09,1.52.4
250930,20,11,04,4,3435,寺　田　　千　恵,12,32,6.74,4,0.15,1.53.4
250930,20,11,05,5,4359,横　川　　聖　志,51,66,6.92,5,0.16,
250930,20,11,06,6,3963,原　田　　秀　弥,15,40,6.86,6,0.27,
250930,20,12,01,1,4772,石　丸　　海　渡,3,25,6.80,1,0.13,1.50.3
250930,20,12,02,5,4873,蒲　原　　健　太,57,71,6.82,4,0.19,1.51.2
250930,20,12,03,3,4627,藤　原　　菜　希,23,36,6.81,3,0.18,1.53.1
250930,20,12,04,2,4648,木　村　　亮　太,19,48,6.86,2,0.17,1.54.5
250930,20,12,05,6,4303,牧　原　　　　崇,29,37,6.82,5,0.23,
250930,20,12,06,4,3587,武　田　　信　一,46,27,6.87,6,0.17,
250930,19,1,01,1,3268,森　　　　竜　也,23,15,6.77,1,0.23,1.49.3
250930,19,1,02,5,4119,泥　谷　　一　毅,72,39,6.74,5,0.20,1.50.7
250930,19,1,03,2,4404,岸　蔭　　　　亮,11,33,6.77,2,0.25,1.52.7
250930,19,1,04,6,4417,服　部　　　　剛,36,36,6.75,6,0.23,1.53.0
250930,19,1,05,4,3604,武　藤　　綾　子,67,62,6.74,4,0.22,
250930,19,1,06,3,4840,鈴　木　　秀　茉,21,51,6.80,3,0.24,
250930,19,2,01,1,5000,岡　本　　翔太郎,46,64,6.74,1,0.09,1.50.1
250930,19,2,02,5,4009,小　林　　一　樹,30,38,6.78,5,0.13,1.51.2
250930,19,2,03,3,5376,吉　田　　一　心,54,54,6.80,3,0.13,1.52.0
250930,19,2,04,2,3620,信　濃　　由　行,66,29,6.85,2,0.13,1.53.5
250930,19,2,05,4,5113,黒　明　　花　夢,65,17,6.73,4,0.19,
250930,19,2,06,6,5412,久保田　　凪　紗,52,26,6.86,6,0.21,
250930,19,3,01,1,3687,花　田　　和　明,16,34,6.75,1,0.15,1.50.5
250930,19,3,02,5,3623,深　川　　真　二,29,24,6.76,2,0.14,1.51.3
250930,19,3,03,3,3722,西　村　　秀　樹,42,45,6.80,4,0.10,1.52.5
250930,19,3,04,4,5118,野　田　　なづき,13,12,6.82,6,0.11,1.53.1
250930,19,3,05,6,4679,植　田　　太　一,60,65,6.66,5,0.06,
250930,19,3,06,2,4097,貫地谷　　直　人,64,16,6.83,3,0.14,
250930,19,4,01,5,4903,吉　田　　凌太朗,57,25,6.77,4,0.17,1.48.6
250930,19,4,02,4,3562,山　下　　和　彦,35,32,6.80,3,0.15,1.49.2
250930,19,4,03,1,4789,古　賀　　智　之,39,22,6.88,1,0.23,1.52.7
250930,19,4,04,3,3617,竹　田　　広　樹,43,63,6.85,2,0.27,1.54.9
250930,19,4,05,6,5389,恵　良　　琴　美,41,41,6.80,5,0.19,
250930,19,4,K0,2,4470,平　田　　健之佑,68,71,,,,
250930,19,5,01,3,3233,小　畑　　実　成,19,53,6.89,2,0.04,1.50.7
250930,19,5,02,5,4514,上　條　　嘉　嗣,58,42,6.87,5,0.16,1.51.7
250930,19,5,03,4,4828,松　山　　将　吾,14,61,6.79,4,0.13,1.52.3
250930,19,5,04,2,4708,半　田　　尚　也,69,46,6.84,3,0.13,1.53.2
250930,19,5,05,6,5317,長　尾　　萌　加,51,35,6.83,6,0.18,
250930,19,5,F,1,5064,品　川　　二千翔,37,18,6.83,1,F0.01,
250930,19,6,01,1,3499,市　川　　哲　也,70,50,6.86,1,0.06,1.49.1
250930,19,6,02,6,3942,寺　田　　　　祥,56,30,6.85,5,0.09,1.50.2
