hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
251231,24,11,04,3,4017,向　井　　美　鈴,35,58,6.75,3,0.13,1.52.5
251231,24,11,05,6,3618,海　野　　ゆかり,76,63,6.76,6,0.15,
251231,24,11,06,2,4208,三　浦　　永　理,56,67,6.73,2,0.19,
251231,24,12,01,1,4456,鎌　倉　　　　涼,43,51,6.68,1,0.07,1.46.0
251231,24,12,02,5,4590,渡　邉　　優　美,29,72,6.67,6,0.13,1.48.0
251231,24,12,03,3,4433,川　野　　芽　唯,74,52,6.70,3,0.09,1.48.7
251231,24,12,04,4,4502,遠　藤　　エ　ミ,11,27,6.66,4,0.07,1.49.7
251231,24,12,05,2,4530,小　野　　生　奈,21,32,6.62,2,0.07,
251231,24,12,06,6,4450,平　高　　奈　菜,23,78,6.69,5,0.14,
251231,23,1,01,1,4027,松　江　　秀　徳,51,38,6.86,1,0.21,1.49.3
251231,23,1,02,3,3617,竹　田　　広　樹,20,45,6.86,3,0.21,1.50.3
251231,23,1,03,6,5417,小　柳　　勝　希,14,28,6.75,6,0.20,1.51.2
251231,23,1,04,4,4006,小　野　　勇　作,10,3,6.81,4,0.22,1.52.9
251231,23,1,05,5,3514,山　一　　鉄　也,3,13,6.83,5,0.23,1.53.2
251231,23,1,06,2,4196,田　中　　太一郎,49,58,6.85,2,0.23,1.55.7
251231,23,2,01,1,4515,藤　田　　浩　人,33,57,6.82,1,0.14,1.49.3
251231,23,2,02,3,4949,横　田　　貴　満,5,44,6.77,3,0.17,1.50.5
251231,23,2,03,2,5307,富　永　　夏哉人,27,35,6.73,2,0.18,1.51.3
251231,23,2,04,6,4213,重　富　　伸　也,1,16,6.65,6,0.13,1.52.8
251231,23,2,05,5,3998,冨　成　　謙　児,58,34,6.74,5,0.21,1.54.1
251231,23,2,06,4,4232,笠　　　　雅　雄,23,18,6.82,4,0.18,1.56.0
251231,23,3,01,4,5142,常　住　　　　蓮,4,14,6.75,4,0.12,1.48.3
251231,23,3,02,3,3741,松　尾　　基　成,19,33,6.78,3,0.12,1.50.2
251231,23,3,03,1,4294,古　賀　　繁　輝,26,4,6.73,2,0.13,1.53.3
251231,23,3,04,2,4778,堤　　　　啓　輔,13,36,6.81,1,0.12,1.53.8
251231,23,3,05,5,4695,尾　崎　　雄　二,38,1,6.79,5,0.16,1.54.1
251231,23,3,06,6,5429,吉　川　　颯　汰,12,22,6.76,6,0.41,1.56.0
251231,23,4,01,5,4445,宮　地　　元　輝,32,42,6.76,4,0.25,1.48.3
251231,23,4,02,6,4500,山　田　　康　二,50,55,6.72,5,0.21,1.49.8
251231,23,4,03,1,3809,吉　田　　　　光,24,56,6.89,1,0.19,1.51.5
251231,23,4,04,4,3459,中　野　　和　裕,41,46,6.74,6,0.21,1.52.9
251231,23,4,05,3,5026,安河内　　　　健,22,12,6.81,3,0.19,1.54.5
251231,23,4,06,2,3843,上　之　　晃　弘,7,17,6.80,2,0.21,1.56.4
251231,23,5,01,5,3623,深　川　　真　二,8,47,6.80,2,0.09,1.48.5
251231,23,5,02,6,4320,峰　　　　竜　太,16,41,6.67,4,0.10,1.48.8
251231,23,5,03,3,3508,久　富　　政　弘,59,10,6.81,5,0.20,1.51.0
251231,23,5,04,1,4718,北　川　　太　一,42,59,6.71,1,0.16,1.52.7
251231,23,5,05,4,5417,小　柳　　勝　希,14,28,6.76,6,0.21,1.53.3
251231,23,5,06,2,4143,浦　田　　晃　嗣,2,49,6.78,3,0.14,1.54.0
251231,23,6,01,6,4503,上　野　　真之介,28,24,6.77,5,0.11,1.48.5
251231,23,6,02,1,4652,酒　見　　峻　介,35,43,6.81,1,0.15,1.49.8
251231,23,6,03,5,5121,定　松　　勇　樹,57,7,6.86,4,0.12,1.51.5
251231,23,6,04,2,3715,倉　尾　　大　介,47,29,6.77,2,0.12,1.52.4
251231,23,6,05,3,4232,笠　　　　雅　雄,23,18,6.83,6,0.33,1.54.7
251231,23,6,06,4,3617,竹　田　　広　樹,20,45,6.84,3,0.18,1.56.7
251231,23,7,01,1,4981,牧　山　　敦　也,40,40,6.79,1,0.12,1.49.0
251231,23,7,02,3,4196,田　中　　太一郎,49,58,6.83,3,0.13,1.50.6
251231,23,7,03,2,4531,武　富　　智　亮,25,2,6.79,2,0.08,1.51.7
251231,23,7,04,6,4072,森　永　　　　淳,54,5,6.72,6,0.08,1.52.2
251231,23,7,05,4,3211,北　川　　敏　弘,17,26,6.80,4,0.17,1.54.3
251231,23,7,06,5,5270,小　玉　　啓　太,29,11,6.82,5,0.08,1.55.9
251231,23,8,01,1,5214,田　中　　宏　典,37,6,6.72,1,0.27,1.48.6
251231,23,8,02,6,5084,末　永　　和　也,15,60,6.73,4,0.21,1.49.6
251231,23,8,03,3,3974,深　山　　祐　二,18,19,6.73,3,0.28,1.51.9
251231,23,8,04,5,4778,堤　　　　啓　輔,13,36,6.86,6,0.24,1.53.3
251231,23,8,05,2,3471,赤　峰　　和　也,9,8,6.85,2,0.23,1.55.4
251231,23,8,06,4,5395,日　高　　龍之介,44,52,6.81,5,0.22,1.56.0
251231,23,9,01,1,4552,杉　山　　勝　匡,48,27,6.78,1,0.11,1.49.4
251231,23,9,02,3,3843,上　之　　晃　弘,7,17,6.76,3,0.16,1.50.9
251231,23,9,03,4,4092,岡　部　　大　輔,43,9,6.82,4,0.15,1.52.1
251231,23,9,04,2,3514,山　一　　鉄　也,3,13,6.73,2,0.13,1.53.3
251231,23,9,05,5,4027,松　江　　秀　徳,51,38,6.88,5,0.14,1.54.8
251231,23,9,06,6,5312,川　辺　　郭　人,55,31,6.82,6,0.14,1.56.1
251231,23,10,01,1,4500,山　田　　康　二,50,55,6.71,1,0.09,1.48.2
251231,23,10,02,4,4445,宮　地　　元　輝,32,42,6.65,4,0.11,1.49.7
251231,23,10,03,2,4320,峰　　　　竜　太,16,41,6.64,2,0.13,1.50.2
251231,23,10,04,3,4294,古　賀　　繁　輝,26,4,6.72,3,0.09,1.50.9
251231,23,10,05,5,3715,倉　尾　　大　介,47,29,6.79,5,0.15,1.53.2
251231,23,10,06,6,4949,横　田　　貴　満,5,44,6.77,6,0.12,1.55.8
251231,23,11,01,1,4072,森　永　　　　淳,54,5,6.69,1,0.08,1.47.6
251231,23,11,02,3,5121,定　松　　勇　樹,57,7,6.74,3,0.11,1.48.8
251231,23,11,03,2,3623,深　川　　真　二,8,47,6.80,2,0.06,1.50.2
251231,23,11,04,4,4531,武　富　　智　亮,25,2,6.79,4,0.12,1.51.6
251231,23,11,05,6,4652,酒　見　　峻　介,35,43,6.74,6,0.13,1.52.3
251231,23,11,06,5,4515,藤　田　　浩　人,33,57,6.81,5,0.28,1.54.1
251231,23,12,01,2,5084,末　永　　和　也,15,60,6.73,2,0.08,1.55.2
251231,23,12,02,3,5142,常　住　　　　蓮,4,14,6.69,3,0.07,2.00.2
251231,23,12,03,4,4981,牧　山　　敦　也,40,40,6.80,4,0.06,2.04.7
251231,23,12,04,6,3809,吉　田　　　　光,24,56,6.82,6,0.03,2.06.1
251231,23,12,S0,1,4503,上　野　　真之介,28,24,6.74,1,0.13,
251231,23,12,S0,5,5026,安河内　　　　健,22,12,6.83,5,0.08,
251231,21,1,01,1,4193,郷　原　　章　平,37,133,6.73,1,0.16,1.47.9
251231,21,1,02,2,5328,井　上　　慧　人,21,148,6.75,2,0.14,1.49.0
251231,21,1,03,3,4899,占　部　　一　真,56,117,6.84,3,0.13,1.50.2
251231,21,1,04,5,3352,小　川　　晃　司,11,123,6.78,6,0.09,1.51.3
251231,21,1,05,6,5276,大　島　　隆乃介,30,140,6.70,4,0.24,
251231,21,1,06,4,5392,安　武　　一　也,9,157,6.75,5,0.14,
251231,21,2,01,1,5093,浦　野　　　　海,14,118,6.79,1,0.07,1.47.3
251231,21,2,02,4,4296,岡　崎　　恭　裕,42,113,6.76,4,0.12,1.49.0
251231,21,2,03,2,5073,上　原　　健次郎,10,147,6.74,2,0.08,1.49.7
251231,21,2,04,3,5351,齊　藤　　　　廉,22,130,6.69,3,0.08,1.50.9
251231,21,2,05,6,5338,香　月　　大　輝,17,135,6.71,6,0.11,
251231,21,2,06,5,3523,寳　田　　亮　治,32,112,6.74,5,0.12,
251231,21,3,01,1,4513,河　野　　真　也,59,126,6.67,1,0.12,1.47.1
251231,21,3,02,3,4932,新　開　　　　航,54,166,6.73,3,0.06,1.48.0
251231,21,3,03,5,4079,出　畑　　孝　典,16,163,6.64,5,0.06,1.50.5
251231,21,3,04,2,5209,小　野　　京　平,38,168,6.73,2,0.13,1.50.7
251231,21,3,05,6,3747,國　崎　　良　春,25,145,6.78,6,0.05,
251231,21,3,06,4,4864,小　川　　日紀太,15,151,6.66,4,0.07,
251231,21,4,01,1,4831,羽　野　　直　也,45,129,6.74,1,0.11,1.47.6
251231,21,4,02,2,5212,西　川　　拓　利,57,139,6.80,2,0.09,1.48.9
251231,21,4,03,5,5104,山　田　　　　丈,55,165,6.71,5,0.09,1.50.1
251231,21,4,04,4,4737,竹　井　　貴　史,49,127,6.78,4,0.10,1.52.3
251231,21,4,05,3,4189,川　上　　　　剛,5,144,6.78,3,0.13,
251231,21,4,06,6,4367,山　口　　修　路,12,111,6.81,6,0.38,
251231,21,5,01,3,4122,安　東　　幸　治,8,125,6.74,3,0.08,1.47.8
251231,21,5,02,6,4451,松　崎　　祐太郎,19,116,6.69,6,0.12,1.49.0
251231,21,5,03,4,5239,上　野　　俊　樹,44,124,6.71,4,0.13,1.50.6
251231,21,5,04,2,5286,坂　井　　滉　哉,36,134,6.71,2,0.19,1.52.7
251231,21,5,05,5,5382,山　下　　心　一,35,164,6.67,5,0.06,
251231,21,5,06,1,4351,里　岡　　右　貴,24,122,6.78,1,0.20,
251231,21,6,01,4,4288,永　田　　啓　二,18,142,6.73,4,0.02,1.47.0
251231,21,6,02,5,5338,香　月　　大　輝,17,135,6.74,5,0.04,1.48.6
251231,21,6,03,6,3352,小　川　　晃　司,11,123,6.77,6,0.06,1.51.1
251231,21,6,04,1,4180,上　野　　秀　和,43,161,6.76,1,0.28,1.52.0
251231,21,6,05,3,4551,三　川　　昂　暁,26,153,6.65,3,0.27,
251231,21,6,06,2,4640,山ノ内　　雅　人,33,131,6.74,2,0.26,
251231,21,7,01,1,5330,安河内　　鈴之介,52,132,6.68,1,0.06,1.47.3
251231,21,7,02,2,5351,齊　藤　　　　廉,22,130,6.71,2,0.06,1.48.5
251231,21,7,03,3,5209,小　野　　京　平,38,168,6.79,3,0.05,1.50.2
251231,21,7,04,4,5258,仲　本　　　　舜,60,128,6.75,4,0.07,1.51.7
251231,21,7,05,5,4892,柴　田　　直　哉,48,167,6.72,5,0.13,
251231,21,7,06,6,5392,安　武　　一　也,9,157,6.75,6,0.13,
251231,21,8,01,4,4463,三　苫　　晃　幸,58,160,6.74,4,0.07,1.47.8
251231,21,8,02,2,4189,川　上　　　　剛,5,144,6.81,2,0.10,1.49.3
251231,21,8,03,3,5158,宮　脇　　遼　太,1,120,6.78,3,0.09,1.49.7
251231,21,8,04,1,4864,小　川　　日紀太,15,151,6.69,1,0.13,1.51.1
251231,21,8,05,6,4296,岡　崎　　恭　裕,42,113,6.76,6,0.06,
251231,21,8,06,5,5276,大　島　　隆乃介,30,140,6.76,5,0.06,
251231,21,9,01,5,4848,仲　谷　　颯　仁,13,159,6.77,5,0.13,1.46.1
251231,21,9,02,3,5104,山　田　　　　丈,55,165,6.74,3,0.12,1.46.7
251231,21,9,03,4,4899,占　部　　一　真,56,117,6.90,4,0.27,1.50.7
251231,21,9,04,2,5093,浦　野　　　　海,14,118,6.85,2,0.18,1.51.8
251231,21,9,05,6,5409,宮　本　　琉　正,28,149,6.84,6,0.20,
251231,21,9,06,1,5239,上　野　　俊　樹,44,124,6.78,1,0.45,
251231,21,10,01,1,4288,永　田　　啓　二,18,142,6.72,1,0.21,1.47.6
251231,21,10,02,4,4193,郷　原　　章　平,37,133,6.78,4,0.21,1.48.7
251231,21,10,03,6,4079,出　畑　　孝　典,16,163,6.70,5,0.43,1.50.4
251231,21,10,04,2,5107,松　本　　真　広,46,119,6.68,2,0.25,1.52.2
251231,21,10,05,3,5219,森　口　　和　紀,6,156,6.77,3,0.66,
251231,21,10,K0,5,4351,里　岡　　右　貴,24,122,,,,
251231,21,11,01,2,4831,羽　野　　直　也,45,129,6.67,2,0.21,1.47.6
251231,21,11,02,1,4551,三　川　　昂　暁,26,153,6.63,1,0.26,1.48.9
251231,21,11,03,6,4363,大　野　　芳　顕,39,158,6.71,6,0.16,1.50.4
251231,21,11,04,4,4892,柴　田　　直　哉,48,167,6.70,4,0.20,1.51.2
251231,21,11,05,5,4451,松　崎　　祐太郎,19,116,6.73,5,0.18,
251231,21,11,06,3,3523,寳　田　　亮　治,32,112,6.74,3,0.21,
251231,21,12,01,1,4932,新　開　　　　航,54,166,6.61,1,0.19,1.46.9
251231,21,12,02,5,4737,竹　井　　貴　史,49,127,6.75,5,0.15,1.48.2
251231,21,12,03,3,4640,山ノ内　　雅　人,33,131,6.76,3,0.13,1.50.1
251231,21,12,04,2,4122,安　東　　幸　治,8,125,6.74,2,0.15,1.51.7
251231,21,12,05,6,4463,三　苫　　晃　幸,58,160,6.70,6,0.22,
251231,21,12,06,4,5028,原　田　　才一郎,2,137,6.57,4,0.19,
251231,19,1,01,2,4251,川　崎　　誠　志,43,36,6.77,2,0.13,1.49.0
251231,19,1,02,1,5277,井　上　　未　都,61,54,6.82,1,0.13,1.50.0
251231,19,1,03,3,4475,末　永　　祐　輝,55,41,6.74,3,0.09,1.51.9
251231,19,1,04,4,4158,木　場　　雄二郎,11,42,6.81,4,0.13,1.53.4
251231,19,1,05,6,3224,栗　山　　繁　洋,62,30,6.80,5,0.12,
251231,19,1,06,5,5406,小　畑　　楓　夏,29,58,6.76,6,0.09,
251231,19,2,01,2,5192,中　尾　　優　香,63,25,6.83,2,0.14,1.58.0
251231,19,2,02,5,5336,瀬　川　　大　地,23,20,6.80,5,0.07,2.00.9
251231,19,2,03,3,3305,小　野　　信　樹,30,27,6.81,3,0.13,2.03.4
251231,19,2,04,4,5391,出　穂　　和　鼓,26,21,6.78,4,0.06,2.05.5
251231,19,2,05,1,4332,村　上　　彰　一,67,68,6.77,1,0.17,
251231,19,2,S1,6,5117,冨名腰　　桃　奈,20,64,6.84,6,0.09,
251231,19,3,01,3,4817,渡　邉　　　　翼,53,45,6.78,3,0.11,1.47.1
251231,19,3,02,1,4980,佐々木　　完　太,71,39,6.73,1,0.19,1.49.4
251231,19,3,03,4,3284,渡　邊　　伸太郎,39,15,6.84,4,0.18,1.50.4
251231,19,3,04,5,5387,戸　田　　海咲音,51,47,6.76,6,0.13,1.51.6
251231,19,3,05,2,4009,小　林　　一　樹,19,34,6.79,2,0.14,
251231,19,3,06,6,5231,寺　田　　空　詩,45,38,6.81,5,0.17,
251231,19,4,01,1,4237,大　峯　　　　豊,57,24,6.78,1,0.21,1.48.7
251231,19,4,02,2,4263,武　重　　雄　介,37,40,6.91,2,0.15,1.50.1
251231,19,4,03,4,5146,野　田　　彩　加,31,51,6.80,4,0.23,1.51.1
251231,19,4,04,6,5152,丸　山　　祐　也,38,17,6.83,6,0.28,1.53.7
251231,19,4,05,5,5067,山　田　　真　聖,13,61,6.84,5,0.20,
251231,19,4,06,3,5064,品　川　　二千翔,72,62,6.85,3,0.17,
251231,19,5,01,2,4324,海　野　　康志郎,64,57,6.86,1,0.11,1.48.9
251231,19,5,02,3,3711,江　本　　真　治,34,72,6.85,3,0.19,1.49.8
251231,19,5,03,5,4343,村　岡　　　　賢,52,29,6.82,5,0.13,1.51.5
251231,19,5,04,4,5310,土　屋　　　　蘭,25,56,6.78,4,0.16,1.52.3
251231,19,5,05,1,4151,下　河　　誉　史,70,43,6.83,2,0.17,
251231,19,5,06,6,5397,寺　田　　夢　生,48,70,6.73,6,0.13,
251231,19,6,01,1,4239,竹　田　　辰　也,36,26,6.81,1,0.19,1.47.6
251231,19,6,02,5,3942,寺　田　　　　祥,56,71,6.87,5,0.17,1.49.6
251231,19,6,03,3,3224,栗　山　　繁　洋,62,30,6.85,3,0.23,1.52.0
251231,19,6,04,6,3853,岩　崎　　正　哉,22,35,6.88,6,0.21,1.53.4
251231,19,6,05,4,4990,田　中　　博　子,16,13,6.83,4,0.21,
251231,19,6,06,2,5180,藤　本　　紗弥香,60,22,6.86,2,0.29,
251231,19,7,01,1,4475,末　永　　祐　輝,55,41,6.79,1,0.21,1.48.9
251231,19,7,02,2,3661,柳　瀬　　興　志,44,19,6.80,2,0.21,1.50.4
251231,19,7,03,4,3574,大　神　　康　司,42,46,6.88,3,0.21,1.52.0
251231,19,7,04,3,5117,冨名腰　　桃　奈,20,64,6.89,4,0.22,1.52.4
251231,19,7,05,5,4574,東　　　　潤　樹,65,53,6.73,5,0.22,
251231,19,7,06,6,5387,戸　田　　海咲音,51,47,6.71,6,0.24,
251231,19,8,01,1,4361,柳　生　　泰　二,49,49,6.71,1,0.09,1.47.5
251231,19,8,02,2,4817,渡　邉　　　　翼,53,45,6.70,2,0.14,1.49.2
251231,19,8,03,3,5067,山　田　　真　聖,13,61,6.75,3,0.17,1.51.0
251231,19,8,04,4,4425,大　井　　清　貴,28,50,6.85,4,0.23,1.51.1
251231,19,8,05,5,5375,庄　島　　潤　成,47,11,6.77,5,0.19,
251231,19,8,06,6,5406,小　畑　　楓　夏,29,58,6.76,6,0.14,
251231,19,9,01,1,4873,蒲　原　　健　太,12,31,6.73,1,0.17,1.47.6
251231,19,9,02,2,5064,品　川　　二千翔,72,62,6.78,2,0.15,1.48.8
251231,19,9,03,3,4980,佐々木　　完　太,71,39,6.69,3,0.23,1.50.9
251231,19,9,04,6,4097,貫地谷　　直　人,32,23,6.85,6,0.11,1.52.8
251231,19,9,05,5,5397,寺　田　　夢　生,48,70,6.74,5,0.10,
251231,19,9,06,4,5342,原　村　　百　那,59,60,6.82,4,0.12,
251231,19,10,01,3,5231,寺　田　　空　詩,45,38,6.75,1,0.09,1.48.1
251231,19,10,02,1,5146,野　田　　彩　加,31,51,6.75,2,0.14,1.48.8
251231,19,10,03,5,5180,藤　本　　紗弥香,60,22,6.72,5,0.24,1.51.3
251231,19,10,04,2,5310,土　屋　　　　蘭,25,56,6.72,3,0.13,1.52.8
251231,19,10,05,6,5391,出　穂　　和　鼓,26,21,6.71,6,0.27,
251231,19,10,06,4,5277,井　上　　未　都,61,54,6.83,4,0.21,
251231,19,11,01,1,3711,江　本　　真　治,34,72,6.87,1,0.13,1.47.8
251231,19,11,02,3,4237,大　峯　　　　豊,57,24,6.73,3,0.21,1.48.2
251231,19,11,03,2,3942,寺　田　　　　祥,56,71,6.79,2,0.21,1.50.6
251231,19,11,04,6,3661,柳　瀬　　興　志,44,19,6.76,6,0.23,1.51.3
251231,19,11,05,5,4251,川　崎　　誠　志,43,36,6.81,5,0.29,
251231,19,11,06,4,5336,瀬　川　　大　地,23,20,6.75,4,0.24,
251231,19,12,01,3,4324,海　野　　康志郎,64,57,6.71,1,0.08,1.48.2
251231,19,12,02,5,4361,柳　生　　泰　二,49,49,6.66,5,0.12,1.49.8
251231,19,12,03,1,4263,武　重　　雄　介,37,40,6.72,2,0.12,1.50.4
251231,19,12,04,6,4009,小　林　　一　樹,19,34,6.72,6,0.10,1.51.7
251231,19,12,05,4,4239,竹　田　　辰　也,36,26,6.72,4,0.11,
251231,19,12,06,2,4158,木　場　　雄二郎,11,42,6.70,3,0.13,
251231,17,1,01,1,4991,宗　行　　治　哉,17,28,6.75,1,0.16,1.49.0
251231,17,1,02,3,4564,山　本　　景士郎,37,80,6.71,3,0.17,1.49.8
251231,17,1,03,4,4219,本　岡　　勝　利,60,61,6.79,4,0.19,1.50.8
251231,17,1,04,2,4882,瀧　川　　千　依,50,33,6.72,2,0.18,1.51.6
251231,17,1,05,6,3411,池　上　　隆　行,20,58,6.71,5,0.20,1.53.5
251231,17,1,06,5,5401,谷　　　　海夏人,80,27,6.68,6,0.16,1.54.1
251231,17,2,01,2,5134,大　原　　祥　昌,31,59,6.69,2,0.14,1.48.6
251231,17,2,02,1,3663,木　山　　和　幸,23,72,6.69,1,0.14,1.50.2
251231,17,2,03,3,4600,井　内　　将太郎,32,17,6.66,3,0.20,1.50.3
251231,17,2,04,6,3584,佐々木　　英　樹,25,55,6.80,5,0.21,1.53.0
251231,17,2,05,4,3797,岩　井　　　　繁,14,74,6.74,4,0.27,1.54.6
251231,17,2,06,5,5435,中　西　　月　輝,28,66,6.74,6,0.20,1.56.6
251231,17,3,01,1,3430,角　浜　　　　修,65,77,6.56,1,0.21,1.49.8
251231,17,3,02,3,4951,新　田　　洋　一,66,51,6.57,3,0.21,1.51.2
251231,17,3,03,2,4398,船　岡　　洋一郎,52,65,6.59,2,0.18,1.52.3
251231,17,3,04,4,4978,山　田　　和　佐,77,32,6.61,4,0.24,1.53.4
251231,17,3,05,5,4872,山　下　　流　心,63,21,6.65,5,0.38,1.54.4
251231,17,3,06,6,5372,上　岡　　巧　汰,68,19,6.62,6,0.24,2.05.7
251231,17,4,01,4,5348,小　林　　甘　寧,33,39,6.60,4,0.18,1.48.8
251231,17,4,02,1,4708,半　田　　尚　也,82,68,6.64,1,0.29,1.51.6
251231,17,4,03,6,4784,向井田　　真　紀,79,24,6.62,6,0.24,1.52.5
251231,17,4,04,3,5222,津　田　　陸　翔,21,64,6.56,3,0.21,1.52.6
251231,17,4,05,5,3054,北　川　　幸　典,58,71,6.67,5,0.22,1.54.4
251231,17,4,06,2,4374,永　田　　義　紘,12,57,6.70,2,0.25,1.56.0
251231,17,5,01,3,4205,山　口　　　　剛,78,22,6.63,3,0.16,1.47.4
251231,17,5,02,1,5243,三　馬　　崇　史,67,56,6.62,1,0.14,1.49.9
251231,17,5,03,5,4564,山　本　　景士郎,37,80,6.65,5,0.17,1.51.9
251231,17,5,04,4,4111,奥　田　　　　誠,57,16,6.62,4,0.16,1.52.4
251231,17,5,05,2,4811,向井田　　佑　紀,35,35,6.64,2,0.18,1.53.3
251231,17,5,06,6,5442,池　田　　美　優,36,62,6.68,6,0.08,1.56.3
251231,17,6,01,1,4798,浜　先　　真　範,15,31,6.69,1,0.06,1.47.8
