hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
260721,23,7,01,2,4411,沢　田　　昭　宏,23,19,6.77,2,0.14,1.51.4
260721,23,7,02,5,4102,益　田　　啓　司,13,2,6.66,5,0.17,1.53.1
260721,23,7,03,1,3392,小　森　　信　雄,32,41,6.69,1,0.12,1.54.0
260721,23,7,04,6,5310,土　屋　　　　蘭,12,54,6.67,6,0.27,1.55.3
260721,23,7,05,3,4085,荻　野　　裕　介,27,4,6.74,3,0.27,1.55.9
260721,23,7,06,4,4648,木　村　　亮　太,60,51,6.70,4,0.28,1.56.8
260721,23,8,01,4,4072,森　永　　　　淳,15,18,6.67,4,0.12,1.51.2
260721,23,8,02,1,4343,村　岡　　　　賢,20,60,6.71,1,0.15,1.52.5
260721,23,8,03,2,4905,土　井　　祥　伍,28,8,6.74,2,0.16,1.54.1
260721,23,8,04,3,3875,廣　中　　良　一,41,53,6.74,3,0.11,1.55.2
260721,23,8,05,5,4429,豊　田　　泰　洋,38,24,6.77,5,0.20,1.56.8
260721,23,8,06,6,5435,中　西　　月　輝,8,1,6.75,6,0.21,1.58.3
260721,23,9,01,2,4936,戸　敷　　晃　美,18,31,6.74,2,0.15,1.48.6
260721,23,9,02,1,4248,岡　本　　　　大,34,46,6.74,1,0.07,1.51.8
260721,23,9,03,4,4950,高　岡　　竜　也,5,57,6.77,4,0.11,1.52.5
260721,23,9,04,3,4330,奈　須　　啓　太,29,20,6.76,3,0.09,1.54.2
260721,23,9,05,6,3430,角　浜　　　　修,40,11,6.75,5,0.17,1.55.3
260721,23,9,06,5,5459,田　中　　き　ら,7,30,6.74,6,0.15,1.58.5
260721,23,10,01,1,4092,岡　部　　大　輔,42,52,6.75,1,0.08,1.50.4
260721,23,10,02,3,4289,落　合　　直　子,21,35,6.73,3,0.14,1.51.4
260721,23,10,03,4,3615,横　田　　　　茂,44,55,6.71,4,0.08,1.53.2
260721,23,10,04,5,4978,山　田　　和　佐,4,28,6.75,5,0.10,1.53.2
260721,23,10,05,6,3987,後　藤　　正　宗,53,3,6.72,6,0.06,1.54.8
260721,23,10,06,2,4633,森　　　　智　也,47,5,6.77,2,0.12,1.56.3
260721,23,11,01,1,4216,星　　　　栄　爾,10,42,6.83,1,0.12,1.50.6
260721,23,11,02,2,4102,益　田　　啓　司,13,2,6.77,2,0.24,1.51.8
260721,23,11,03,3,4962,畑　　　　竜　生,31,14,6.77,3,0.22,1.53.6
260721,23,11,04,5,4460,後　藤　　翔　之,52,12,6.87,4,0.25,1.54.1
260721,23,11,05,6,4365,盛　本　　真　輔,1,59,6.81,6,0.21,1.56.0
260721,23,11,06,4,5276,大　島　　隆乃介,59,50,6.83,5,0.34,1.56.4
260721,23,12,01,1,4072,森　永　　　　淳,15,18,6.76,1,0.14,1.50.6
260721,23,12,02,5,5267,石　本　　裕　武,22,56,6.81,5,0.08,1.51.3
260721,23,12,03,3,4497,桑　原　　　　悠,50,33,6.86,3,0.09,1.52.9
260721,23,12,04,4,4218,吉　川　　喜　継,11,37,6.87,4,0.10,1.54.3
260721,23,12,05,6,5015,高　橋　　竜　矢,25,47,6.89,6,0.12,1.55.0
260721,23,12,06,2,4362,土　屋　　智　則,37,16,6.80,2,0.11,1.56.4
260721,10,1,01,1,4816,村　松　　修　二,40,59,6.82,1,0.13,1.51.1
260721,10,1,02,4,4683,向井田　　直　弥,31,53,6.83,4,0.06,1.52.2
260721,10,1,03,2,5286,坂　井　　滉　哉,39,36,6.80,2,0.11,1.54.2
260721,10,1,04,5,3808,秋　田　　健太郎,59,30,6.90,5,0.05,1.54.8
260721,10,1,05,3,4979,中　野　　夢　斗,65,21,6.81,3,0.08,
260721,10,1,06,6,5355,萩　原　　丈太朗,68,67,6.84,6,0.06,
260721,10,2,01,1,3984,坂　口　　　　周,47,39,6.90,1,0.16,1.51.3
260721,10,2,02,3,4836,大　谷　　健　太,26,23,6.86,3,0.18,1.51.7
260721,10,2,03,2,4540,相　原　　利　章,41,35,6.84,2,0.21,1.53.0
260721,10,2,04,5,4003,表　　　　憲　一,34,42,6.76,5,0.24,1.54.3
260721,10,2,05,6,3922,菅　沼　　佳　昭,55,15,6.80,6,0.24,
260721,10,2,06,4,5404,内　田　　　　壮,32,43,6.77,4,0.24,
260721,10,3,01,6,3992,関　口　　智　久,14,28,6.74,6,0.14,1.58.8
260721,10,3,02,3,4024,井　口　　佳　典,51,32,6.75,3,0.09,2.00.7
260721,10,3,03,4,3596,河　上　　年　昭,44,47,6.85,4,0.11,2.02.5
260721,10,3,04,2,3339,泉　　　　具　巳,53,49,6.74,2,0.19,2.04.9
260721,10,3,05,1,4388,是　澤　　孝　宏,36,62,6.80,1,0.11,
260721,10,3,S1,5,4598,加　藤　　政　彦,28,68,6.78,5,0.08,
260721,10,4,01,1,4925,森　　　　悠　稀,57,70,6.79,1,0.16,1.51.5
260721,10,4,02,5,4182,吉　田　　和　仁,52,33,6.74,5,0.21,1.52.0
260721,10,4,03,4,4531,武　富　　智　亮,17,26,6.85,4,0.25,1.54.6
260721,10,4,04,6,4020,川　上　　清　人,27,27,6.83,6,0.15,1.55.5
260721,10,4,05,3,4063,市　橋　　卓　士,11,69,6.85,3,0.21,
260721,10,4,06,2,3471,赤　峰　　和　也,48,60,6.81,2,0.22,
260721,10,5,01,5,4883,岡　部　　大　輝,12,14,6.80,5,0.17,1.49.8
260721,10,5,02,2,3484,芝　田　　浩　治,63,61,6.88,2,0.13,1.51.9
260721,10,5,03,6,4832,権　藤　　俊　光,37,51,6.84,6,0.18,1.53.3
260721,10,5,04,3,3445,加　藤　　高　史,56,52,6.84,3,0.16,1.54.8
260721,10,5,05,4,4315,山　崎　　昂　介,38,44,6.83,4,0.15,
260721,10,5,06,1,3901,松　田　　憲　幸,67,38,6.90,1,0.21,
260721,10,6,01,4,4587,木　田　　峰由季,43,48,6.77,4,0.11,1.51.5
260721,10,6,02,3,4578,藤　山　　雅　弘,15,56,6.78,3,0.11,1.52.2
260721,10,6,03,5,5339,石　井　　伸　長,24,72,6.85,5,0.09,1.54.1
260721,10,6,04,6,4596,葛　原　　大　陽,70,65,6.87,6,0.17,1.55.1
260721,10,6,05,2,3808,秋　田　　健太郎,59,30,6.97,2,0.19,
260721,10,6,06,1,4119,泥　谷　　一　毅,16,46,6.92,1,0.17,
260721,10,7,01,1,3922,菅　沼　　佳　昭,55,15,6.81,1,0.27,1.51.1
260721,10,7,02,5,4459,片　岡　　雅　裕,22,11,6.86,5,0.09,1.52.2
260721,10,7,03,2,4016,西　川　　新太郎,30,45,6.91,2,0.23,1.54.2
260721,10,7,04,3,4683,向井田　　直　弥,31,53,6.89,3,0.17,1.55.7
260721,10,7,05,6,4848,仲　谷　　颯　仁,20,19,6.85,6,0.09,
260721,10,7,06,4,3339,泉　　　　具　巳,53,49,6.85,4,0.13,
260721,10,8,01,3,4919,吉　田　　翔　悟,60,37,6.94,3,0.16,1.51.2
260721,10,8,02,2,4592,小　林　　孝　弘,23,71,6.86,2,0.15,1.51.9
260721,10,8,03,4,4060,島　田　　一　生,42,40,6.83,4,0.22,1.53.9
260721,10,8,04,5,3471,赤　峰　　和　也,48,60,6.92,5,0.23,1.54.4
260721,10,8,05,6,3852,澤　　　　大　介,66,20,6.89,6,0.23,
260721,10,8,06,1,5355,萩　原　　丈太朗,68,67,6.98,1,0.14,
260721,10,9,01,3,4315,山　崎　　昂　介,38,44,6.91,3,0.07,1.52.0
260721,10,9,02,5,4540,相　原　　利　章,41,35,6.90,5,0.03,1.53.0
260721,10,9,03,4,3853,岩　崎　　正　哉,50,22,6.88,4,0.04,1.54.4
260721,10,9,04,2,4598,加　藤　　政　彦,28,68,6.86,2,0.06,1.55.5
260721,10,9,05,6,5431,得　山　　大　輝,69,13,6.82,6,0.13,
260721,10,9,06,1,4020,川　上　　清　人,27,27,6.86,1,0.13,
260721,10,10,01,1,3992,関　口　　智　久,14,28,6.84,1,0.09,1.51.2
260721,10,10,02,4,4024,井　口　　佳　典,51,32,6.83,4,0.09,1.52.4
260721,10,10,03,6,3984,坂　口　　　　周,47,39,6.87,6,0.11,1.53.4
260721,10,10,04,3,4531,武　富　　智　亮,17,26,6.91,3,0.08,1.55.1
260721,10,10,05,5,5286,坂　井　　滉　哉,39,36,6.83,5,0.09,
260721,10,10,06,2,5339,石　井　　伸　長,24,72,6.80,2,0.11,
260721,10,11,01,1,4848,仲　谷　　颯　仁,20,12,6.87,1,0.06,1.50.8
260721,10,11,02,4,4816,村　松　　修　二,40,59,6.87,4,0.07,1.52.0
260721,10,11,03,2,4883,岡　部　　大　輝,12,14,6.85,2,0.05,1.53.7
260721,10,11,04,5,4925,森　　　　悠　稀,57,70,6.80,5,0.06,1.54.2
260721,10,11,05,6,4388,是　澤　　孝　宏,36,62,6.88,6,0.05,
260721,10,11,06,3,4587,木　田　　峰由季,43,48,6.74,3,0.05,
260721,10,12,01,3,4060,島　田　　一　生,42,40,6.79,3,0.15,1.50.8
260721,10,12,02,5,4016,西　川　　新太郎,30,45,6.86,5,0.18,1.51.9
260721,10,12,03,1,4832,権　藤　　俊　光,37,51,6.86,1,0.21,1.53.2
260721,10,12,04,4,4836,大　谷　　健　太,26,23,6.93,4,0.23,1.53.8
260721,10,12,05,6,4119,泥　谷　　一　毅,16,46,6.88,6,0.22,
260721,10,12,06,2,4459,片　岡　　雅　裕,22,11,6.85,2,0.17,
260720,22,1,01,1,5009,大　賀　　龍之介,56,170,6.92,1,0.09,1.51.9
260720,22,1,02,4,5145,島　川　　海　輝,39,114,6.87,4,0.20,1.53.7
260720,22,1,03,2,5155,内　山　　七　海,74,125,6.86,2,0.07,1.54.5
260720,22,1,04,5,5032,谷　口　　知　優,70,157,6.98,5,0.12,1.54.8
260720,22,1,05,3,4966,田　川　　大　貴,27,161,6.93,3,0.18,
260720,22,1,06,6,5303,土　井　　歩　夢,34,127,6.91,6,0.11,
260720,22,2,01,1,5214,田　中　　宏　典,36,128,6.91,1,0.08,1.51.3
260720,22,2,02,3,5217,藤　原　　碧　生,73,159,6.93,3,0.11,1.52.4
260720,22,2,03,2,5212,西　川　　拓　利,22,111,6.93,2,0.06,1.53.3
260720,22,2,04,5,5161,登　玉　　隼　百,49,130,6.92,5,0.12,1.55.7
260720,22,2,05,4,5146,野　田　　彩　加,28,110,6.99,4,0.13,
260720,22,2,06,6,5218,山　田　　理　央,63,108,6.91,6,0.16,
260720,22,3,01,2,5106,山　崎　　　　祥,13,139,6.88,2,0.25,1.57.8
260720,22,3,02,4,5121,定　松　　勇　樹,11,169,6.91,4,0.11,1.59.9
260720,22,3,03,3,5195,北　村　　寧　々,19,143,6.98,3,0.12,2.02.5
260720,22,3,04,6,5298,水　谷　　理　人,16,167,6.93,6,0.09,2.06.1
260720,22,3,05,1,5189,藤　原　　早　菜,46,118,6.93,1,0.30,
260720,22,3,S0,5,5018,竹　下　　大　樹,15,162,6.92,5,0.10,
260720,22,4,01,3,5238,笹　木　　香　吾,62,136,6.91,3,0.05,1.52.1
260720,22,4,02,4,5277,井　上　　未　都,29,165,6.90,4,0.04,1.52.8
260720,22,4,03,1,5160,藤　森　　陸　斗,35,104,6.92,1,0.19,1.54.4
260720,22,4,04,2,5136,濱　野　　斗　馬,54,132,6.90,2,0.07,1.55.6
260720,22,4,05,5,5188,武　井　　莉里佳,50,124,6.93,5,0.01,
260720,22,4,06,6,5142,常　住　　　　蓮,52,119,6.88,6,0.02,
260720,22,5,01,3,5278,田　中　　駿　兵,12,117,6.91,3,0.09,1.50.5
260720,22,5,02,1,5060,数　原　　　　魁,31,129,6.92,1,0.11,1.53.1
260720,22,5,03,2,5118,野　田　　なづき,17,148,6.94,2,0.16,1.54.3
260720,22,5,04,5,5299,西　丸　　敦　基,72,137,6.94,5,0.13,1.55.3
260720,22,5,05,4,5158,宮　脇　　遼　太,68,140,6.87,4,0.08,
260720,22,5,06,6,5064,品　川　　二千翔,21,109,6.95,6,0.23,
260720,22,6,01,6,5243,三　馬　　崇　史,26,172,6.87,6,0.08,1.51.6
260720,22,6,02,4,5058,前　原　　大　道,58,141,6.97,4,0.19,1.52.7
260720,22,6,03,2,5092,篠　原　　晟　弥,33,122,6.94,2,0.26,1.54.3
260720,22,6,04,1,5012,加　倉　　侑　征,32,106,6.98,1,0.20,1.55.0
260720,22,6,05,3,4938,小　芦　　るり華,65,150,6.91,3,0.16,
260720,22,6,06,5,4857,加　藤　　翔　馬,61,156,6.97,5,0.18,
260720,22,7,01,5,5029,中　　　　亮　太,30,133,6.87,5,0.06,2.00.9
260720,22,7,02,2,5222,津　田　　陸　翔,44,134,6.93,2,0.16,2.04.6
260720,22,7,03,1,5146,野　田　　彩　加,28,110,6.95,1,0.16,2.06.7
260720,22,7,04,6,4966,田　川　　大　貴,27,161,6.97,6,0.09,2.11.1
260720,22,7,05,3,5224,西　岡　　顕　心,37,101,6.98,3,0.11,
260720,22,7,S0,4,4994,山　本　　梨　菜,25,153,6.92,4,0.09,
260720,22,8,01,1,4985,井　本　　昌　也,20,168,6.92,1,0.17,1.51.6
260720,22,8,02,4,5106,山　崎　　　　祥,13,139,6.90,4,0.16,1.52.9
260720,22,8,03,6,5330,安河内　　鈴之介,71,126,6.95,6,0.07,1.55.0
260720,22,8,04,2,5217,藤　原　　碧　生,73,159,6.99,2,0.23,1.55.6
260720,22,8,05,5,5193,米　丸　　乃　絵,59,145,6.91,5,0.09,
260720,22,8,06,3,5032,谷　口　　知　優,70,157,7.01,3,0.13,
260720,22,9,01,1,4963,實　森　　美　祐,55,135,6.93,1,0.12,1.51.6
260720,22,9,02,3,5303,土　井　　歩　夢,34,127,6.91,3,0.12,1.52.6
260720,22,9,03,4,5043,中　村　　日　向,43,123,6.89,4,0.13,1.54.8
260720,22,9,04,6,5121,定　松　　勇　樹,11,169,6.96,6,0.14,1.55.3
260720,22,9,05,2,5188,武　井　　莉里佳,50,124,6.90,2,0.19,
260720,22,9,06,5,5212,西　川　　拓　利,22,111,6.97,5,0.15,
260720,22,10,01,1,5016,宮　田　　龍　馬,75,116,6.92,1,0.05,1.50.9
260720,22,10,02,3,5160,藤　森　　陸　斗,35,104,6.99,3,0.17,1.53.0
260720,22,10,03,4,5189,藤　原　　早　菜,46,118,6.87,4,0.12,1.54.1
260720,22,10,04,5,5155,内　山　　七　海,74,125,6.88,5,0.08,1.54.7
260720,22,10,05,6,5278,田　中　　駿　兵,12,117,6.92,6,0.10,
260720,22,10,06,2,5199,垂　水　　　　悠,57,138,6.93,2,0.09,
260720,22,11,01,1,5058,前　原　　大　道,58,141,6.90,1,0.10,1.50.0
260720,22,11,02,2,5028,原　田　　才一郎,14,160,6.88,2,0.14,1.51.7
260720,22,11,03,3,5257,西　丸　　侑太朗,18,174,6.92,3,0.10,1.53.6
260720,22,11,04,4,5281,井　上　　遥　妃,67,105,6.94,4,0.11,1.54.8
260720,22,11,05,5,5238,笹　木　　香　吾,62,136,6.99,5,0.20,
260720,22,11,06,6,5118,野　田　　なづき,17,148,6.95,6,0.26,
260720,22,12,01,4,5142,常　住　　　　蓮,52,119,6.88,4,0.16,1.51.1
260720,22,12,02,5,5060,数　原　　　　魁,31,129,6.97,5,0.13,1.53.2
260720,22,12,03,1,5224,西　岡　　顕　心,37,101,6.96,1,0.17,1.54.3
260720,22,12,04,2,5161,登　玉　　隼　百,49,130,6.88,2,0.13,1.54.7
260720,22,12,05,3,5012,加　倉　　侑　征,32,106,6.96,3,0.10,
260720,22,12,06,6,5195,北　村　　寧　々,19,143,6.97,6,0.13,
260720,20,1,01,1,3224,栗　山　　繁　洋,4,25,6.96,1,0.12,1.52.5
260720,20,1,02,3,3401,上　田　　隆　章,2,51,7.05,3,0.16,1.53.1
260720,20,1,03,2,5247,大　森　　　　翼,6,49,6.90,2,0.12,1.54.8
260720,20,1,04,5,4461,安　田　　吉　宏,29,21,6.96,5,0.17,1.55.7
260720,20,1,05,4,4764,小　池　　礼　乃,10,36,6.98,4,0.18,
260720,20,1,06,6,5451,知　念　　伶　奈,57,40,6.95,6,0.21,
260720,20,2,01,3,3872,岡　田　　憲　行,42,60,7.02,1,0.20,1.52.3
260720,20,2,02,1,3581,加　木　　　　郁,22,72,6.92,2,0.30,1.53.9
260720,20,2,03,4,3564,桑　原　　　　啓,28,67,6.91,4,0.19,1.54.8
260720,20,2,04,5,4061,萩　原　　秀　人,7,56,6.94,5,0.20,1.55.5
260720,20,2,05,2,3933,山　地　　正　樹,32,31,6.88,3,0.34,
260720,20,2,06,6,5380,野　田　　亜　湖,8,42,6.89,6,0.25,
260720,20,3,01,1,4992,廣　瀬　　篤　哉,30,12,6.94,1,0.11,1.51.6
260720,20,3,02,2,4961,西　橋　　奈　未,38,15,6.96,2,0.15,1.52.8
260720,20,3,03,3,3882,新　田　　智　彰,9,66,6.96,3,0.15,1.54.4
260720,20,3,04,5,3800,牧　　　　宏　次,62,33,6.98,5,0.12,1.55.5
260720,20,3,05,4,3787,天　野　　　　誠,11,19,6.96,4,0.21,
260720,20,3,06,6,3577,向　所　　浩　二,59,73,6.93,6,0.17,
260720,20,4,01,3,3909,佐々木　　康　幸,24,24,6.88,3,0.06,1.51.1
260720,20,4,02,6,4344,新　田　　雄　史,17,17,6.92,4,0.08,1.52.8
260720,20,4,03,1,4264,長　尾　　章　平,16,58,6.95,1,0.15,1.54.1
260720,20,4,04,4,5307,富　永　　夏哉人,44,47,6.91,5,0.13,1.54.6
260720,20,4,05,5,5394,福　西　　広太郎,46,22,6.88,6,0.14,
260720,20,4,06,2,5314,中　曽　　瑠　華,27,46,6.92,2,0.13,
260720,20,5,01,1,4908,上　田　　龍　星,52,26,6.85,1,0.08,1.51.1
260720,20,5,02,2,4331,三　好　　勇　人,50,13,6.96,2,0.12,1.53.9
260720,20,5,03,4,4933,板　橋　　侑　我,21,37,6.86,4,0.15,1.54.3
260720,20,5,04,5,3566,川　添　　英　正,45,57,6.90,5,0.17,1.55.3
260720,20,5,05,6,4765,野田部　　宏　子,54,39,6.88,6,0.11,
260720,20,5,06,3,4988,牟　田　　奨　太,13,65,6.95,3,0.15,
260720,20,6,01,1,4084,杉　山　　正　樹,56,68,6.93,1,0.16,1.52.1
260720,20,6,02,5,4586,磯　部　　　　誠,49,53,6.90,5,0.19,1.52.8
260720,20,6,03,3,4051,清　水　　敦　揮,36,48,6.93,3,0.17,1.55.4
260720,20,6,04,4,3989,熊　本　　英　一,18,35,6.93,4,0.18,1.55.8
260720,20,6,05,2,4461,安　田　　吉　宏,29,21,6.91,2,0.20,
260720,20,6,06,6,5412,久保田　　凪　紗,37,69,6.92,6,0.16,
260720,20,7,01,1,4682,大　上　　卓　人,41,38,6.84,1,0.10,1.50.8
260720,20,7,02,3,4086,寺　本　　重　宣,20,34,6.85,3,0.13,1.53.1
260720,20,7,03,2,5323,香　川　　陽　太,51,63,6.88,2,0.11,1.55.3
260720,20,7,04,4,3224,栗　山　　繁　洋,4,25,6.88,4,0.15,1.56.9
260720,20,7,05,5,5291,三　嶌　　こころ,43,74,6.94,5,0.23,
260720,20,7,06,6,3564,桑　原　　　　啓,28,67,6.89,6,0.15,
260720,20,8,01,2,4700,金　子　　和　之,1,75,6.89,2,0.11,1.51.6
260720,20,8,02,6,5394,福　西　　広太郎,46,22,6.89,6,0.14,1.53.2
260720,20,8,03,3,4111,奥　田　　　　誠,15,54,6.96,3,0.09,1.55.1
260720,20,8,04,1,3800,牧　　　　宏　次,62,33,6.88,1,0.17,1.55.2
260720,20,8,05,5,3787,天　野　　　　誠,11,19,6.93,5,0.18,
260720,20,8,06,4,3401,上　田　　隆　章,2,51,6.92,4,0.25,
260720,20,9,01,1,4061,萩　原　　秀　人,7,56,6.89,1,0.05,1.50.7
260720,20,9,02,2,4908,上　田　　龍　星,52,26,6.87,2,0.05,1.51.8
260720,20,9,03,4,4961,西　橋　　奈　未,38,15,6.88,4,0.11,1.53.5
260720,20,9,04,6,4264,長　尾　　章　平,16,58,6.96,6,0.14,1.54.6
260720,20,9,05,3,4331,三　好　　勇　人,50,13,6.95,3,0.11,
260720,20,9,06,5,5247,大　森　　　　翼,6,49,6.87,5,0.08,
260720,20,10,01,1,4344,新　田　　雄　史,17,17,6.89,1,0.01,1.50.8
260720,20,10,02,5,3872,岡　田　　憲　行,42,60,7.03,4,0.04,1.52.4
260720,20,10,03,3,3933,山　地　　正　樹,32,31,6.89,2,0.06,1.53.2
260720,20,10,04,4,4992,廣　瀬　　篤　哉,30,12,6.97,6,0.17,1.55.5
260720,20,10,05,2,4933,板　橋　　侑　我,21,37,6.98,3,0.16,
260720,20,10,06,6,4084,杉　山　　正　樹,56,68,7.02,5,0.15,
260720,20,11,01,1,4586,磯　部　　　　誠,49,53,6.93,1,0.08,1.51.0
260720,20,11,02,2,4682,大　上　　卓　人,41,38,6.87,2,0.09,1.51.9
260720,20,11,03,5,4086,寺　本　　重　宣,20,34,6.93,5,0.14,1.53.0
260720,20,11,04,4,3909,佐々木　　康　幸,24,24,6.94,4,0.06,1.55.1
260720,20,11,05,6,4051,清　水　　敦　揮,36,48,7.00,6,0.24,
260720,20,11,06,3,5307,富　永　　夏哉人,44,47,6.91,3,0.09,
260720,20,12,01,1,4111,奥　田　　　　誠,15,54,6.97,1,0.19,1.51.9
260720,20,12,02,2,3989,熊　本　　英　一,18,35,6.95,2,0.24,1.53.0
260720,20,12,03,3,3581,加　木　　　　郁,22,72,6.95,3,0.19,1.54.8
260720,20,12,04,5,4700,金　子　　和　之,1,75,6.95,5,0.14,1.55.6
260720,20,12,05,4,3882,新　田　　智　彰,9,66,6.98,4,0.16,
260720,20,12,06,6,5323,香　川　　陽　太,51,63,6.90,6,0.12,
260720,19,1,01,3,5003,来　田　　衣　織,44,20,6.77,3,0.20,1.51.3
260720,19,1,02,2,4484,稲　生　　夏　季,66,23,6.87,2,0.30,1.53.9
260720,19,1,03,1,3580,水　口　　由　紀,64,12,6.84,1,0.19,1.54.6
260720,19,1,04,6,5180,藤　本　　紗弥香,39,14,6.86,5,0.39,1.55.5
260720,19,1,05,5,5406,小　畑　　楓　夏,58,67,6.89,6,0.26,
260720,19,1,06,4,5335,森　　　　陽　多,47,45,6.88,4,0.25,
260720,19,2,01,4,4014,片　岡　　恵　里,21,59,6.80,4,0.18,1.50.4
260720,19,2,02,1,4479,矢　野　　真梨菜,54,36,6.80,1,0.16,1.51.6
260720,19,2,03,2,4473,藤　堂　　里　香,30,29,6.75,2,0.17,1.53.4
260720,19,2,04,3,3175,渡　辺　　千　草,22,66,6.84,3,0.17,1.53.9
260720,19,2,05,6,4941,孫　崎　　百　世,53,65,6.77,6,0.25,
260720,19,2,06,5,5254,羽　田　　妃　希,41,69,6.80,5,0.23,
260720,19,3,01,3,4536,喜　井　　つかさ,52,55,6.78,3,0.12,1.50.5
260720,19,3,02,2,5342,原　村　　百　那,67,34,6.77,2,0.15,1.52.2
260720,19,3,03,5,5129,山　口　　真喜子,42,33,6.86,5,0.17,1.53.9
260720,19,3,04,6,5413,宮　城　　那　菜,34,27,6.83,6,0.06,1.54.6
260720,19,3,05,4,5123,福　山　　恵里奈,55,19,6.89,4,0.04,
260720,19,3,06,1,5151,山　下　　奈　緒,13,68,6.85,1,0.26,
260720,19,4,01,1,3801,五反田　　　　忍,63,43,6.76,1,0.15,1.51.1
260720,19,4,02,2,3334,角　　　　ひとみ,18,25,6.79,2,0.16,1.52.4
260720,19,4,03,3,4897,深　見　　亜由美,20,57,6.86,3,0.14,1.53.8
260720,19,4,04,5,5391,出　穂　　和　鼓,19,31,6.76,5,0.26,1.55.2
260720,19,4,05,6,4611,今　井　　美　亜,38,73,6.80,6,0.15,
260720,19,4,06,4,3207,田　村　　美　和,60,46,6.85,4,0.31,
260720,19,5,01,6,4050,田　口　　節　子,72,58,6.73,6,0.17,1.50.5
260720,19,5,02,1,4738,清　埜　　翔　子,61,11,6.79,1,0.14,1.52.2
260720,19,5,03,3,5272,松　田　　真　実,29,17,6.84,3,0.29,1.53.8
260720,19,5,04,5,5416,龍　田　　真　白,73,61,6.80,5,0.14,1.55.4
260720,19,5,05,2,5164,森　田　　梨　湖,51,38,6.87,2,0.30,
260720,19,5,06,4,3357,福　島　　陽　子,31,40,6.82,4,0.28,
260720,19,6,01,3,3618,海　野　　ゆかり,57,44,6.75,3,0.14,1.51.5
260720,19,6,02,1,4525,真　子　　奈津実,11,64,6.78,1,0.22,1.53.0
