hd,jcd,rno,chaku,waku,toban,name,motorNo,boatNo,tenjiT,shinnyu,st,raceTime
260131,22,1,06,6,4569,中　澤　　宏　奈,37,119,6.73,6,0.30,
260131,22,2,01,1,3211,北　川　　敏　弘,72,131,6.84,1,0.17,1.49.9
260131,22,2,02,4,4274,長　畑　　友　輔,49,153,6.72,4,0.20,1.50.5
260131,22,2,03,2,5090,生　方　　靖　亜,50,167,6.82,2,0.15,1.51.7
260131,22,2,04,3,3482,金　子　　猛　志,66,154,6.84,3,0.17,1.52.5
260131,22,2,05,6,5129,山　口　　真喜子,74,164,6.77,6,0.19,
260131,22,2,06,5,4711,前　出　　達　吉,56,142,6.86,5,0.24,
260131,22,3,01,1,3444,香　月　　大　介,38,109,6.74,1,0.07,1.49.1
260131,22,3,02,3,4826,井　上　　一　輝,23,126,6.77,3,0.12,1.50.4
260131,22,3,03,5,3714,梶　原　　　　正,13,165,6.79,5,0.15,1.51.5
260131,22,3,04,6,4747,山　戸　　信　二,69,113,6.80,6,0.17,1.53.1
260131,22,3,05,2,3302,谷　川　　里　江,18,130,6.75,2,0.04,
260131,22,3,06,4,5317,長　尾　　萌　加,25,105,6.74,4,0.26,
260131,22,4,01,4,4218,吉　川　　喜　継,32,172,6.82,4,0.14,1.49.0
260131,22,4,02,2,3478,嶋　田　　貴　支,40,110,6.83,2,0.18,1.50.1
260131,22,4,03,1,3713,伊　藤　　誠　二,39,170,6.76,1,0.14,1.51.4
260131,22,4,04,3,4676,後　藤　　隼　之,54,118,6.79,3,0.16,1.51.9
260131,22,4,05,5,4374,永　田　　義　紘,68,147,6.81,5,0.16,
260131,22,4,06,6,3615,横　田　　　　茂,28,146,6.86,6,0.17,
260131,22,5,01,3,4022,待　鳥　　雄　紀,16,139,6.76,4,0.09,1.49.2
260131,22,5,02,5,4446,和　田　　兼　輔,52,128,6.73,5,0.09,1.50.7
260131,22,5,03,6,5156,坂　野　　さくら,63,116,6.76,6,0.11,1.51.9
260131,22,5,04,4,3574,大　神　　康　司,26,125,6.90,2,0.09,1.52.0
260131,22,5,05,2,3519,冨　田　　秀　幸,42,136,6.83,3,0.14,
260131,22,5,06,1,4594,谷　川　　祐　一,71,104,6.83,1,0.15,
260131,22,6,01,2,3761,山　本　　光　雄,51,112,6.82,2,0.20,1.49.0
260131,22,6,02,1,3340,池　田　　雷　太,30,159,6.80,1,0.23,1.49.9
260131,22,6,03,5,3556,田　中　　信一郎,70,143,6.79,5,0.23,1.50.5
260131,22,6,04,6,4900,中　田　　夕　貴,22,137,6.72,6,0.22,1.52.5
260131,22,6,05,4,3807,岡　部　　　　哲,73,114,6.80,4,0.24,
260131,22,6,06,3,4274,長　畑　　友　輔,49,153,6.72,3,0.24,
260131,22,7,01,1,5352,西　岡　　蒼　志,21,115,6.77,1,0.06,1.47.6
260131,22,7,02,4,3211,北　川　　敏　弘,72,131,6.87,4,0.08,1.50.9
260131,22,7,03,6,5317,長　尾　　萌　加,25,105,6.77,6,0.13,1.52.3
260131,22,7,04,5,4472,尾　嶋　　一　広,53,106,6.73,5,0.09,1.52.3
260131,22,7,05,3,4569,中　澤　　宏　奈,37,119,6.69,3,0.04,
260131,22,7,06,2,3843,上　之　　晃　弘,64,120,6.79,2,0.08,
260131,22,8,01,2,4204,柴　田　　大　輔,11,160,6.79,2,0.20,1.55.3
260131,22,8,02,1,3482,金　子　　猛　志,66,154,6.90,1,0.19,1.57.4
260131,22,8,03,6,4624,高　田　　　　明,67,168,6.77,6,0.09,1.59.9
260131,22,8,04,5,3444,香　月　　大　介,38,109,6.82,5,0.10,2.01.6
260131,22,8,S0,3,4374,永　田　　義　紘,68,147,6.90,3,0.12,
260131,22,8,S1,4,4512,高　野　　哲　史,24,151,6.94,4,0.14,
260131,22,9,01,1,3574,大　神　　康　司,26,125,6.87,1,0.20,1.49.9
260131,22,9,02,2,3714,梶　原　　　　正,13,165,6.84,2,0.19,1.50.7
260131,22,9,03,4,3713,伊　藤　　誠　二,39,170,6.87,4,0.17,1.51.7
260131,22,9,04,6,4676,後　藤　　隼　之,54,118,6.91,6,0.24,1.53.0
260131,22,9,05,3,3871,池　田　　紫　乃,36,171,6.86,3,0.20,
260131,22,9,06,5,4594,谷　川　　祐　一,71,104,6.86,5,0.23,
260131,22,10,01,1,3761,山　本　　光　雄,51,112,6.85,1,0.07,1.48.6
260131,22,10,02,3,4218,吉　川　　喜　継,32,172,6.89,3,0.08,1.49.7
260131,22,10,03,4,4446,和　田　　兼　輔,52,128,6.83,4,0.15,1.51.9
260131,22,10,04,2,5258,仲　本　　　　舜,61,121,6.82,2,0.05,1.52.9
260131,22,10,05,6,5090,生　方　　靖　亜,50,167,6.81,6,0.29,
260131,22,10,06,5,3302,谷　川　　里　江,18,130,6.88,5,0.14,
260131,22,11,01,2,4472,尾　嶋　　一　広,53,106,6.77,2,0.14,1.48.1
260131,22,11,02,4,4711,前　出　　達　吉,56,142,6.85,4,0.12,1.49.6
260131,22,11,03,1,3556,田　中　　信一郎,70,143,6.79,1,0.17,1.51.5
260131,22,11,04,6,4826,井　上　　一　輝,23,126,6.82,6,0.10,1.52.5
260131,22,11,05,5,5352,西　岡　　蒼　志,21,115,6.81,5,0.10,
260131,22,11,06,3,3478,嶋　田　　貴　支,40,110,6.89,3,0.11,
260131,22,12,01,2,5066,鈴　木　　孝　明,55,148,6.72,2,0.16,1.47.4
260131,22,12,02,1,3557,太　田　　和　美,47,140,6.72,1,0.14,1.48.9
260131,22,12,03,3,5212,西　川　　拓　利,41,158,6.77,3,0.14,1.50.7
260131,22,12,04,4,4061,萩　原　　秀　人,27,163,6.80,4,0.19,1.52.2
260131,22,12,05,6,4487,三　原　　　　司,29,161,6.81,6,0.26,
260131,22,12,06,5,3523,寳　田　　亮　治,45,101,6.83,5,0.24,
260131,21,1,01,1,4073,大　橋　　純一郎,3,151,6.80,1,0.12,1.47.1
260131,21,1,02,2,3957,大　谷　　直　弘,37,137,6.72,2,0.15,1.48.5
260131,21,1,03,5,3757,畑　　　　和　宏,58,158,6.72,4,0.14,1.50.0
260131,21,1,04,3,3808,秋　田　　健太郎,31,138,6.76,3,0.15,1.50.5
260131,21,1,05,6,3539,金　子　　順　一,50,131,6.80,5,0.20,
260131,21,1,06,4,5392,安　武　　一　也,18,134,6.69,6,0.15,
260131,21,2,01,1,4148,枝　尾　　　　賢,6,116,6.72,1,0.07,1.46.7
260131,21,2,02,5,4592,小　林　　孝　弘,56,141,6.66,5,0.06,1.48.0
260131,21,2,03,2,4329,小　松　　卓　司,52,112,6.69,2,0.06,1.49.2
260131,21,2,04,4,4428,有　賀　　達　也,36,152,6.69,4,0.21,1.50.2
260131,21,2,05,6,5336,瀬　川　　大　地,33,144,6.69,6,0.07,
260131,21,2,06,3,3075,中　村　　裕　将,20,133,6.85,3,0.17,
260131,21,3,01,1,4402,乙　藤　　智　史,9,162,6.65,1,0.17,1.46.9
260131,21,3,02,3,4824,松　井　　洪　弥,51,160,6.78,3,0.13,1.47.9
260131,21,3,03,4,3284,渡　邊　　伸太郎,34,139,6.73,4,0.17,1.49.1
260131,21,3,04,5,4674,池　田　　剛　規,12,122,6.70,5,0.16,1.51.0
260131,21,3,05,6,4956,齊　藤　　大　将,27,146,6.74,6,0.25,
260131,21,3,06,2,3949,今　出　　晋　二,25,150,6.75,2,0.19,
260131,21,4,01,1,3940,飯　山　　　　泰,15,128,6.65,1,0.18,1.45.9
260131,21,4,02,6,5308,藤　森　　拓　海,19,153,6.76,6,0.13,1.49.0
260131,21,4,03,2,3904,森　　　　貴　洋,16,145,6.72,2,0.19,1.49.7
260131,21,4,04,5,4618,乃　村　　康　友,40,165,6.77,5,0.13,1.50.9
260131,21,4,05,3,3748,小　黒　　竜　吾,21,161,6.75,3,0.16,
260131,21,4,06,4,4067,永　井　　　　源,45,164,6.68,4,0.13,
260131,21,5,01,1,4109,谷　津　　幸　宏,38,119,6.72,1,0.13,1.46.8
260131,21,5,02,4,3576,白　水　　勝　也,32,136,6.70,4,0.09,1.47.8
260131,21,5,03,5,3882,新　田　　智　彰,5,156,6.76,5,0.12,1.49.7
260131,21,5,04,2,4346,前　田　　健太郎,4,148,6.76,2,0.13,1.50.8
260131,21,5,05,6,5404,内　田　　　　壮,42,157,6.73,6,0.14,
260131,21,5,06,3,3539,金　子　　順　一,50,131,6.77,3,0.18,
260131,21,6,01,3,4790,柳　内　　敬　太,8,123,6.72,3,0.10,1.46.9
260131,21,6,02,4,4570,前　田　　聖　文,59,155,6.65,4,0.12,1.47.5
260131,21,6,03,1,3516,吉　原　　聖　人,55,114,6.69,1,0.07,1.50.4
260131,21,6,04,5,3327,野長瀬　　正　孝,10,129,6.74,5,0.11,1.51.9
260131,21,6,05,6,3808,秋　田　　健太郎,31,138,6.80,6,0.13,
260131,21,6,06,2,4592,小　林　　孝　弘,56,141,6.68,2,0.10,
260131,21,7,01,4,4329,小　松　　卓　司,52,112,6.69,4,0.19,1.46.8
260131,21,7,02,2,4956,齊　藤　　大　将,27,146,6.74,2,0.17,1.48.2
260131,21,7,03,5,4277,金　田　　大　輔,23,135,6.66,5,0.23,1.50.9
260131,21,7,04,1,3463,乙　津　　康　志,11,140,6.68,1,0.33,1.52.1
260131,21,7,05,3,4114,深　澤　　達　徳,53,120,6.73,3,0.18,
260131,21,7,06,6,5392,安　武　　一　也,18,134,6.61,6,0.27,
260131,21,8,01,1,4343,村　岡　　　　賢,2,159,6.70,1,0.17,1.47.5
260131,21,8,02,2,3284,渡　邊　　伸太郎,34,139,6.78,2,0.18,1.49.2
260131,21,8,03,4,4057,松　井　　賢　治,43,127,6.69,4,0.18,1.50.2
260131,21,8,04,5,3904,森　　　　貴　洋,16,145,6.75,5,0.24,1.51.4
260131,21,8,05,3,4342,谷　野　　錬　志,30,169,6.71,3,0.14,
260131,21,8,06,6,3370,坪　内　　　　実,14,126,6.71,6,0.25,
260131,21,9,01,1,3748,小　黒　　竜　吾,21,161,6.72,1,0.04,1.47.3
260131,21,9,02,4,4552,杉　山　　勝　匡,1,143,6.74,4,0.09,1.48.3
260131,21,9,03,2,5308,藤　森　　拓　海,19,153,6.72,2,0.05,1.50.5
260131,21,9,04,6,4598,加　藤　　政　彦,39,113,6.74,6,0.16,1.51.5
260131,21,9,05,5,3949,今　出　　晋　二,25,150,6.73,5,0.14,
260131,21,9,06,3,5336,瀬　川　　大　地,33,144,6.68,3,0.05,
260131,21,10,01,1,3576,白　水　　勝　也,32,136,6.71,1,0.14,1.46.5
260131,21,10,02,3,4067,永　井　　　　源,45,164,6.66,3,0.08,1.48.3
260131,21,10,03,2,4148,枝　尾　　　　賢,6,116,6.72,2,0.08,1.49.3
260131,21,10,04,4,4346,前　田　　健太郎,4,148,6.82,4,0.06,1.51.0
260131,21,10,05,5,4824,松　井　　洪　弥,51,160,6.78,5,0.06,
260131,21,10,06,6,3957,大　谷　　直　弘,37,137,6.73,6,0.11,
260131,21,11,01,1,4428,有　賀　　達　也,36,152,6.71,1,0.08,1.47.1
260131,21,11,02,2,4402,乙　藤　　智　史,9,162,6.71,2,0.11,1.48.3
260131,21,11,03,5,3463,乙　津　　康　志,11,140,6.80,5,0.11,1.50.7
260131,21,11,04,4,4790,柳　内　　敬　太,8,123,6.78,4,0.07,1.51.1
260131,21,11,05,3,3327,野長瀬　　正　孝,10,129,6.80,3,0.13,
260131,21,11,06,6,4073,大　橋　　純一郎,3,151,6.78,6,0.18,
260131,21,12,01,4,4342,谷　野　　錬　志,30,169,6.74,4,0.08,1.47.5
260131,21,12,02,5,4343,村　岡　　　　賢,2,159,6.76,5,0.08,1.48.3
260131,21,12,03,1,4570,前　田　　聖　文,59,155,6.65,1,0.19,1.49.4
260131,21,12,04,3,4109,谷　津　　幸　宏,38,119,6.79,3,0.20,1.50.5
260131,21,12,05,6,3516,吉　原　　聖　人,55,114,6.81,6,0.17,
260131,21,12,06,2,3940,飯　山　　　　泰,15,128,6.66,2,0.16,
260131,19,1,01,3,4361,柳　生　　泰　二,59,57,6.67,4,0.12,1.48.8
260131,19,1,02,2,5189,藤　原　　早　菜,17,72,6.66,3,0.25,1.49.2
260131,19,1,03,5,3737,上　平　　真　二,24,70,6.67,5,0.19,1.51.3
260131,19,1,04,6,4069,山　本　　修　一,54,39,6.74,6,0.23,1.52.2
260131,19,1,05,1,3618,海　野　　ゆかり,71,14,6.60,2,0.22,
260131,19,1,06,4,4089,妹　尾　　忠　幸,26,62,6.72,1,0.33,
260131,19,2,01,3,4370,山　口　　達　也,73,21,6.70,3,0.08,1.48.4
260131,19,2,02,4,4292,麻　生　　慎　介,34,31,6.77,4,0.09,1.48.7
260131,19,2,03,5,4886,入　海　　　　馨,57,36,6.79,5,0.17,1.50.3
260131,19,2,04,6,4064,原　田　　篤　志,72,60,6.74,6,0.16,1.51.1
260131,19,2,05,2,5015,高　橋　　竜　矢,39,44,6.72,2,0.19,
260131,19,2,06,1,4014,片　岡　　恵　里,30,50,6.67,1,0.21,
260131,19,3,01,1,4264,長　尾　　章　平,51,18,6.66,1,0.05,1.47.2
260131,19,3,02,2,4713,白　神　　　　優,60,37,6.73,2,0.03,1.47.5
260131,19,3,03,5,4980,佐々木　　完　太,45,67,6.77,5,0.07,1.50.0
260131,19,3,04,4,4798,浜　先　　真　範,48,20,6.70,4,0.02,1.50.7
260131,19,3,05,6,3822,平　尾　　崇　典,16,11,6.66,6,0.07,
260131,19,3,06,3,4537,渡　邉　　和　将,20,34,6.70,3,0.04,
260131,19,4,01,2,4682,大　上　　卓　人,43,55,6.71,1,0.12,1.46.5
260131,19,4,02,1,5058,前　原　　大　道,13,42,6.68,2,0.13,1.48.4
260131,19,4,03,6,3897,白　井　　英　治,33,68,6.76,5,0.09,1.49.5
260131,19,4,04,4,4501,樋　口　　由加里,44,12,6.74,6,0.18,1.51.5
260131,19,4,05,3,4482,守　屋　　美　穂,52,33,6.72,3,0.14,
260131,19,4,06,5,4762,藤　原　　啓史朗,55,51,6.75,4,0.13,
260131,19,5,01,2,4398,船　岡　　洋一郎,63,71,6.71,3,0.08,1.47.3
260131,19,5,02,1,3562,山　下　　和　彦,40,53,6.75,1,0.08,1.48.2
260131,19,5,03,3,4584,村　岡　　賢　人,65,46,6.66,4,0.11,1.49.3
260131,19,5,04,4,4324,海　野　　康志郎,49,40,6.84,2,0.09,1.51.9
260131,19,5,05,6,3300,川　崎　　智　幸,64,52,6.80,5,0.08,
260131,19,5,06,5,5163,清　水　　愛　海,58,29,6.75,6,0.08,
260131,19,6,01,1,5217,藤　原　　碧　生,23,66,6.71,1,0.16,1.46.6
260131,19,6,02,2,4050,田　口　　節　子,32,63,6.72,2,0.14,1.48.1
260131,19,6,03,4,3942,寺　田　　　　祥,36,49,6.72,4,0.08,1.49.5
260131,19,6,04,3,4051,清　水　　敦　揮,12,30,6.75,3,0.09,1.49.7
260131,19,6,05,6,4601,森　野　　正　弘,14,32,6.75,6,0.09,
260131,19,6,06,5,4471,新　田　　泰　章,47,61,6.74,5,0.08,
260131,19,7,01,1,4166,吉　田　　拡　郎,21,58,6.71,1,0.15,1.48.0
260131,19,7,02,2,4064,原　田　　篤　志,72,60,6.77,2,0.16,1.49.3
260131,19,7,03,3,4963,實　森　　美　祐,67,73,6.73,3,0.16,1.50.1
260131,19,7,04,6,4985,井　本　　昌　也,11,25,6.78,6,0.22,1.51.1
260131,19,7,05,4,4434,田　中　　辰　彦,62,19,6.78,4,0.24,
260131,19,7,06,5,5189,藤　原　　早　菜,17,72,6.79,5,0.27,
260131,19,8,01,1,5015,高　橋　　竜　矢,39,44,6.72,1,0.09,1.46.8
260131,19,8,02,4,4980,佐々木　　完　太,45,67,6.72,4,0.18,1.49.0
260131,19,8,03,2,4418,茅　原　　悠　紀,38,27,6.70,2,0.13,1.50.3
260131,19,8,04,3,5058,前　原　　大　道,13,42,6.70,3,0.13,1.50.4
260131,19,8,05,6,4239,竹　田　　辰　也,56,15,6.79,6,0.20,
260131,19,8,06,5,3618,海　野　　ゆかり,71,14,6.76,5,0.21,
260131,19,9,01,1,4361,柳　生　　泰　二,59,57,6.72,1,0.08,1.47.8
260131,19,9,02,2,3711,江　本　　真　治,53,24,6.80,2,0.11,1.48.8
260131,19,9,03,3,4886,入　海　　　　馨,57,36,6.75,3,0.13,1.49.7
260131,19,9,04,6,4398,船　岡　　洋一郎,63,71,6.73,5,0.21,1.50.8
260131,19,9,05,4,4762,藤　原　　啓史朗,55,51,6.72,4,0.13,
260131,19,9,06,5,4011,堀之内　　紀代子,31,16,6.56,6,0.22,
260131,19,10,01,2,4584,村　岡　　賢　人,65,46,6.64,2,0.13,1.46.8
260131,19,10,02,1,3719,辻　　　　栄　蔵,35,35,6.68,1,0.13,1.48.3
260131,19,10,03,5,4713,白　神　　　　優,60,37,6.75,5,0.16,1.49.8
260131,19,10,04,4,4471,新　田　　泰　章,47,61,6.77,4,0.15,1.51.2
260131,19,10,05,6,4482,守　屋　　美　穂,52,33,6.75,6,0.18,
260131,19,10,06,3,4014,片　岡　　恵　里,30,50,6.71,3,0.17,
260131,19,11,01,1,3737,上　平　　真　二,24,70,6.74,1,0.14,1.46.9
260131,19,11,02,3,4324,海　野　　康志郎,49,40,6.69,3,0.11,1.48.7
260131,19,11,03,2,3822,平　尾　　崇　典,16,11,6.74,2,0.13,1.49.5
260131,19,11,04,4,4205,山　口　　　　剛,41,69,6.68,4,0.09,1.49.5
260131,19,11,05,6,4050,田　口　　節　子,32,63,6.73,6,0.10,
260131,19,11,06,5,4370,山　口　　達　也,73,21,6.72,5,0.09,
260131,19,12,01,1,5163,清　水　　愛　海,58,29,6.67,1,0.10,1.47.2
260131,19,12,02,6,4963,實　森　　美　祐,67,73,6.72,5,0.19,1.48.5
260131,19,12,03,2,4501,樋　口　　由加里,44,12,6.73,2,0.14,1.50.6
260131,19,12,04,5,4373,若　狭　　奈美子,61,28,6.71,6,0.31,1.51.6
260131,19,12,05,4,4974,安　井　　瑞　紀,42,65,6.66,4,0.33,
260131,19,12,06,3,4443,津　田　　裕　絵,19,48,6.75,3,0.15,
260131,16,1,01,1,4424,松　尾　　昂　明,58,68,6.71,1,0.18,1.48.9
260131,16,1,02,2,3527,中　嶋　　誠一郎,16,52,6.80,2,0.17,1.50.4
260131,16,1,03,4,4268,和　合　　俊　介,26,30,6.91,4,0.37,1.52.3
260131,16,1,04,3,3643,米　田　　隆　弘,54,20,6.81,3,0.20,1.53.8
260131,16,1,05,6,5443,西　村　　仁　吾,13,51,6.90,6,0.36,
260131,16,1,06,5,4846,佐　藤　　駿　介,15,53,6.84,5,0.32,
260131,16,2,01,3,4099,吉　永　　則　雄,37,43,6.80,3,0.15,1.47.1
260131,16,2,02,5,5395,日　高　　龍之介,48,57,6.74,5,0.28,1.49.6
260131,16,2,03,4,3873,別　府　　昌　樹,27,74,6.90,6,0.25,1.52.4
260131,16,2,04,6,3787,天　野　　　　誠,64,75,6.90,4,0.27,1.53.2
260131,16,2,05,1,4944,田　代　　達　也,47,16,6.86,1,0.25,
260131,16,2,06,2,4010,越　智　　照　浩,69,60,6.74,2,0.19,
260131,16,3,01,3,3983,須　藤　　博　倫,52,50,6.88,3,0.14,1.48.3
260131,16,3,02,5,4006,小　野　　勇　作,55,46,6.86,5,0.18,1.50.0
260131,16,3,03,2,4894,原　村　　拓　也,63,40,6.83,2,0.18,1.50.3
260131,16,3,04,1,5351,齊　藤　　　　廉,44,61,6.70,1,0.16,1.50.4
260131,16,3,05,6,5064,品　川　　二千翔,62,34,6.86,6,0.18,
260131,16,3,06,4,4104,木　下　　陽　介,30,55,6.85,4,0.14,
260131,16,4,01,4,3251,平　石　　和　男,56,31,6.85,4,0.22,1.47.5
260131,16,4,02,1,3961,谷　村　　一　哉,67,36,6.64,1,0.17,1.49.0
260131,16,4,03,3,4785,木　幡　　純　也,43,33,6.75,3,0.20,1.50.3
260131,16,4,04,2,5086,本　村　　　　大,18,56,6.68,2,0.24,1.51.3
260131,16,4,05,5,5214,田　中　　宏　典,39,17,6.74,5,0.23,
260131,16,4,06,6,5420,吉　原　　快　誓,46,59,6.85,6,0.25,
260131,16,5,01,1,5307,富　永　　夏哉人,24,26,6.73,1,0.07,1.48.1
260131,16,5,02,3,4409,坂　元　　浩　仁,12,44,6.79,3,0.08,1.48.9
260131,16,5,03,5,5343,小　林　　礼　央,35,45,6.84,5,0.09,1.51.4
260131,16,5,04,2,5240,高　橋　　龍　治,36,62,6.61,2,0.11,1.52.1
260131,16,5,05,6,4706,三　浦　　洋次朗,57,42,6.73,6,0.09,
260131,16,5,06,4,4460,後　藤　　翔　之,25,15,6.87,4,0.09,
260131,16,6,01,3,4958,溝　口　　海義也,50,39,6.70,3,0.14,1.48.8
260131,16,6,02,2,4330,奈　須　　啓　太,42,27,6.76,2,0.10,1.50.0
